wilcoxon,t-test,t-test_overestim_var
Dtnbp1,Ncald,Cyb561d2
Alad,Hspa8,Skil
Otud6b,Mrps26,Pds5a
Rel,Csnk2a1,Nqo2
Sdr39u1,Ppif,Atp1a1
Maip1,Fam104a,Snx6
Rngtt,Actb,Uqcr10
Sf3a3,Nqo2,Tfrc
Vta1,Hp1bp3,Cabin1
Gtf3c1,Wdhd1,Zbed4
Slc7a6os,Diablo,H2bc4
Bloc1s6,Ndufaf2,Virma
Lars,Pmpcb,Mtfr1
Tnfrsf13c,Usp50,Ndufaf2
Tdg,Nufip1,Arcn1
Ccdc25,Hsd17b12,Rad23b
Pspc1,Prrc2a,Igfbp6
Akr7a5,Zdhhc2,Nedd1
Ppp2r2d,Ube2v2,Dhx9
Nup98,Tgif1,Orc2
Rbl1,Rpl8,Fanci
Eef1akmt2,Nedd1,Nufip1
Txndc12,Orc2,Ahcy
Tfg,Ngdn,Kdm6b
Slc35b2,Mrpl32,Slc7a1
Slc39a7,Emc3,Cep57l1
Prdx3,Atp13a3,Diablo
Ddx23,Tfrc,Srsf1
Usp9x,Zbed4,Usp11
Pde12,Ccdc77,Cnot6
Dars2,Dpp9,Arpc4
Ciao2b,Mtfr1,Rttn
Cyb561d2,Skil,Pmpcb
Kat5,Cep70,Mrps26
2610507B11Rik,Cotl1,Hp1bp3
Utp3,Hnrnpul1,Nap1l4
Hnrnpm,Slc7a1,Hsd17b12
Hmgcl,Copa,Capza1
Ube2l3,Acad9,Bmyc
Zc3h13,Tra2b,Acad9
Hexim1,Ipo7,Zdhhc2
Vps4a,Zfp511,Rab2a
Wdr82,Srp72,Fam104a
Slc38a10,Cdca4,Csnk2a1
Pnpt1,Cebpz,Cdca4
Tnf,Phb2,Lmo4
Rap1gap2,Coq4,Chek2
Lrrc42,Tcf7,Dpp9
Smg7,Rrbp1,Fam49b
Fam111a,Anapc1,Ube2v2
Lrwd1,Nsun2,Rpl8
Got2,Rassf3,Cotl1
Wbp2,Kdm6b,Gnas
Exosc10,Ethe1,Prrc2a
Ipo9,Isy1,Ipo7
Srprb,Drg2,H3c2
Tmem101,Znrd1,Drg2
Hdac3,Zranb3,Atp13a3
Lsm8,Cnot11,Ethe1
Paf1,Usp10,Emc3
Gcdh,Tmem258,Ngdn
Prcc,Txlna,Ints14
Tmed10,Rttn,Srm
Cc2d1b,Frmd8,Usp10
Gnai2,H2bc4,Rps3a1
Sf3b4,Cep57l1,Nup85
Cdc42,Ubap2,Copa
Ccp110,Rps3a1,Ddx20
Tmx1,Ppp2r2d,Mrpl32
Adsl,Rpl13,Nme4
Ano10,Ahcy,Txlna
Cep128,Ddx20,Nhsl2
Gbp3,Ints14,Nsun2
Hras,Itgb7,Rpl13
Katna1,Nup85,Zfp511
Trim27,Mlx,Cebpz
Psma6,Ccdc25,Anapc1
Ercc6l2,Aven,Rrbp1
Tm9sf2,Chek2,Cnot11
Ppp5c,H2az2,Dhrs13
Anapc7,Fanci,Dkkl1
Npm3,Usp11,Hnrnpul1
Ints1,Gna13,Rplp0
Nfkb2,Rplp0,Fam129b
Clk3,Pafah1b1,Mlx
Dele1,Gpr132,Ubap2
Ahi1,Wdr76,Srp72
Amdhd2,Nol7,Znrd1
Epas1,Gmppb,Nebl
Palm,Myo1g,Isy1
Osbp,Lmo4,Phb2
Opa1,Trappc4,Gpr132
Tpm4,Cd2bp2,Itgb3bp
Fbxo7,Pdcd6,Tra2b
Pgm3,Tm2d2,Cpt2
Bag6,Cbfa2t3,Frmd8
Dstn,Mrps24,H3c11
Mrps7,Fam120a,E2f7
Pola2,2410004B18Rik,Ppp2r2d
Mcm8,Dkkl1,Nmt2
Ahcy,Gle1,Gmppb
Nsf,Rab11a,Cryz
Usp19,4930523C07Rik,Asns
Grwd1,Cltb,Wdr76
Hmgxb4,Nmt2,Vkorc1l1
Smad3,Gnb1,Gm3550
Sympk,Elovl5,Aven
Crnkl1,Atp5d,Gna13
Sec23b,Ndufb2,Efcab2
Mrpl11,Srm,Ccdc25
Flywch1,Sde2,Gstcd
Erich1,Preb,Elovl5
Ssna1,Armc1,Cltb
Tbc1d10b,Soat2,Prss16
Nelfa,Tial1,Nubpl
Akt2,Myg1,Brca2
Fancm,Dars,Ccsap
Irf2bp1,Brix1,Dars2
Eif2d,Wbp2,Tmem258
Fmr1,Letm1,Tm2d2
Ecd,Hcfc1,Myo1g
Nsmce4a,Btbd1,Itgb7
Cbll1,Kif5b,Sde2
Mcm3ap,Eif4h,Rtel1
Tmem238,Eif2b1,Rab11a
Ndufv1,Zmat2,Preb
Elp4,Itgb3bp,Eif2b1
Sit1,Ap2m1,Mrps24
Cdpf1,Usp5,2410004B18Rik
Mrps6,Cdk9,Cd2bp2
Dusp4,Pycr2,Yif1a
Ptcd3,Gstcd,H2az2
Txnrd1,Pcyt1b,Gle1
Prmt1,Mrpl46,Pcdhgc4
Sacm1l,Ssu72,Usp5
Abhd11,Sec31a,Bcat1
Immt,Nop10,Hcfc1
Cspp1,Abi3,Btbd1
Naa35,Setd3,Wbp2
Atpaf2,Eif3d,4930523C07Rik
Coq3,Cbfb,Dars
Rpia,Alad,Pycr2
Selenom,Cpt2,Pafah1b1
Ube2f,Vkorc1l1,Trappc4
Slc25a12,Brca2,Myg1
Stt3a,Clpp,Letm1
Abcb7,Erg28,Brix1
Tmem183a,Tmem41b,Fam120a
Mtif2,Ilk,Nol7
Pfdn6,Prkag1,Tmem41b
H1f2,Dhrs13,Mphosph9
Ormdl2,Pspc1,Armc1
Rwdd4a,Tfam,Setd3
Med14,Tbca,Pdcd6
Rras,Sar1b,Zmat2
Psmb6,Zfp91-1,Myo5a
Rmnd5b,Lrrfip1,Tial1
Dnm1l,Yif1a,Rpgrip1
Atp10a,Slc25a39,Gnb1
Akip1,Xpnpep1,Clpp
Nfx1,Dars2,Ift57
Insl6,Fgfr1op2,Atp5d
Rrp36,Larp4,Mrpl46
Sbk1,Polr2e,Ndufb2
Jagn1,2210016F16Rik,Xpnpep1
Sinhcaf,Cab39l,Gm1673
Eif4g2,Ifrd1,Lrrc40
Mettl9,Metrn,Kif5b
Ankrd54,Rtel1,Tspan13
U2surp,Mphosph9,Sec31a
Tmem230,Ythdf2,Cdk9
Sfn,Myo5a,Slc25a39
Gdi2,E2f7,Eif4h
Cstf1,Fam129b,Pspc1
Gar1,Maz,Alad
Trim35,Nebl,Lxn
Shmt1,Dhps,Eif3d
Ccdc61,Cul3,Fgf13
Krr1,Ncbp2,Ap2m1
Rpl36a-ps1,Bcat1,Cbfb
2810004N23Rik,Rpgrip1,Zfp91-1
Ctdnep1,Zc3h14,Fancl
Ncbp1,Dlat,Ilk
Ints2,Kars,Cab39l
Tpgs2,Lxn,Apol8
Med19,Pfdn1,Metrn
1110065P20Rik,Rcsd1,Larp4
Myg1,Numa1,Igsf8
Dmap1,Suclg2,Nop10
Ak2,Ftsj3,Ifrd1
H2bc14,Tspan13,Dmwd
Ing3,Lage3,Tfam
Snrpc,Tnfaip3,Ythdf2
Ddias,Igfbp6,Tppp3
Kin,Eef1e1,Erg28
Tysnd1,Asns,Suclg2
Sf1,Hax1,Prkag1
Gadd45gip1,H3c11,Sar1b
Pno1,Rer1,Dlat
Taf12,Cryz,Cpsf1
Nudcd1,Ccsap,Rogdi
Gnpat,Sec23ip,Ssu72
Rpain,Fancl,Ifnar2
Exoc1,Nubpl,Tnfaip3
Polr3h,Lrrc40,Elp6
Mettl3,Jund,Med31
Desi1,Noc2l,Ftsj3
Cenpx,Cpsf1,Cep76
Calm1,Spr,Lrrfip1
Ftl1,Rpf1,Kars
Zcchc8,Prpf31,Grwd1
Zfp511,Dusp19,Sec23ip
Rassf3,Arhgdig,Dhps
Borcs5,Med31,Dusp19
Exosc7,Itpa,2210016F16Rik
Oas3,Prss16,Mtss1
Cox18,Efcab2,Eef1e1
Msmo1,Anapc4,Polr2e
Plin2,Uba3,Numa1
Ppa2,Dctn3,Hax1
Ppwd1,Igsf8,Rpl15
Hmgcr,Ifi27,Zc3h14
Dnajb1,Ufm1,Spr
Arfip2,Elp6,Noc2l
Add1,H3c2,Cdr2
Rttn,Ubap2l,Fgfr1op2
Nup188,Dmac1,Cul3
Hadh,Erp29,Tpst1
Traf4,Rpl15,Anapc4
Rsl1d1,Mlf2,Maz
Brpf1,Nip7,Rcsd1
Chek2,Ssbp1,Ada
Fgf13,Xrn2,Ncbp2
Gngt2,Nfyb,Tbca
Tollip,Nt5c3b,Aaas
Ccdc124,Gm3550,Lage3
Tada2a,Dcps,Rpf1
Stard3nl,Aaas,Pfdn1
Cyfip2,Mrps25,Uba3
Ctr9,Rpia,Itpa
Gins4,Idh3g,Prpf31
Lrrc40,Mrpl45,Hus1
Utp6,Aldh9a1,Gk
Noc2l,Smn1,Wdr62
Gtf3c5,Pcbp2,Xrcc1
Prpf40a,Ifnar2,Hmgcs1
Ilf3,Stard3nl,Rpia
Bloc1s4,mt-Atp8,Nutf2-ps1
Ostc,Cep76,Terf1
Zfp143,Ift57,Aldh9a1
Dis3,Cenpc1,Cenpc1
Olfr1369-ps1,Xrcc1,Nip7
Hsd17b4,Fgf13,Smn1
Mrrf,Riok1,Ifi27
C330007P06Rik,Crnkl1,Nt5c3b
Cep63,Terf1,Mrpl45
Cyp20a1,Nhsl2,Rer1
Ddx19a,Hmgcs1,Stard3nl
4833439L19Rik,Asrgl1,Dmac1
Pus10,Bmyc,Ufm1
Higd1a,Grwd1,Mrps25
Lmnb2,Gnai3,Tada2a
Mtg1,Tmem29,Cfap36
Sec31a,Cfap36,mt-Atp8
Spata2,Edem1,Gm20696
Cdk19,Grk2,Ints8
Psmc4,Ints8,Nfyb
Cep164,Sec23b,Jund
Myc,Nme4,Dcps
Pigq,Ptgr2,Erp29
Ubap2,Lars,Dsp
Map3k7,L3mbtl2,Tmem29
Lztr1,Emg1,L3mbtl2
Mtmr2,Ik,Pole2
Mast2,Pole2,Ubap2l
Nit2,Akt2,Dctn3
Lair1,Psmb4,Tnfrsf13c
Ccdc167,Tbcb,Ptgr2
E2f4,Rab35,Idh3g
Gid8,Cdr2,Crnkl1
Fam207a,Ada,Ssbp1
Srsf10,Nol12,Mlf2
Rpap1,Rae1,Edem1
Msh6,Galnt1,Riok1
Nubp2,Slc2a1,Hmga1
Capn7,Med8,Snupn
Ndufaf3,Tada2a,C2cd2l
Dhx15,Osgep,Pcbp2
Pmpcb,2810004N23Rik,Asrgl1
Mesd,Trir,Xrn2
Mrpl40,Carnmt1,Lars
Donson,Sin3a,Akt2
Bspry,Ltv1,Fads1
Gzmm,Zbtb11,Mtbp
Bckdk,Tnfrsf13c,Mdc1
Kpna6,Sh3gl1,Psmb4
Recql,Zfp706,Ltv1
Gnl1,Cmpk1,Rab35
Hmga1,Apol8,Slc2a1
Tmem39a,Cops4,Gnai3
Psmg3,Rpf2,Sec23b
Ubqln2,Rnf8,Zbtb11
Rnft1,Hmga1,Siah1b
Exosc2,Hus1,Vkorc1
Med7,Rps19bp1,Sin3a
Polr2f,Cactin,2810004N23Rik
Ctdp1,Tspan31,Dhx8
Med21,Ppp1cb,Plin3
Rhot2,Prpf3,Carnmt1
Zc3h14,Trappc6b,Grk2
Snrpb2,Mtss1,Ik
Virma,Psmd9,Nol12
Caprin1,Snupn,Plpp1
Ndufa10,Gk,Ccdc15
Hif1an,Far1,Cactin
Polr2h,Dhx8,Gngt2
Stam2,Ugcg,Emg1
Wdr36,Dmwd,Med8
Me2,Hdac3,Nsl1
Mzt1,Uggt1,Prpf3
Map4k1,Mtx1,Tm7sf2
Tada1,Mdc1,Tspan31
Rnf5,C2cd2l,Rps19bp1
Mrpl35,Bola1,Galnt1
Rps6ka4,Gpaa1,Gpaa1
Cat,Ubtf,Rpf2
Gcn1,Smndc1,Supv3l1
Sec13,Topors,Trir
Lzic,Plin3,Yars
Pigp,Yars,Osgep
Strada,Tomm40,Rae1
Prpf6,Cul2,Rnf8
Pif1,Prpf8,Cops4
Vim,Zcrb1,Sh3gl1
Rmnd1,Rpl13a,Tbcb
Zdhhc6,Cnot1,Slc12a2
Wdr74,Eny2,Ugcg
Dera,Mrpl39,Mtx1
Tmub2,Pcdhgc4,Bola1
Slc25a33,Mtbp,Tomm40
Psmd11,Rogdi,Far1
Ahdc1,Timm22,Coq5
Itpr3,Gatad1,Psmd9
Dcaf1,Siah1b,Tspan6
Gtf2h2,Actr2,Uggt1
Pgd,Emd,Cul2
Rad54b,Kif2a,Nmral1
Nr2c2ap,Ppie,Spag1
Mipep,Fam98b,Gcsh
Bclaf3,Nmral1,Hdac3
Mrps18b,Cxcr3,Topors
Ino80e,Coq5,Zfp706
Prpf31,Dgka,Cenpt
Ppp2r3c,Cep57,Acaca
Ddx56,Ing2,Trappc6b
Mdh1,Nutf2-ps1,Tbl2
Ythdc2,Tpst1,Elp4
Mybbp1a,Gcsh,Ing2
Fbxl8,Wdr62,Myb
Pfkl,Tex10,Micu1
Txnrd2,Rtca,Mrpl39
Smn1,Spcs3,Cmpk1
Gtf2a1,Ints9,Ppp1cb
Gatd3a,Micu1,Ints9
Josd2,Acaca,Fhl2
Tmem70,Mrpl37,Ubtf
Atp6v1a,Fhl2,As3mt
Elp5,Triobp,Prpf8
Tmem184c,Myb,Smndc1
Traf7,Supv3l1,Mrpl37
Snrnp27,E2f2,Tex10
Gpr18,Tfip11,Fam98b
Nfs1,Nsl1,Haspin
Pcid2,Gm1673,Heatr3
Lrpprc,Fads1,Timm22
Gfpt1,Fus,Gatad1
Fam13b,Ccdc47,Rara
Azin1,Srp9,Rtca
Cox10,Haspin,Srgap2
Rnaseh2a,Tppp3,Ppie
Nap1l1,Eif2b4,Emd
Stat5a,Vkorc1,Cnot1
Ecsit,BC005624,Kif2a
Pitpnb,Tomm5,Zcrb1
Elavl1,Ankrd13a,Ssx2ip
Unc13d,Cenpt,Atg7
Clp1,Elp4,Dgka
Vps26b,Srgap2,Tfip11
Cwc15,Heatr3,Paip2b
Stard4,Atp5c1,Odf2l
H1f0,Atg7,Cxcr3
Rpl10-ps3,Emc4,Nploc4
Tmem237,Rara,Spcs3
Pik3cg,Bak1,Tpmt
Runx1,Tiprl,Eny2
Ddx55,Med11,Gpn1
Nsun2,Cops2,Tnnt1
Adprhl2,Flna,Cep57
Foxn2,Ssbp3,Abcb6
Mettl1,Ccdc15,Triobp
Smu1,Sars,Rpl13a
Ndufa5,Tnip1,Tbp
G6pdx,Gpn1,BC052040
E2f3,Hmgcr,Actr2
Prxl2a,Tbl2,Gins3
Card11,Rpp21,E2f2
Agtpbp1,Paip2b,Ccdc47
Twf2,Gm2a,Wdr46
Slain1,Atpsckmt,Ankrd13a
Cxcr4,Psmd5,Eif2b4
Zdhhc3,Dtd1,Mcph1
Magohb,Ccng2,Ccng2
Dph5,Nploc4,Atp5c1
Cacul1,Slc12a2,Nfya
Stag1,Wdr46,Atpsckmt
Bcl2l13,Rbl1,Srp9
Abhd16a,Ubc,BC005624
Dcaf15,Haus6,Castor1
BC030867,Sirt7,Tnip1
Pqbp1,Rtf1,Haus6
Piezo1,Tmed7,Ubc
Sdad1,Odf2l,Emc4
Zfp869,Sun2,Hmgcr
Rnps1,Mcph1,Med11
Impad1,Spag1,Ccr7
Lysmd3,Gmpr2,Fus
Elp2,Nelfcd,Cops2
Cenpj,Atp6v0e,Sun2
Ap3m1,Gngt2,Gm2a
Rabl6,Nxf1,Ssbp3
Noa1,Rprd1b,Gmpr2
Mprip,Luc7l3,Pdss1
Ift27,BC052040,Ero1l
Nxt1,Mrps18c,Psmd5
Ufl1,Rbm27,Dtd1
Ccsap,Ero1l,Flna
Nus1,Tbp,Nelfcd
Gstt2,Nfya,Hook1
Ercc3,Myef2,Rbl1
Clasp2,Clic1,Tomm5
Mrpl13,Ttc1,Bak1
Nvl,Tmem167,Gadd45g
Casc3,Dock11,Vps52
Lcmt1,Vps52,Nxf1
Katnbl1,Tnnt1,G2e3
Btbd1,Dhrs4,Mllt1
Pdha1,Fmnl1,Tiprl
Ttc4,Mllt1,Coa7
Coasy,Eif1ad,Hmgxb4
Rpl7,Brcc3,Ccdc58
Hmox1,Coa7,Wdr31
Ap1m1,Gmds,Myef2
Eef1e1,Becn1,Ssh2
Tmem131l,Gm20696,Rpp21
Ddx42,Hmgxb4,Cep72
Amz2,G2e3,Tmed7
Nop16,Mpc1,Ccdc85c
Ccnk,Nup98,Gmds
Slc25a10,Gins3,Sars
Atxn2l,Ralbp1,Cbr1
Chek1,Dsp,Rprd1b
Ptges2,Hook1,Eps8
Ttc1,Gfm1,Clic1
Gtf3a,Ccdc58,Luc7l3
Smpd1,Rps19,Rbm27
Dnajc11,Tspan6,Top3a
Metap1,Agps,Dhrs4
Polr1e,Psme3,Rtf1
Cycs,Ssh2,H2bc15
Etaa1,Cbr1,Sirt7
Cep70,Mrps21,Bag4
Trak1,As3mt,Ano10
Gemin2,Nup35,St3gal5
Pgm2l1,Tm7sf2,Ttc1
Clptm1,Dcaf13,Nup98
Cryzl1,Bag6,Lmnb2
Sae1,Dus1l,Gfm1
Mphosph6,Ssx2ip,Dock11
Clip1,Pdss1,Agps
1810030O07Rik,Tubgcp2,Tgif2
Aldh18a1,Tmed3,Tubgcp2
Dhx16,Ivns1abp,Cep135
Far1,Fam207a,Epm2aip1
Aqr,Impa1,Rangrf
Kdm5c,Zfpm1,Mrps18c
Kif1bp,Trim35,Nup35
Emsy,Nadk,Dus1l
Mtpap,Arl3,Arl3
Pef1,Lmnb2,Brcc3
Cmas,Aasdhppt,Psme3
Ap1g1,Bag4,Tmem167
Mrpl17,Tpmt,Ralbp1
Setd3,Mrpl4,Ivns1abp
Slc24a5,Stk11,Eif1ad
Imp4,Wdr82,Becn1
Rbmxl1,Acsl5,Fmnl1
Limk2,Rp9,Bag6
Xpo5,Castor1,Aasdhppt
Ppie,Ints10,Shmt1
Trappc8,Gps1,Ralgps2
Cep76,B9d2,Katnb1
Golga5,Cep135,Mpc1
Trnt1,Smim24,Tmed3
Atp5g1,Lrwd1,Tkfc
Phf10,Entr1,Nadk
Ddx27,Zfp622,Oxnad1
Ndc1,Cep85,Zfpm1
Camk4,Ano10,Smim24
Brcc3,Tbc1d10a,Atp6v0e
Fhl2,Hmox2,Trim35
Ascc2,Rangrf,Ints10
Rgs2,Pafah1b2,Wdr82
Golm1,Cherp,Fam207a
Hikeshi,Cep19,Pfas
Pxn,Pitpnb,Rps19
Fdxr,Ugp2,Cep85
Srebf1,Cyb5r4,Impa1
Mrpl46,Cep72,Dcaf13
Mphosph10,Shmt1,Mis12
Cmtm4,Rngtt,Mpp2
Mmadhc,Pfas,Entr1
Rnf145,Atf1,Cherp
Rpl7l1,Ints13,Dis3
Zfand2b,Katnb1,Mrps21
Rrad,Cenpq,Cep19
Terf2,Epm2aip1,Gps1
Eif6,Fbxl14,Glt8d1
Snupn,Ube2f,Stk11
Eif3j1,Mis12,Tfb1m
Gemin5,Sp2,B9d2
Ube2i,Ilkap,Tbc1d10a
Atad3a,Tpd52l2,Ints13
Aven,Eef1akmt1,Ugp2
Slc4a7,Nomo1,Acsl5
Slc4a1ap,Dhx36,Zfp622
Anapc10,Psmg1,Psmg1
Riok2,Tkfc,Sp2
Rnf187,Dis3,Rngtt
Emc4,Sptan1,Cd79b
Ybx3,Gadd45g,Pitpnb
Eif2s2,Abt1,Klf3
Cd79b,Rbm42,Mrpl4
Rps20,Atp6v0c,Tpd52l2
Bcl2l12,Mre11a,Igsf23
Frat2,Huwe1,Nomo1
Sart1,Golt1b,Lrwd1
Rce1,Pym1,Pafah1b2
Ythdf2,Endod1,Gm27029
Mid1ip1,Imp3,Fam216a
Psmf1,Chtop,Endod1
Aatf,Klf3,Rp9
Uba1,Icam2,Slc25a13
Dhps,Cox6b1,Cenpq
Stub1,Maea,Hmox2
Prpsap2,Top3a,Akr1e1
Cdc37,Ralgps2,Ccne2
Mrpl50,Amdhd2,Icam2
Ints4,Plpp1,Ube2f
Bap1,Oxnad1,Abt1
Cwf19l2,H2bc15,Atf1
Ncbp2,Glt8d1,Ms4a4c
Ercc1,Zcchc8,Fbxl14
Tsc22d2,Ift27,Amdhd2
Bet1,Ap2a2,Mre11a
Pcyox1l,Fam129a,Cyb5r4
Mtrf1l,Abcb6,Tiam1
Nme6,Akr1e1,Eef1akmt1
Psmc5,Zdhhc3,Ilkap
Rabif,1700021F05Rik,Fam129a
Yeats4,Ap1m1,Atp6v0c
Rrp7a,Tfb1m,Sptan1
Sars2,Ppp6c,Taf6l
Arl8a,Cnih1,Huwe1
Trmt2a,Ufsp2,Rbm42
Grsf1,Fam216a,Maea
Nsmce2,Cyth2,Dhx36
Pycr2,Lta4h,Ggh
Qrich1,Ccdc43,Golt1b
Nup214,Mettl9,1700021F05Rik
Frmd8,Rwdd4a,Ap2a2
Selenot,Setd6,Pym1
Fbxo9,Thoc1,Zcchc8
Dimt1,Mrpl16,Taco1
Ahctf1,Kctd20,Chtop
Polg,Slc38a1,Cyth2
Kri1,Ppp5c,Ufsp2
Glul,Tbc1d10b,Setd6
Tspan13,Ythdc1,Mtmr14
Prmt7,Mtmr14,Mybl1
Tpm3-rs7,Fam110a,Sdr39u1
Sec61g,Ubr7,Zdhhc3
Prkrip1,Zfp367,Zfp367
Caap1,Tbc1d7,Ift27
Foxred1,Ggh,Imp3
Dcun1d5,Pms2,Ccdc43
Foxk2,Zc3hc1,Cox6b1
Trappc1,Mrfap1,Ppp5c
Ankle1,Sec22b,Ap1m1
Dyrk1a,Anapc2,Tbc1d7
Polr2a,Insl6,Insl6
Rock2,Sdr39u1,Rwdd4a
Ythdf1,Srf,Dcbld2
Itfg2,Cd79b,Cnih1
Nsd2,Slc25a13,Kctd20
Odf2l,Epn1,Lta4h
Slc35b1,Zfp326,Mettl9
Fem1b,Taco1,Fam110a
Tbl2,Srsf11,Rtkn2
Scyl2,Akip1,Akip1
Slc35a4,Tmem33,Thoc1
Zfr,Ccne2,Neurl1b
Ccng1,Kcnab2,Srf
Siah1b,Ccr7,Prxl2a
Tfb2m,Wdr31,Zc3hc1
Trib1,Pphln1,Ppp6c
Clpx,Taf6l,Tbc1d10b
Cdc73,Kdelr1,Pms2
Strn4,Gtf2h4,Ubr7
Commd8,Ranbp3,Tmem39a
Rad23b,Bloc1s2,Mrpl16
Rbm34,Ccdc85c,Map1a
Wdr37,Sugt1,Pphln1
Dnajb6,Thoc2,Zfp326
Mtch2,Supt6,Gtf2h4
Kti12,Tgif2,Anapc2
Aplp2,Nsf,Avpi1
Ccnc,Icam1,N4bp2
Yju2,Ppp4r3a,Slc38a1
Coq6,Dctn1,Icam1
Sptlc1,Tdg,Selenom
Paox,Grhpr,Grhpr
Senp3,Eps8,Supt6
Wdr89,Ino80e,Ythdc1
Chka,Chmp2a,Gss
Ndufaf6,Ms4a4c,Rasal1
Ahsa2,Ppp1r2,Ttll5
Pi4ka,Sucla2,Sec22b
Psmc2,Cdc23,Nsf
Gm45902,Avpi1,Dctn1
Csrp1,Tmem39a,Tmem33
Vma21,Mrpl41,Ipo4
E2f1,Spg21,Epn1
Ap2a1,Fxr1,Ranbp3
Mon2,Smpd4,Tmem129
Ciao1,Nt5c,Crat
Arl16,Frg1,Kcnab2
Senp1,Prxl2a,Cdc23
Stard7,Map4,Ccdc163
Sf3a2,N4bp2,Smpd4
Rpgrip1,Usp9x,Hspa13
Zfp91-1,Seh1l,Rad51b
Tmsb10,Csnk1a1,Syne3
Naa40,Katna1,Bloc1s2
Ncln,Naa35,Mrfap1
Mtmr9,Selenom,Apex1
Coa3,Apex1,Thoc2
Rexo2,Hspa13,Srsf11
Cdkn2aipnl,Ibtk,Efcab11
Soat1,Bbip1,Naa40
Nrf1,Hnrnph2,Tdg
Uqcrc2,Lamp1,Kdelr1
Gmeb1,Atp6v1a,Ppp1r2
Msrb1,Yipf5,Pask
Casp8ap2,St3gal5,Sumf2
Mgat1,Frmd4b,Ibtk
Mpp1,Tmem129,Sugt1
Rmdn3,Syne3,Usp9x
Golgb1,Smc5,Naa35
Cwc27,Ttll5,Frmd4b
Bdh1,Sumf2,Seh1l
Psme4,Rad51b,Ino80e
Elmo2,Phb,Spg21
Spast,Lmf2,Ppp4r3a
Mtap,Rrp9,Sucla2
Chchd6,Naa40,Fxr1
Tada3,Ndufaf3,Zfp143
Nampt,Mrps18b,Map4
Ttc21b,Uqcrq,Mrpl41
Mylpf,Gm27029,Coq6
Dennd4a,Fam136a,Fam136a
Tent5c,Wapl,Lmf2
Tpd52l2,Kin,Rrp9
Bcat1,Mdm2,Chmp2a
Szrd1,Lyrm9,Helb
Nip7,Elovl1,Frg1
Cops7a,Polr2g,Amz2
Eif2ak3,Tpp2,Atp6v1a
Itpk1,Ghitm,Lamp1
Thumpd1,Helb,Mboat1
Ube4b,Dhdds,Mtmr4
C2cd3,Tiam1,Dhdds
Pex7,Gtf3c5,Pou2af1
Chchd4,Gramd3,Hnrnph2
Mospd3,Tmed5,Gtf3c5
Dld,Gtpbp4,Katna1
Cd28,Gss,Bbip1
Ipo11,Ipo4,Ston2
Echdc1,Coq6,Pwwp3a
BC055324,Clns1a,Cfl1
Tomm7,Snap29,Mrps18b
Mtf1,Cfl1,Yipf5
Farsa,Pwwp3a,Smc5
St8sia4,Rnf10,Csnk1a1
Rnf121,Zfp143,Kin
Acbd3,Ahsa2,Lyrm9
Tubgcp3,Larp1b,Larp1b
Klf11,Ddx18,Ndufaf3
Suds3,Xpo4,Phb
Dxo,Mybbp1a,Mtg1
Trmt6,Cdk11b,Mybbp1a
Xpot,Srpr,Xrcc3
Xlr4a,Brd7,Gramd3
Nfkbid,Map4k1,Snap29
Cog2,Rbm28,Fancb
4930503L19Rik,Tmem238,Fancm
Qdpr,Mbd3,Nt5c
Naa16,Gabpa,Abcd1
Armc1,Mpp2,Elovl1
Derl2,Pacsin2,Gtpbp4
Gga1,Ccdc163,Polr2g
Tamm41,Ggnbp2,Ahsa2
Lrpap1,Dnttip2,Lancl2
Dnajc4,Mtg1,Tmem238
Cnpy3,Amz2,Rnf144a
Ap3s2,Cul4b,Ddx18
Xpo7,Trnau1ap,H2bc3
Mien1,Rasal1,Rpap3
Znhit6,Atp6v0a2,Tpp2
Ctnnbip1,Ilf3,Mdm2
Ehd3,Scaf11,Vps16
Slc30a7,Bnip2,Cul4b
Cpt2,Abcd1,Vps37b
Gas2l3,Atg101,Clns1a
Gapvd1,Mad2l1bp,S100a3
Pfdn4,Rpap3,Fbxo48
Rpe,Snapc1,Gabpa
Swap70,Pepd,Xpo4
Uxt,Nus1,Wapl
Mfsd14b,Wdr45b,Pepd
Fbxw8,Tarbp2,Opa3
Sp1,Mtmr4,Pacsin2
Fundc1,Exosc4,3110082I17Rik
Ccdc32,Fancm,Tarbp2
Ptpn12,Pask,Trnau1ap
Snrnp40,Rif1,Snapc1
Pafah1b2,Ndufs3,Alas1
Tusc3,Opa3,Otud6b
Syne3,Vps16,Dnttip2
Cebpz,Lancl2,Exosc4
Tmem251,Efcab11,Uqcrq
Ccdc97,Cul1,Drosha
Cog6,Crat,Erc1
Tsta3,Adam17,Map4k1
F2rl3,Alas1,Ghitm
P4ha1,Ehd1,Sik1
Prr14,Atp6ap2,Mad2l1bp
Gins3,Otud6b,Ilf3
Mrpl42,Mboat1,Wdr45b
Gsto1,Mybl1,Brd7
Tspan3,Vps37b,Tmed5
Timm22,Sik1,Atp6v0a2
Oma1,Cggbp1,Rabl2
Fars2,Ppwd1,Rbm28
Dtd1,Drosha,Mbd3
Copg2,Sash3,Actr6
Eomes,Sc5d,Gm10282
Rpl10,Tsg101,Nus1
Med17,Rfk,Bnip2
Sec24c,Bpnt1,Rnf10
Eif4ebp1,Zfp830,Scaf11
Dnajc24,Acot8,Bpnt1
Cnpy4,Actr6,Cdk11b
