gene_names,wilcoxon_logfc,wilcoxon_padj,wilcoxon_score,t-test_logfc,t-test_padj,t-test_score,t-test_overestim_var_logfc,t-test_overestim_var_padj,t-test_overestim_var_score,logreg_score
Tmem175,0.28756827,0.5793618700663026,1.2746438,0.28756827,0.3355677861600576,1.3964294,0.28756827,0.675023446528314,1.0514208,0.0010387546
Dgkq,-0.10901184,1.0,-0.042035617,-0.10901184,0.8878148977999784,-0.2994946,-0.10901184,0.9621744874036237,-0.21820568,-0.0051084985
Idua,0.3311837,0.86477256354275,0.9007632,0.3311837,0.5424862805557652,0.9061576,0.3311837,0.8428871689513528,0.6537796,0.00086567126
Slc26a1,,,,,,,,,,
Fgfrl1,1.6362888,1.0,0.12281683,1.6362888,0.534681598033556,0.9212377,1.6362888,0.801235252286973,0.7725689,0.001404284
Rnf212,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Tmed11,,,,,,,,,,
Vmn2r8,,,,,,,,,,
Vmn2r9,,,,,,,,,,
Vmn2r10,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Vmn2r11,,,,,,,,,,
Vmn2r12,,,,,,,,,,
Vmn2r13,,,,,,,,,,
Vmn2r14,,,,,,,,,,
Vmn2r15,,,,,,,,,,
Vmn2r16,,,,,,,,,,
Vmn2r17,,,,,,,,,,
Crlf2,0.14954907,0.09961798139795155,2.3236177,0.14954907,0.24110908403134787,1.6369114,0.14954907,0.6054179680414404,1.1749727,-0.031050222
5430403G16Rik,-0.73022074,1.0,-0.10873043,-0.73022074,0.07841371338733541,-2.2743971,-0.73022074,0.48885894601182805,-1.3925238,0.005339233
4930522L14Rik,-0.2989426,1.0,-0.6871993,-0.2989426,0.26983083191577856,-1.5592055,-0.2989426,0.6462978771442931,-1.100285,-0.011242559
Gm15446,-0.058385875,1.0,0.31689617,-0.058385875,0.940590789844635,-0.20828176,-0.058385875,0.992958516976253,-0.1471716,0.0020511765
Zfp932,0.23021133,0.7862236446066733,1.0029455,0.23021133,0.49289021214161516,1.0379244,0.23021133,0.7997678798288759,0.7744893,0.006385791
Gm17655,-0.1946318,1.0,-0.042291153,-0.1946318,0.7243760629989222,-0.5832152,-0.1946318,0.8807279313241815,-0.40927738,0.0014714369
Gm35315,-0.33511388,1.0,0.13140921,-0.33511388,0.7183523301348922,-0.59353113,-0.33511388,0.8911190543896819,-0.37632686,0.00094037753
Plcxd1,-20.691677,1.0,-0.10195873,-20.691677,0.04676398287881455,-2.5042267,-20.691677,0.6961014039576184,-0.9960647,-0.00028874847
Gtpbp6,0.27136156,0.23672255809501422,1.8786982,0.27136156,0.31222638450530915,1.4602889,0.27136156,0.6669043854374151,1.0662878,0.019711567
Zfp605,0.016166901,1.0,0.54282165,0.016166901,1.0,0.04850609,0.016166901,1.0,0.03378989,0.0008957668
Chfr,0.32920176,0.0011428675481351507,3.8760607,0.32920176,0.005137083825959786,3.325334,0.32920176,0.08555901441610535,2.4470394,0.023917323
Golga3,-0.26042712,1.0,-0.543716,-0.26042712,0.2377237687382088,-1.6461432,-0.26042712,0.6116737147842682,-1.1629043,-0.023598857
Ankle2,-0.035848584,1.0,0.1928336,-0.035848584,0.9422804879198909,-0.20520182,-0.035848584,0.9924075918542958,-0.15077083,-0.007986338
Pgam5,0.19778605,0.2217246249654243,1.9143134,0.19778605,0.3902423576225575,1.2680705,0.19778605,0.7303723183173684,0.9317435,0.013440009
Pxmp2,0.08153359,1.0,0.6266693,0.08153359,0.8376100593298169,0.38432464,0.08153359,0.932661066311054,0.28364462,0.009063092
Pole,-0.87578434,0.01242287198766567,-3.1441426,-0.87578434,1.7759220046881978e-06,-5.3134155,-0.87578434,0.004583827002869864,-3.5594964,-0.025332678
P2rx2,,,,,,,,,,
Lrcol1,,,,,,,,,,
Fbrsl1,0.25714996,0.15628015509408621,2.1041765,0.25714996,0.2753782752071503,1.5453389,0.25714996,0.630022670899825,1.1284664,0.020966917
Galnt9,2.9034727,1.0,0.2967408,2.9034727,0.22761046147856961,1.6773202,2.9034727,0.4322785042727964,1.5005592,0.00051241124
Noc4l,0.13173208,0.4304856393869697,1.503508,0.13173208,0.5635923427100791,0.8647235,0.13173208,0.849446634376457,0.6347646,0.01113743
Ddx51,0.3512938,0.8942945976540939,0.865116,0.3512938,0.39104345906520604,1.2665557,0.3512938,0.7178366614900029,0.9545646,0.008717274
Ep400,-0.081153385,1.0,-0.29980722,-0.081153385,0.5285148107667297,-0.93356234,-0.081153385,0.8401298404492875,-0.6647556,-0.009439407
Pus1,0.3982455,0.001962486297813996,3.7231545,0.3982455,0.0065584250110310984,3.2422585,0.3982455,0.09193371227008948,2.4142098,0.018815536
Ulk1,0.48199105,0.608899283220962,1.2358024,0.48199105,0.15978604461568802,1.8995652,0.48199105,0.4368437859420601,1.4909679,0.0037767796
Hscb,0.73791367,6.70711570831595e-11,7.077763,0.73791367,2.3216471575900645e-10,6.9505053,0.73791367,2.9837275485705088e-06,5.36603,0.01719511
Chek2,-0.79283077,0.6152445730210477,-1.2258046,-0.79283077,0.0037457473188194186,-3.4218335,-0.79283077,0.1415284544883931,-2.2058876,0.0022842863
Ttc28,-2.4947832,0.6019502253088057,-1.2448419,-2.4947832,1.184016234061387e-13,-7.9175453,-2.4947832,0.0028165893822543458,-3.7206643,0.0006458205
Pitpnb,0.13959315,0.21095307160485044,1.943189,0.13959315,0.40818557176983344,1.2300711,0.13959315,0.7441908474276275,0.8995846,0.024130668
Mn1,-19.871563,1.0,-0.025489682,-19.871563,0.33566119060731225,-1.3943589,-19.871563,0.8732229197908623,-0.55461097,-6.952459e-05
Gm26897,,,,,,,,,,
Cryba4,-0.856673,1.0,-0.115566,-0.856673,0.4397420372453251,-1.1654227,-0.856673,0.8154002450797977,-0.7372686,-0.0017737967
Crybb1,-0.22042198,1.0,-0.16268039,-0.22042198,0.846468136758929,-0.36941284,-0.22042198,0.9378638374637792,-0.27159902,-0.00010700021
Tpst2,-0.25409478,0.0014444370925968475,-3.8105798,-0.25409478,0.0030734103383129744,-3.48907,-0.25409478,0.0817734691641969,-2.4671624,-0.02591532
Tfip11,0.13950446,0.7522094292004665,1.048367,0.13950446,0.5814365199254555,0.8315894,0.13950446,0.855910628210158,0.6169772,0.008517707
Srrd,0.3171149,0.3393928857540818,1.6623553,0.3171149,0.19240162752599008,1.788834,0.3171149,0.5038505137440056,1.3632029,-0.009161466
Hps4,0.79022086,0.07688862868408315,2.4389281,0.79022086,0.007613554844247414,3.1930885,0.79022086,0.07351780749869427,2.5158732,0.011508377
Gm6583,,,,,,,,,,
Asphd2,-18.448898,1.0,-0.012744841,-18.448898,0.49289021214161516,-1.0,-18.448898,0.8807279313241815,-0.39775342,-2.447231e-05
Sez6l,,,,,,,,,,
Gm6588,,,,,,,,,,
Myo18b,-18.673372,1.0,-0.012744841,-18.673372,0.49289021214161516,-1.0,-18.673372,0.8807279313241815,-0.39775342,-3.0183188e-05
Grk3,2.5738962,1.0,0.04241892,2.5738962,0.5836073916922827,0.82718766,2.5738962,0.7881565534273266,0.80392516,0.00027762636
Crybb2,,,,,,,,,,
Crybb3,,,,,,,,,,
2900026A02Rik,1.2522995,1.0,0.21241403,1.2522995,0.39918019928374987,1.2492497,1.2522995,0.6678015565672186,1.0652461,8.991422e-05
Tmem211,,,,,,,,,,
Sgsm1,,,,,,,,,,
Aym1,,,,,,,,,,
Wscd2,0.28510547,1.0,0.34024572,0.28510547,0.7211527619500785,0.58873016,0.28510547,0.8807279313241815,0.43452373,-9.79679e-06
Cmklr1,-23.962505,0.7338156812548013,-1.0705667,-23.962505,2.8358295598201195e-15,-8.3895855,-23.962505,0.009417122677147921,-3.336986,-0.00458797
1700069L16Rik,,,,,,,,,,
Ficd,-0.28569666,1.0,-0.32178327,-0.28569666,0.6383714792767531,-0.7289835,-0.28569666,0.8807279313241815,-0.5160973,-0.0022053611
Sart3,-0.041099194,1.0,0.41904655,-0.041099194,0.894752712484569,-0.28755417,-0.041099194,0.9661666387695734,-0.20842382,0.0054161223
Iscu,0.11164035,0.279165066758029,1.7818822,0.11164035,0.44106926283997727,1.162604,0.11164035,0.7709137025025361,0.83963,0.003435353
Tmem119,,,,,,,,,,
Selplg,-0.47011012,6.47086189356718e-17,-8.864085,-0.47011012,2.991414186413932e-14,-8.288338,-0.47011012,2.7566459137963152e-08,-6.263074,-0.08141213
Coro1c,-0.2649294,0.8644753007911761,-0.9016895,-0.2649294,0.09188288880926422,-2.1991253,-0.2649294,0.4074405879054691,-1.5514872,0.011115959
Ssh1,0.40058166,0.14756374111222628,2.134138,0.40058166,0.08286414785303416,2.250814,0.40058166,0.32161170644318554,1.7227792,0.011314075
Dao,3.3828056,1.0,0.2966769,3.3828056,0.21412871719338705,1.7228911,3.3828056,0.35910801714088836,1.647313,0.001598221
Svop,,,,,,,,,,
Usp30,-0.17826638,1.0,-0.025904927,-0.17826638,0.7183662260930782,-0.59323823,-0.17826638,0.8807279313241815,-0.4138901,-0.00032047706
Alkbh2,0.4871316,0.3149456027264462,1.7096294,0.4871316,0.13293013507915558,2.0053184,0.4871316,0.41435785673307135,1.5353194,0.015874624
Ung,-0.37723994,0.8685254147481799,-0.8956525,-0.37723994,0.08929529472258733,-2.2125847,-0.37723994,0.404448527975995,-1.5572808,0.03525307
Acacb,2.1891615,1.0,0.61568123,2.1891615,0.08036579253489222,2.2668579,2.1891615,0.18349831700072836,2.0651615,0.0022835028
Foxn4,,,,,,,,,,
Myo1h,-0.04582348,1.0,0.0587732,-0.04582348,1.0,-0.04003387,-0.04582348,1.0,-0.026906442,0.0019456516
Kctd10,0.22927523,0.2593794341581925,1.8259301,0.22927523,0.261398452379801,1.5803512,0.22927523,0.6020052142264134,1.1823167,0.014560407
Ube3b,0.18243143,0.6732674468807294,1.1449594,0.18243143,0.5541181553454259,0.8830982,0.18243143,0.8420315638606047,0.658267,0.0015376384
Mmab,0.66420776,0.8313763509539721,0.9457375,0.66420776,0.10582726230707415,2.1274104,0.66420776,0.32219046016805586,1.7217559,0.0047657834
Mvk,-0.24355555,1.0,-0.01533214,-0.24355555,0.4950313796261987,-0.99589795,-0.24355555,0.8365153715899042,-0.6776085,-0.014435287
Fam222a,-1.0920324,1.0,-0.046890795,-1.0920324,0.5535132910848427,-0.88410366,-1.0920324,0.8807279313241815,-0.5049379,-0.0024580625
Trpv4,-19.080988,1.0,-0.038234524,-19.080988,0.22148265812641782,-1.6938537,-19.080988,0.837912308853358,-0.6737361,-7.088401e-05
Gltp,-0.48112756,3.054453598610405e-09,-6.4944386,-0.48112756,1.5118123229562463e-09,-6.6175337,-0.48112756,0.00012924105869393105,-4.536008,-0.018463034
Tchp,0.112032175,0.9943354974204369,0.7347928,0.112032175,0.8249661092410158,0.4057503,0.112032175,0.9283695676726224,0.29118258,0.012437964
Git2,-0.32561305,0.09009212157136935,-2.3698058,-0.32561305,0.0029759788227191066,-3.4990733,-0.32561305,0.08189645017400662,-2.466421,-0.013048915
Ankrd13a,-0.017018087,0.8147716023997421,0.9678094,-0.017018087,0.9620459391238535,-0.16661385,-0.017018087,1.0,-0.118128024,0.015840095
1500011B03Rik,0.28787455,0.0272093411386904,2.8653214,0.28787455,0.03274413799148554,2.6600277,0.28787455,0.20535083796067521,2.0032394,-0.008500976
4930519G04Rik,,,,,,,,,,
Oasl2,0.9347189,0.20876018919271433,1.9496094,0.9347189,0.026203781300837847,2.7487462,0.9347189,0.14791820449138984,2.1847813,0.005056936
Oasl1,1.3143928,0.00424443206832961,3.4938433,1.3143928,4.5340566306385544e-05,4.627539,1.3143928,0.0017056108400954444,3.8552926,0.019696
2210016L21Rik,0.5878316,2.3326445223795976e-07,5.7479553,0.5878316,2.0809870102423354e-06,5.2935557,0.5878316,0.0010527845425011087,3.987326,0.0096087195
Hnf1a,,,,,,,,,,
Sppl3,0.18439852,0.06903852733912436,2.4854357,0.18439852,0.256968630911467,1.592248,0.18439852,0.6133717398978378,1.160441,0.0043571526
Gm10401,0.05820565,1.0,0.016865354,0.05820565,1.0,0.035752963,0.05820565,1.0,0.025497034,-5.5062163e-05
Acads,0.69165623,2.342966968449425e-09,6.5376883,0.69165623,8.89441527425226e-09,6.337221,0.69165623,3.591829712793524e-05,4.8355584,0.012770118
Unc119b,0.9815509,1.4781950624848674e-14,8.206816,0.9815509,7.632651674875163e-14,8.171306,0.9815509,1.2127322232425406e-08,6.4064035,0.0040939795
Mlec,0.070288785,0.7397275804961566,1.0631242,0.070288785,0.6298698445168414,0.74370205,0.070288785,0.875002487629986,0.54062146,-0.0014910931
Cabp1,0.6042446,1.0,0.11396891,0.6042446,0.750281253135305,0.5391459,0.6042446,0.8807279313241815,0.4207201,-0.00416142
Pop5,0.38137618,0.00023525774619136735,4.2874413,0.38137618,1.168626400958031e-07,5.855189,0.38137618,0.0006477962832496259,4.120086,0.016238648
Rnf10,0.2784295,0.007568699131339364,3.3088994,0.2784295,0.00961486216471611,3.1116695,0.2784295,0.12746890866074426,2.2582195,0.00714543
Coq5,0.23900312,0.13727462949112798,2.170424,0.23900312,0.25690560534386875,1.5925052,0.23900312,0.6043615239336158,1.1770232,0.010616072
Dynll1,0.30854172,0.005316212895428729,3.4231238,0.30854172,4.7889611042132404e-08,6.010539,0.30854172,0.0010927353222225616,3.979418,0.010195978
Srsf9,0.038509276,1.0,-0.4668317,0.038509276,0.7621316632470784,0.5186132,0.038509276,0.8951774275727978,0.36750728,-0.022781812
Gatc,-0.32790294,1.0,-0.2350928,-0.32790294,0.4665126620605438,-1.1171573,-0.32790294,0.8021968148685882,-0.77123004,-0.006608917
Triap1,0.27541006,0.038625956924822735,2.727332,0.27541006,0.1017488700115472,2.1474133,0.27541006,0.38640528689475045,1.5913471,0.01381389
Cox6a1,0.050564848,0.6226565862107519,-1.2136028,0.050564848,0.5259053745508723,0.93836075,0.050564848,0.8470472145018275,0.64396447,-0.026600014
Msi1,,,,,,,,,,
Pla2g1b,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Sirt4,0.4865089,1.0,0.627947,0.4865089,0.37869186419526374,1.292141,0.4865089,0.7005290062632487,0.9884971,-0.00747421
Pxn,0.2731377,0.18390825588691875,2.017997,0.2731377,0.2031810964982374,1.7549347,0.2731377,0.5230220472749622,1.3281314,0.0116670085
Rplp0,0.297271,1.2422051681203754e-51,15.531011,0.297271,1.984956419958955e-58,18.390339,0.297271,1.2575734600337241e-29,12.426466,0.02799582
Gcn1,0.111204386,0.18942846512751754,2.0014513,0.111204386,0.5375427352796619,0.91549444,0.111204386,0.8420315638606047,0.6591733,0.0016571493
Rab35,-0.02048439,1.0,0.5762968,-0.02048439,0.9475706652321634,-0.19459169,-0.02048439,0.9957751390591258,-0.14134032,-0.0087397685
Bicdl1,0.76300895,4.717956219087678e-05,4.6768775,0.76300895,7.174653681525945e-05,4.514806,0.76300895,0.006237949950816326,3.4588978,0.01011397
Cit,-1.5095818,9.75974263191107e-08,-5.9063873,-1.5095818,4.872603152275499e-25,-11.120191,-1.5095818,2.9498564367941836e-09,-6.6681056,-0.024820985
Prkab1,0.16808473,0.6132739648627821,1.228839,0.16808473,0.49289021214161516,1.023567,0.16808473,0.8042404935693215,0.76539546,0.00015238133
Tmem233,,,,,,,,,,
Ccdc60,,,,,,,,,,
Hspb8,,,,,,,,,,
Srrm4,,,,,,,,,,
Suds3,0.009313398,1.0,0.4887439,0.009313398,0.9964410781230686,0.10131281,0.009313398,1.0,0.07345345,-0.008131329
Taok3,0.22662206,0.03475214934588652,2.7693038,0.22662206,0.03241533266517442,2.6636472,0.22662206,0.23031981062487697,1.9379337,0.009340359
Pebp1,0.4683259,1.43989603670435e-08,6.240724,0.4683259,1.8092100384158876e-12,7.6749363,0.4683259,2.781532731715571e-06,5.382667,0.030972403
Vsig10,0.08669254,1.0,0.11173297,0.08669254,0.9360419063628802,0.21586956,0.08669254,0.9881209380888092,0.16229911,-0.00068581384
Wsb2,0.30323654,0.12184559711991506,2.2307305,0.30323654,0.16705915965697074,1.872961,0.30323654,0.4841753442115758,1.4003371,-0.0014182002
Rfc5,-0.73138916,6.939430666776961e-05,-4.584661,-0.73138916,6.705752503615892e-09,-6.3702884,-0.73138916,0.00019803510518641155,-4.430682,-0.041980244
Ksr2,-1.8421743,1.0,-0.059986997,-1.8421743,0.2029079158279597,-1.7535545,-1.8421743,0.7482478190401715,-0.89223295,-0.00018561212
Nos1,-2.7088919,1.0,-0.34018186,-2.7088919,0.0036996138750880624,-3.4169288,-2.7088919,0.3577854279620042,-1.6505139,-0.003417015
Fbxo21,0.30938563,0.1696513690321759,2.0618854,0.30938563,0.278417845459542,1.538127,0.30938563,0.6435037081626764,1.1063406,0.020213852
Tesc,-0.546221,0.5761417800619633,-1.2791796,-0.546221,0.026265013781485273,-2.745333,-0.546221,0.24288579085212478,-1.9034797,-0.0017764899
Fbxw8,0.7678784,0.11843809755391321,2.2437308,0.7678784,0.004456950286473873,3.375142,0.7678784,0.042115204516923216,2.7610934,-0.0014844981
Hrk,,,,,,,,,,
Rnft2,-16.912409,1.0,-0.012744841,-16.912409,0.49289021214161516,-1.0,-16.912409,0.8807279313241815,-0.39775342,-1.4780773e-05
2410131K14Rik,0.6915758,0.42823705196015927,1.5068938,0.6915758,0.08131532110722679,2.2598712,0.6915758,0.29254906112226275,1.7866919,0.0071579968
Med13l,-0.60209143,0.08032381152327421,-2.4188685,-0.60209143,1.661940377371467e-05,-4.839143,-0.60209143,0.012241474455411969,-3.2337859,-0.022793911
Tbx3,,,,,,,,,,
Tbx5,,,,,,,,,,
Rbm19,0.21012986,0.4080755315591193,1.5417744,0.21012986,0.4843120033996218,1.0841087,0.21012986,0.7919121363194727,0.7947834,0.008428903
Lhx5,3.9751565,1.0,0.06784472,3.9751565,0.5282939555921766,0.9344849,3.9751565,0.7338322567939627,0.9246196,0.00012745064
Sdsl,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Sds,,,,,,,,,,
Plbd2,-0.03800269,1.0,0.30782464,-0.03800269,0.9520717237276661,-0.18753587,-0.03800269,0.9975783971411324,-0.13756025,-0.007783085
Slc8b1,0.039700143,1.0,-0.14706077,0.039700143,0.9804778495246079,0.13117118,0.039700143,1.0,0.09982701,-0.0043639285
Tpcn1,-0.9590493,0.8379341590271989,-0.93526053,-0.9590493,0.00010356125183780055,-4.4074006,-0.9590493,0.05655385731854389,-2.6360593,0.00039483025
Iqcd,-1.3078066,1.0,-0.03424178,-1.3078066,0.4913975393685351,-1.0701488,-1.3078066,0.8732229197908623,-0.5705333,-0.00057925744
Rita1,0.32170433,1.0,0.10710139,0.32170433,0.6850707625478718,0.65233475,0.32170433,0.8807279313241815,0.5107702,0.0071806153
Ddx54,0.23600462,0.050706398924083976,2.614577,0.23600462,0.02905967128608601,2.7059164,0.23600462,0.20347965455489864,2.0081737,0.011224415
Cfap73,,,,,,,,,,
Rasal1,-0.1709164,1.0,-0.2075269,-0.1709164,0.7942819455058252,-0.46131694,-0.1709164,0.910182478829084,-0.33587345,0.0042522145
Dtx1,-0.55087245,0.021994437224790133,-2.941535,-0.55087245,6.995551932329426e-05,-4.5152617,-0.55087245,0.015379270700884615,-3.1523697,0.02800761
Oas2,-1.0454558,1.0,-0.11454386,-1.0454558,0.2177538112106537,-1.7094057,-1.0454558,0.6930183784762187,-1.0200812,-0.0013429142
Oas3,1.5870811,9.861121439809146e-26,10.9752245,1.5870811,2.8943603994626453e-24,11.254991,1.5870811,4.171347749617057e-18,9.555174,0.03719067
Oas1e,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Oas1c,0.6403588,0.1561366961130167,2.1051667,0.6403588,0.020514960752937857,2.8422859,0.6403588,0.13042219402650007,2.2458296,0.0063061668
Oas1f,,,,,,,,,,
Oas1h,,,,,,,,,,
Oas1g,1.9799644,1.0,0.13562556,1.9799644,0.49289021214161516,1.0164471,1.9799644,0.7613578288182993,0.86208445,0.00015398681
Oas1a,1.6384592,7.082083024997326e-20,9.619927,1.6384592,1.6799567531484445e-20,10.216604,1.6384592,3.4994449541716943e-15,8.698843,0.042020082
Oas1d,-18.927103,1.0,-0.025489682,-18.927103,0.4449182668431799,-1.1548615,-18.927103,0.8807279313241815,-0.45935008,-3.722373e-05
Rph3a,,,,,,,,,,
Ptpn11,1.0378599,1.0715885541232058e-21,10.062132,1.0378599,1.3600383038420433e-20,10.190016,1.0378599,5.263258824716889e-13,7.982512,0.039878592
Rpl6,0.14781152,8.509028115596347e-10,6.695737,0.14781152,1.1175250715504676e-12,7.713189,0.14781152,2.5639350021009562e-05,4.9179564,0.022705508
Hectd4,-0.007391259,1.0,0.51004916,-0.007391259,1.0,-0.034514297,-0.007391259,1.0,-0.024944322,-0.0050653825
Trafd1,0.80649877,1.300343050606784e-07,5.8551207,0.80649877,1.818714414669191e-08,6.21868,0.80649877,1.439131669209238e-05,5.041921,-0.0039441683
Naa25,0.007902659,0.7867026570591438,1.0024345,0.007902659,1.0,0.04221126,0.007902659,1.0,0.030101813,-0.0018085147
Erp29,0.27750465,0.02191065130405644,2.9430041,0.27750465,0.00020305822127509354,4.2489705,0.27750465,0.024076769796369215,2.9860284,0.007395805
Tmem116,1.2356186,1.0,0.27476472,1.2356186,0.41771176047944764,1.2095582,1.2356186,0.7062534721524432,0.97780186,-0.0008824727
Adam1b,-17.555498,1.0,-0.012744841,-17.555498,0.49289021214161516,-1.0,-17.555498,0.8807279313241815,-0.39775342,-9.165674e-05
Adam1a,-19.325277,1.0,-0.050979365,-19.325277,0.15111089598965738,-1.9280111,-19.325277,0.8040635095390426,-0.76687294,-9.002944e-05
Gm42878,,,,,,,,,,
Mapkapk5,-0.65353185,1.0,-0.41141242,-0.65353185,0.255588872647603,-1.595458,-0.65353185,0.6639023847659848,-1.0717877,-0.00022507709
Aldh2,1.9285849,0.48577604619603076,1.41324,1.9285849,0.006901504203975756,3.2299726,1.9285849,0.029352644004234152,2.912022,0.0066814004
Acad12,-0.7644885,1.0,-0.077427305,-0.7644885,0.49289021214161516,-1.00444,-0.7644885,0.8522192826383795,-0.6260513,-0.0003431785
Acad10,0.9442802,1.0,0.539308,0.9442802,0.31150185353381665,1.4622977,0.9442802,0.6171475694538671,1.1506127,0.0044365586
Brap,0.41418022,0.00043775891004806084,4.1305103,0.41418022,0.003838766101876566,3.4183555,0.41418022,0.07370005923225081,2.5145364,-0.019410111
Atxn2,0.01146269,0.5360005791226375,1.3364515,0.01146269,1.0,0.06007232,0.01146269,1.0,0.04215027,0.0051534134
Sh2b3,0.940728,0.033550655522772865,2.7822723,0.940728,0.005266894649102435,3.317699,0.940728,0.06461104750861012,2.575007,0.013478089
Pheta1,0.33273685,1.0,0.36004975,0.33273685,0.7746605211813066,0.49644873,0.33273685,0.9035891690665572,0.35138047,0.0011275399
Cux2,-19.82255,1.0,-0.025489682,-19.82255,0.3313606098381154,-1.4087943,-19.82255,0.8732229197908623,-0.56035274,-6.125714e-05
Myl2,,,,,,,,,,
Ccdc63,-0.45920286,1.0,-0.19826373,-0.45920286,0.6723207761037211,-0.6729592,-0.45920286,0.8807279313241815,-0.48427227,-0.0018980879
Ppp1cc,0.0848568,1.0,-0.7122098,0.0848568,0.3022697668249801,1.4826688,0.0848568,0.6946693973574616,1.0050327,-0.013090766
Hvcn1,0.5481797,2.4270019036492622e-06,5.306294,0.5481797,5.826875086221589e-05,4.562647,0.5481797,0.007096025147931906,3.417768,0.0067614703
Tctn1,-0.92329425,1.0,-0.15357694,-0.92329425,0.38995482971613266,-1.2687366,-0.92329425,0.7962644524274957,-0.7845985,-0.0038391077
Pptc7,0.10195905,0.42312662370182463,1.5147835,0.10195905,0.710472843385514,0.60746175,0.10195905,0.8807279313241815,0.43895045,0.011419521
Rad9b,0.22858457,1.0,0.52410364,0.22858457,0.7274791646966402,0.57811415,0.22858457,0.8807279313241815,0.42210326,0.0033623097
Vps29,0.34922767,0.004122391321959211,3.503298,0.34922767,4.352727680027319e-07,5.599769,0.34922767,0.0018294917566767726,3.8339255,0.017544676
Fam216a,0.8391711,0.00036021889391003046,4.181841,0.8391711,3.531307399546993e-05,4.6825743,0.8391711,0.0030005230305305687,3.688274,0.013862607
Gpn3,-0.22138968,1.0,-0.5286075,-0.22138968,0.18306572376601896,-1.8188013,-0.22138968,0.5498973484331416,-1.2820555,0.02424632
Arpc3,0.59914505,3.265539029806383e-28,11.492429,0.59914505,9.005609514894924e-50,16.314901,0.59914505,4.851301568431519e-19,9.860402,0.025047947
Anapc7,0.0038248799,1.0,0.57144165,0.0038248799,1.0,0.028264415,0.0038248799,1.0,0.020682601,0.001931683
Atp2a2,0.32551292,0.010413796476527844,3.2027562,0.32551292,0.010105730872786217,3.0960531,0.32551292,0.10836562487615693,2.3359344,0.0026330198
Ift81,1.4809608,1.0,0.39742184,1.4809608,0.26069617900164943,1.5826025,1.4809608,0.5204004275808983,1.3344392,0.00023311882
P2rx7,2.908863,0.1270083519078669,2.2100322,2.908863,5.029118221967733e-05,4.6113353,2.908863,0.00027940751689517365,4.3535767,0.0048758467
P2rx4,0.6449309,0.01889809973073642,2.997561,0.6449309,0.013103630361213483,3.0041816,0.6449309,0.12395398126601813,2.2713268,-0.008080923
Camkk2,-0.56983227,0.4790148112314254,-1.4238127,-0.56983227,0.018127560314746445,-2.8857381,-0.56983227,0.21381568947044505,-1.9811057,0.0030177329
Anapc5,-0.4047099,2.2681995397923462e-06,-5.3191667,-0.4047099,4.157295712811518e-06,-5.1441092,-0.4047099,0.002954398203113379,-3.6947274,-0.011752915
Rnf34,0.25607157,0.10065611900488267,2.3193376,0.25607157,0.20502368546390115,1.7491882,0.25607157,0.5472338586712557,1.2861052,0.021342875
Kdm2b,0.6620235,1.863782030629703e-07,5.7909493,0.6620235,8.037184713711759e-07,5.4937167,0.6620235,0.00036140225964804995,4.2718415,0.002746381
Orai1,0.9117507,9.376802673108552e-17,8.818216,0.9117507,9.814882035088723e-17,9.071416,0.9117507,1.862095117185887e-10,7.0957274,0.03824383
Morn3,0.55821997,1.0,0.10144766,0.55821997,0.7846366807523398,0.478124,0.55821997,0.8899666334974939,0.37886626,-0.00074975565
Tmem120b,0.5039808,1.0,0.331302,0.5039808,0.5352159214004037,0.92000496,0.5039808,0.8252699141000488,0.71296304,-0.003989723
Rhof,-0.03387775,1.0,0.50410795,-0.03387775,0.8687332166630346,-0.3306169,-0.03387775,0.9524930090939239,-0.23897073,-0.011906919
Setd1b,-0.0051514697,0.7294227072158961,1.076476,-0.0051514697,1.0,-0.041876085,-0.0051514697,1.0,-0.030216979,-0.0044427766
Psmd9,0.1464351,0.16918111656493517,2.063642,0.1464351,0.31166947182662724,1.4615428,0.1464351,0.6666350573883564,1.0671276,0.021721628
Hpd,,,,,,,,,,
Wdr66,-0.7874288,1.0,-0.018015264,-0.7874288,0.5759799420744247,-0.84090877,-0.7874288,0.8807279313241815,-0.51251376,-0.00044122877
Bcl7a,-0.47766706,1.0,-0.25390664,-0.47766706,0.1692028020206573,-1.8649262,-0.47766706,0.5690276311921033,-1.2489748,-0.0005653149
Mlxip,-0.03595825,1.0,0.30859125,-0.03595825,0.9428357979056535,-0.20379673,-0.03595825,0.9927942455653043,-0.14929166,0.006725818
Il31,,,,,,,,,,
Lrrc43,,,,,,,,,,
Diablo,0.18035236,0.1619978585555761,2.086225,0.18035236,0.2744429598835031,1.5475892,0.18035236,0.6170103583102338,1.1509207,0.030950986
B3gnt4,0.6241352,1.0,0.05548318,0.6241352,0.6953006555948511,0.6340337,0.6241352,0.8750948464163711,0.536685,-0.0011654429
Gm49027,-17.27376,1.0,-0.012744841,-17.27376,0.49289021214161516,-1.0,-17.27376,0.8807279313241815,-0.39775342,-1.5758755e-05
