wilcoxon,t-test,t-test_overestim_var
Apip,Nrarp,Cstf2
Fam174a,Vapb,Tuba1b
Nsmce4a,Snai3,Slc25a19
Srp68,Ngdn,Fancl
Wrap73,Anapc10,Tes
Lpin1,Stambp,Cib1
Mndal,Nfic,Ifi213
Rab24,Mid1ip1,Snai3
Ankib1,Slc25a19,Actl6a
Kctd10,Rasa1,Lpin1
Cnot6,Wdfy1,Sacm1l
Ap1g2,Lpin1,Ppil2
Chek1,Fancl,Mid1ip1
4930503L19Rik,1700017B05Rik,Anapc10
Mrpl36,Aida,Wdr62
Tax1bp3,Nrd1,Nfic
Ppat,Bcap29,Ifitm10
Bin2,Cd68,Vapb
Mrpl15,Socs2,Snrpf
Ddb1,Tmem120a,Tmem120a
Fam117b,Lsm8,Ciao2b
Pdpk1,Fgfr1op2,1700017B05Rik
Zmpste24,Ifitm10,Csk
Pigk,Tuba1b,Ngdn
Gstt2,Tars,Micu1
Il12rb1,Tmed10,Aida
Nfyc,Hcfc1,Rasa1
Ranbp9,Pa2g4,Bcap29
Trim12c,Cers5,BC052040
Thoc3,Nosip,Tars
Nup85,Slc4a8,Agfg2
Txnrd1,Klf11,Cers5
Mrpl45,D030056L22Rik,Tatdn2
Max,Hnrnpm,Nrd1
Ulbp1,Esm1,D030056L22Rik
Dtx3,Agfg2,Nosip
Map2k1,Etf1,Pa2g4
Eftud2,Tatdn2,H2bc15
Dcaf12,Ddx17,Hcfc1
Psmf1,Micu1,Srrd
Eipr1,Pop5,Slfn3
Lars,Armc1,Lsm8
Tbk1,Arl4a,Ltb4r1
Gin1,Eif3m,Abi2
Vti1a,Cyb5r3,Dusp1
Pycrl,Gnai3,Cyb5r3
Metrn,Prss16,Asna1
Cul1,Dusp1,Flywch2
Ptger4,Srrd,Cela1
Mtmr3,Plaa,Armc1
Rtf2,Uxt,Mtbp
Rhoc,Asna1,Etf1
Hadhb,Ap4s1,Arl4a
Parg,Elavl1,Ddx17
Ddx10,Med30,Tmed10
Polr3c,Uqcrc2,Uxt
Tmem147,Aip,Gas2
Arhgap18,Dr1,Mafg
Galnt1,Camk4,Fgfr1op2
Eid1,Pigt,Camk4
Herc6,Mrpl36,H2-Q10
Adam17,H2-Q10,Plaa
Immt,Txnl4a,Gm4070
Slc25a39,Atp1a1,Ercc1
Amdhd2,Gimap6,Dr1
Taf1,Ercc1,H3c8
Fam120a,Lyst,Gnai3
Tmem222,Bloc1s2,Hnrnpm
Acot8,Mrpl15,Pop5
Tsta3,Qars,Ap4s1
Bcl2l12,Mafg,Lbhd2
Ywhaz,Tbc1d10b,Pigt
Aurka,Chmp1a,Lyst
Eif3j1,Tgoln1,Akr1e1
Inpp5d,Ergic2,Tbc1d10b
Stk16,Gm4070,Ociad2
Fam110a,Eif3d,Bloc1s2
Hadh,Smim20,Txnl4a
Dpp8,Sec63,Rnf168
Zdhhc6,Rad51c,Qars
4930579G24Rik,Abi2,Dok1
Dusp11,Rraga,Aip
Spdl1,Usp3,Plxnc1
Nsfl1c,Rnf168,Rida
Ptprk,Tle5,Med30
Umps,Tex261,Ccp110
Srp72,Dok1,Mrpl36
Mpc2,Kdelr1,Paox
Mybl2,Gas2,Podnl1
Pes1,Hexb,Elavl1
Mxi1,Mtbp,Uqcrc2
Aven,Peak1,Eif3m
Khnyn,Gemin7,Smim20
Ryk,Rida,4930503L19Rik
Grb2,Nedd9,Rraga
Nup54,Wdr62,Tgoln1
Mcu,Unc13d,Ergic2
H2bc6,Trappc6a,Chmp1a
Mbnl3,4930503L19Rik,Fam20a
Washc1,Ankfy1,Hexb
Ppp1r15b,Tmem208,Rnf121
Tbcd,Dctn4,Atp1a1
Nipsnap3b,BC052040,Sec63
Dpm3,Plxnc1,Mrpl15
Katnbl1,Sucla2,Ankfy1
2510039O18Rik,Fbxo22,Peak1
Cep83,Pip4k2c,Gimap6
Eif3f,Paox,Pip4k2c
Nars,Podnl1,Eif3d
Dusp22,Rnf121,Tex261
Hltf,Psen1,Usp3
Cdc6,Slc25a4,Ly96
Aldh16a1,Uck2,Unc13d
Pip4k2c,Xpnpep1,Hic1
Smarca4,Lcp2,Kdelr1
Epn1,Akr1e1,Nedd9
Chmp5,H2bc15,Gm3550
Atp5g1,Carnmt1,Gemin7
1700020L24Rik,Gramd3,Psen1
Sec14l1,Larp1b,Trappc6a
Pno1,Tbcd,Dctn4
Smco4,Cpsf4,Sucla2
Sqstm1,Tbc1d14,Tbcd
Manbal,Malsu1,Tbc1d14
Gon7,Rnf126,Larp1b
Sept1,Mrpl41,C1qtnf12
Rab18,Syf2,Fbxo22
Kctd9,Ubxn4,Cpsf4
Foxm1,Ccp110,Xpnpep1
Gabpb2,Cela1,Uck2
Cdc5l,Rnaseh2c,Aifm2
Srrd,Tbc1d2b,Tmem208
Snx12,Rnf11,Rnf11
Dpp9,Slfn3,B3glct
Anln,Smarcc2,Tbc1d2b
Cers4,Ilkap,Tle5
Tet2,Ssu72,Hspa13
Poc1a,Spg21,Tmem161a
Tm2d3,Pole4,Steap3
Zfp622,Mfsd14a,Carnmt1
Dnpep,Hspa13,Sult2b1
Lsm11,Tmem161a,Slc25a4
Rad54l,Rbm22,Gramd3
Zbtb7b,Flywch2,Rnf126
Lin54,Nup88,H2bc18
Gnpnat1,Nup85,Malsu1
Sf3a1,B3glct,Lcp2
Hk1,Nol7,Arntl
H1f0,Denr,Specc1
Espl1,Cenpc1,Smarcc2
Mrpl55,Ltb4r1,Nup85
Myo9b,Stt3a,Mrpl41
Plagl2,Arntl,Cenpc1
Kcmf1,Clint1,Rnaseh2c
Cs,Cdv3,Ubxn4
Mrps18a,Me2,Nup88
Zfc3h1,Nfkbia,Ilkap
Ifi35,Gtf2e2,Mfsd14a
Atp1a1,Coq10b,Syf2
Tmem223,Gls,Spg21
Hmg20b,Gm3550,Mybl1
Wrnip1,Ndufb3,Klrb1b
Prkar2a,Ewsr1,Rbm22
Fdxr,Vars,Pcyox1l
Plk3,H2bc18,Ssu72
Slu7,Ppp1r8,Slc25a33
Slc24a5,0610010K14Rik,Pole4
Phf11c,Rab9,Gtf2e2
Traf2,Rnf181,Stt3a
Tomm5,H3c8,Zfhx2
Clp1,Rasgrp2,Ppp1r8
Pxn,Ociad2,Apoo
Slc6a6,Cep192,Pias3
Stxbp2,Clptm1,Hist1h2bp
Ppp1r12c,Reps1,Cutc
Dpf2,Lbhd2,Rnf181
Cenpx,Timm17a,Rab39b
Aimp1,Bst2,Rab9
Rit1,Ly96,Denr
Uqcc2,B9d2,Me2
Anapc2,Zfhx2,Coq10b
Fars2,Apopt1,B9d2
1110059E24Rik,Rap2c,Clptm1
Mrpl17,Cutc,Bcat1
Casp8ap2,Gm5617,0610010K14Rik
Tsr3,Sh2d3c,Cdv3
Rida,Apoo,Gm5617
Dok1,Picalm,Vars
Naa35,Fam20a,Nfkbia
Tmem70,Tufm,Fam89a
Stx5a,Kif5b,Reps1
Vamp2,Slc25a33,Sh2d3c
H3c6,Tbc1d20,Slc39a4
Poldip2,Rbm43,Clint1
Tmem120a,Mob2,Dhx58
Ticrr,Gltp,Nol7
Mettl26,Eri1,Ppt2
Echs1,Hic1,Rbm43
Gse1,Wars,Rasgrp2
Lztfl1,Ccnd3,Cep192
Vps53,Pigx,Tbc1d20
Rad18,Pop7,Rap2c
Ugdh,Ppt2,Nr2f6
Cd247,Sult2b1,Apopt1
Lfng,Lsm11,Zfp41
Cpsf6,Galnt7,Tufm
Mrps17,C1qtnf12,Gls
Mrpl48,Rabepk,Ewsr1
Nampt,Dhx58,Slc27a4
Tprkb,Pias3,Ndufb3
Dnajc5,Nfu1,Lsm11
Eny2,Smu1,Wars
Hivep3,Mitd1,Tmem159
Kmt2e,Ubap2,Timm17a
Szrd1,Rbm15,Vsig10
Dhx38,Desi2,Mob2
Dgkz,Aifm2,Csrnp1
Prpf31,Zdhhc16,Fam81a
Vps4a,Csrnp1,Rabepk
Elavl1,Smc3,Iqgap3
Gak,Mrpl34,Suv39h2
Ppp1r11,Sik3,Eri1
Ocel1,Gch1,Bst2
Magt1,Paxx,Gch1
Keap1,Pnkd,Zdhhc16
Isca2,Sap30l,Picalm
Tbc1d2b,Ubl4a,Galnt7
Map3k8,Katna1,Fbxo48
Rab5a,Adprm,Pop7
Pafah1b3,Fbxl8,U2af1l4
Stambp,Arf4,Gm45902
Ost4,Sav1,Gltp
Ndufaf2,Steap3,Umad1
Nfkbia,Inpp1,Rbm15
Unc50,Cenpx,Fbxl8
Med20,Atg5,Nfu1
Gusb,Hdac3,Sik3
Inpp5k,Arih2,Sema4c
Ehd1,Specc1,Ubap2
Cobll1,Mettl6,Pigx
Eif2a,Srsf11,Dusp4
G2e3,Zfp41,Smu1
Kpnb1,Oxa1l,Mitd1
Yeats4,Slc27a4,Desi2
Dus1l,Slc39a4,Sav1
Cdc25c,Pcyox1l,Ccnd3
Ttc32,Ubr7,Kif5b
Tox2,Banf1,Adprm
Riok3,Bop1,Plekhg3
Atxn7l1,Rab39b,Katna1
Dnajc8,Ppp1cb,H2ac11
Rnf11,Umad1,Paxx
Tmem248,Bcat1,Arih2
Samd1,Gorasp2,Cetn4
Jmjd6,Trappc6b,Ubl4a
Sav1,Mybl1,Smc3
Supt20,Nr2f6,Tmem38b
Ttc33,Eif4e3,Mettl6
Acadvl,Tmem39b,Chpf
Sacs,G2e3,Pnkd
Psenen,Chpf,Sap30l
Ksr1,Tmem38b,Tmem39b
Picalm,Hist1h2bp,Bop1
Ssbp3,Tradd,Mrpl34
Actr1a,Anapc11,Ubr7
Malt1,Srp72,Eif4e3
E2f3,Suv39h2,Hdac3
Csrnp1,Gm45902,Inpp1
Selplg,Klrb1b,Fbxl15
Fam49a,Actr10,Ceacam16
Usp39,U2af1l4,Atg5
Pxk,Tyk2,Tonsl
2310061I04Rik,Aggf1,D630039A03Rik
Zdhhc16,Umps,Xcl1
Tacc2,Khsrp,G2e3
Pex16,Fbxl15,Oxa1l
Prpf40a,Fam89a,Gorasp2
Plekha5,Dgat1,Cenpx
Ptcd2,Nop9,Dgat1
Ndufa7,Cdc5l,Arf4
Ankrd13a,Rin3,Zfp280b
Crem,Ifi35,Banf1
Becn1,Copa,mt-Co1
Zfp414,E130309D02Rik,Umps
Fopnl,Csnk1a1,E130309D02Rik
Gba,Amdhd2,Tyk2
Micos13,Gnptg,Ppp1cb
Ndufa9,Trim12c,Rin3
Pole4,Sf3b4,Srsf11
Dtd1,Tonsl,Tradd
Llph,Tmem159,H3c4
Apool,Zfp280b,Trappc6b
Babam1,Parp14,Nop9
Pola2,Cyb5b,Lancl3
Prkcsh,mt-Co1,Aggf1
Capn1,Rel,Misp3
Helb,Plekhg3,Ssc4d
Fancl,Slc25a46,Amdhd2
Polr1c,Psmd10,Anapc11
Asl,Med15,Ell2
Anapc1,Vsig10,Spsb2
Kif14,E2f4,Khsrp
Rasgrp2,Pex2,Srp72
Cse1l,Pgp,6330403K07Rik
Nrbp1,Cct2,Slc6a13
Mydgf,Fcf1,Naip2
Cdc42se1,Dusp4,Ifi35
Slc25a19,Tspan31,Actr10
Xlr4b,Ppp6c,Mettl7a1
Trim25,Iqgap3,Rel
C1galt1,Fbxo48,Gnptg
H2ac4,Polr2d,Trim12c
Atp6v1c1,Asxl1,Slc25a46
Anapc11,Eif2b2,St7
Ankra2,Cnot10,Sf3b4
Nck1,Spata5,Cdc5l
Ube2d3,Rit1,Tspan31
Zfpl1,Vta1,Pex2
Nacc1,Chic2,Spata5
Kif18a,Anapc7,Rit1
Tcf3,Fam81a,Copa
Denr,Mrpl24,Parp14
Camk2n1,Gpsm3,Psmd10
Jaml,Sema4c,Cyb5b
Gch1,Rnf14,Snx18
Abhd12,Cetn4,Pus10
Ppp1cb,St7,Gcnt1
Rnf6,Mcts1,Med15
Snip1,Trappc5,Pgp
Shkbp1,Wwp2,Polr2d
Tsg101,Pycrl,E2f4
Babam2,Dpp9,Cnot10
Rapgef1,Dpy19l1,Fcf1
Spcs3,H2ac11,Asxl1
Fam76a,Xcl1,Dpp9
Cmpk2,Arhgap30,Ppp6c
Rbmx2,Snx18,Wwp2
Armt1,Tmem183a,Pycrl
Irak2,Pus10,Eif2b2
Nmd3,Lsm14a,Rnf14
Rps19bp1,Spsb2,Csnk1a1
Fcho2,Timm13,Anapc7
Recql,Mettl7a1,H1f1
Snrnp70,Cnot3,Vta1
Polr2k,Tmem115,Crip2
Rnf10,Ceacam16,Tmem183a
Bckdk,Mrpl46,Tmem115
Yipf5,Traf5,Irak3
Chchd5,2310061I04Rik,Cct2
Wiz,Ube2q1,Dpy19l1
Spata5,Poldip2,Rexo5
Api5,Hadhb,Ammecr1
Zfp560,Tmx3,Trappc5
Mastl,Ammecr1,Rap2a
B230219D22Rik,Ctcf,2310061I04Rik
Nrf1,Rexo5,Mdm1
Ubac1,H1f1,Poldip2
Atxn10,Lpin2,Pbx4
Rala,Tbce,Chic2
Mcts1,6330403K07Rik,Ifitm2
Zc3h18,Misp3,Mrpl24
Nemf,Lrpap1,Rhbdf2
Plekhf2,D630039A03Rik,Mcts1
Prkrip1,Copz1,Cdk14
Zfhx2,Ssc4d,Mrpl46
Hbs1l,Mospd3,Traf5
Fam111a,Ell2,Gpsm3
Bora,Poldip3,Lpin2
Dtd2,Azi2,Cnot3
Cat,Atg12,Tbce
Chmp1b,Lancl3,Stx12
Gemin2,Naip2,Ypel1
Btg3,Crbn,Btbd10
Hsd17b12,Stx12,Lsm14a
Ccdc32,Lman1,Dynlt3
Zdhhc4,Yeats4,Lrpap1
Znhit1,Btbd10,Tmx3
Ndufaf7,Metrn,Mospd3
Hars,Drap1,Timm13
Skiv2l,Setd3,Tjap1
Was,Ap1g2,Arhgap30
Tnfsf14,Lnpk,Hadhb
Tbcc,Rfxap,Ube2q1
Lias,Kat7,Atg12
Ap1m1,Dynlt3,Tsen54
Gna13,Cndp2,Cers4
Samm50,Cers4,Metrn
Smg6,Mdm1,Ap1g2
Tia1,Fam49b,Azi2
Ppt2,Tnfaip8,Ctcf
Dscc1,Polr2k,Poldip3
Nanp,Eif2s1,Copz1
Acbd5,Rhbdf2,Lman1
Orai1,Fam216a,Lnpk
Kctd20,H3c4,Fam216a
Emp1,Rap2a,Kat7
Pop5,Gpr174,Crbn
Aspscr1,Atg3,Ptpn9
Tmem154,Tsen54,Setd3
Larp7,Pafah1b2,Tfeb
Lage3,Slc24a5,Lrrc41
Ints12,Tjap1,Rfxap
Cutc,March2,Cndp2
Ndufs5,Pbx4,Pcyt1a
Gm49336,Ptpn9,Slc24a5
Slc30a9,Gcnt1,Cables1
Timm44,Lrrc41,Yeats4
Aifm1,Slc6a13,Cgrrf1
Atp6ap2,Ypel1,Eif2s1
Psmc3ip,Crip2,Gpld1
Atf4,Snrnp27,Mlf1
Smc3,Panx1,Gpr174
Clint1,Tfeb,Acyp2
Spast,Dgkz,Tnfaip8
Jpt1,Pcbd2,Drap1
Herpud1,Khnyn,Polr2k
S100pbp,Zfp511,Arl6
Mrpl19,Cgrrf1,Chst11
Eed,Abr,Atg3
Camk2g,Mrps17,Pafah1b2
Mrpl34,Irak3,Khnyn
Fam50a,Chst11,Panx1
Ctdspl2,Timm10b,March2
Eif3d,Zfp672,Sgcb
Bmi1,Tsfm,Fam49b
Cenpq,Rab2a,Nln
Pex13,Pcyt1a,Smim24
Mrfap1,Upf3b,Abr
Eif4e3,Kras,Pcbd2
Pigs,Trim34a,Snrnp27
Pcnt,Mrpl35,Zfp511
Ints11,Mlec,Dgkz
Ccng2,Rad18,Cep89
Btbd10,Ifitm2,Cpd
Atp2a3,Nln,Mcm8
Shc1,Ddx19a,Dipk1b
Cdk17,Gfer,Rad18
Ptpmt1,Hcfc1r1,Zfp672
Rbm18,Sgcb,Dnajc25
4833439L19Rik,Arl6,Trim34a
Orc2,Gon7,Snx11
Tsnax,Smn1,Mrps17
Pcbp4,Derl1,Ddx19a
Zbtb45,Acyp2,Gon7
Hmgxb4,Cep85,Ppip5k1
Ndufaf1,Xpa,Cep85
Necap2,Ppp2r3c,Ppia
Dock5,Fars2,Tsfm
Gpalpp1,Rpl24,Upf3b
Timm10b,Snx11,Tspan17
Pbx3,Sgta,Fut7
Ap3b1,Cdk14,Gfer
Gpank1,Dnaja2,Mlec
Lcp2,Nt5c,Timm10b
Mtx1,Smim24,Fbxo4
Pdcd1lg2,Fbxo4,Smn1
Bud23,Hnrnpf,Hcfc1r1
Gga1,Dnajc25,Fars2
Fam216a,Dld,Mrpl35
Selenow,Ndufa9,Ppp2r3c
Fgfr1op2,Nckap1l,Kras
Mapk14,Akirin1,Fam72a
Flywch1,Dbr1,Rab2a
Fbxo4,Ndufa3,Bicral
Dhrs4,Pcif1,Xpa
Clasp1,Samm50,Psrc1
Ncstn,Cep89,Rpl24
Ythdf2,Krcc1,Ifit3
Spty2d1,1110059G10Rik,Sgta
Ube2l6,Ppip5k1,Derl1
Krcc1,Ppia,Tnip2
Elp5,Mettl23,Dbr1
Strn,Plagl2,Rapgef5
Mrpl24,Purb,Plagl2
Tmem115,Fam120a,Ccr6
Cinp,Tshz1,1110059G10Rik
Kin,Bicral,Tnks1bp1
Slc38a10,Ankrd40,Dld
Stim2,Ifit3,Nckap1l
Ctnna1,Riok3,Ipp
Chordc1,Mlf1,Gpaa1
Pitpna,Cables1,Gdpd5
Cklf,Mcm8,Ndufa9
Mob4,Gpaa1,Akirin1
Rhno1,Ppat,Samd1
Tnfsf9,Zcchc8,Ddah2
Ccser2,Samd1,Nt5c
Xrn1,Lbr,Tshz1
Ing2,Agfg1,Samm50
Fam71b,Gabpb2,Ankrd40
Slc48a1,Trim5,Fancf
Rnaseh2a,Nudt5,Dnaja2
Dpm1,Traf7,Hnrnpf
Rnaseh2c,Ipp,Krcc1
Tubgcp4,Ipo5,Pcif1
Faf1,Dipk1b,Ndufa3
Micu1,Tnip2,Dnm3
Ppm1d,Gpld1,Ppat
Cep85,Sh3kbp1,Fam120a
Coq3,Fancf,H3c1
Med30,Ensa,Zcchc8
Ubtf,Isg20l2,Ptpn5
Ccdc82,Cpd,Tbc1d2
Tmed10,Ubtf,Trim5
Copg1,Yif1b,Dab2ip
E130309D02Rik,H3c1,Riok3
Anapc4,Mycbp,Mettl23
Fbxl8,Ndufaf2,Mycbp
Naa50,Snx12,Syk
Sos2,Fut7,Lbr
Rnf44,Prkar2a,Purb
Ubn1,Aldh9a1,Nudt5
Dcaf15,Bora,Ipo5
Suv39h1,Unkl,Bora
Stat2,Pgls,Traf7
Toe1,Srp68,Snrnp35
Gpaa1,Jtb,Calhm2
E2f7,Vamp4,Ccrl2
Ska3,Rtf2,Agfg1
Slc25a11,Dad1,Ptger2
Gltp,Nacc1,Unkl
Ranbp3,Fam72a,Prkar2a
Erbin,Strn,Isg20l2
Pdzd8,Eapp,Gabpb2
Phkg2,Fancm,Snx12
Sf3a2,Slc25a39,Ndufaf2
Eif2ak1,Tnks1bp1,Fancm
Rb1,Flnb,Strn
Rmi1,Fahd2a,Ensa
Igtp,Ppwd1,Pard6a
Dxo,Calhm2,Nacc1
Gimap6,Abhd2,Nfe2
Elk3,Nsrp1,Flnb
Naxd,Ttc32,Yif1b
Dnm1l,Gdpd5,Aldh9a1
Polb,Zmiz1,Fanci
Slc25a4,Sdccag8,Sdccag8
Tomm6,Pard6a,Srp68
Nktr,Nup54,Vsig10l
Ccdc59,Ppp1r11,Fahd2a
Eif2s1,Ccng2,Kifc5b
Mkrn2,Tspan17,Ttc32
Mrpl28,Faf2,Slc25a39
Kcnk7,Mrps33,Epdr1
Stx12,Dnajc19,Vamp4
Npepl1,Gadd45gip1,Ubtf
Flt3l,Plekhf2,Serpine2
Bloc1s4,Ttc1,Sh3kbp1
Retreg2,Traf2,Ccng2
Slc22a15,Rb1,3830403N18Rik
Tpm1,Vti1b,Ppwd1
Msl3,Mapkap1,Rb1
Cemip2,Snrnp35,Nup54
Bin3,Psrc1,Plekhf2
Cox16,Jaml,Jtb
Ppp1r7,Ccrl2,Eapp
Fahd2a,Med8,Traf2
Leo1,Bcl2l12,Abhd2
Wsb1,Max,Rtf2
Plxnc1,Grk6,Fcgr2b
Cwc25,Acot8,Inppl1
Jtb,Bid,Jaml
Dnajc13,Ptger2,Heatr9
Npepps,Snip1,Nsrp1
Ccdc92,Ebpl,Bid
mt-Co1,Kctd10,Zmiz1
Caml,Tial1,Faf2
Mis12,Ddah2,Pgls
Gid8,Flywch1,Dad1
Dop1b,Rnf125,Katnb1
Tle3,Asl,Serpinb1a
Xpo1,Brd4,Decr1
Senp1,Srsf2,Nebl
Commd6,Eid1,Vti1b
Egln2,Zbtb45,Mapkap1
Rwdd4a,Rragc,Ttc1
Edem1,Suv39h1,Flywch1
U2af2,Bmi1,Snip1
Prr11,Vps72,Ppp1r11
Rab35,Ccr6,Asl
Uba6,Mrpl45,Acot8
Bysl,Taf1b,Bcl2l12
Actr10,Atf4,Suv39h1
Sh3glb2,Decr1,Dnajc19
Cnot7,Pno1,Bmi1
Exoc2,Fanci,Myadm
Naa10,Tada1,Zbtb45
1110012L19Rik,Katnb1,Kctd10
Herc4,Zmpste24,Rnf125
Snap23,Kifc5b,Ebpl
Rnf4,Ugdh,Mrps33
Polh,Rapgef5,Max
Tnfaip8,Sos2,Srxn1
Ripk1,Sec13,Gadd45gip1
Phlpp1,Ruvbl1,Sos2
Ino80b,Nars,Mrpl45
Tlk1,Fam49a,Med8
Zfp598,Tbc1d2,Srsf2
Dynlt3,Sla2,Acoxl
Tmem237,Pgm1,Gstt3
Ctdsp1,Pdia4,Tinf2
Tcerg1,Iah1,Taf1b
Pgam5,Dnm3,Eid1
Odr4,Rmi1,Lyn
Med14,Tfpt,Pgm1
Spry2,Wiz,Tfpt
Gtf2a1,Tapbp,Vps72
Atg4d,Nlrc5,Ugdh
Btbd1,Tinf2,Tial1
Taok2,Lfng,Tada1
Arhgap17,Mrpl50,Pno1
Patl1,Galk2,Rhoq
Pimreg,Ahsa1,Rragc
Rpp21,Acaa1a,Zmpste24
Zfp91-1,Fdx1,Grk6
Igbp1,Serpinb1a,Rmi1
Donson,Atp6v0d1,Fam49a
Htatsf1,Chmp5,Jazf1
Psmg3,Syk,Brd4
Qk,Fermt3,Iah1
Usp14,Atraid,Wiz
D5Ertd579e,Ccndbp1,Lsr
Snx18,Ptpn5,Ruvbl1
Naa16,Arhgef2,H2bc12
Amn1,Ndufc1,Sec13
Ifitm10,Dab2ip,Galk2
Scpep1,Zfp414,Atf4
Isg20,Dtd2,Nars
Rnf20,Sp100,Tmem135
Trim24,Map4,Sla2
Mrpl10,Ggct,Mrpl50
Tle5,Cnot6,Pdia4
Gtf3c1,Rpp21,Tnfsf4
Arhgap1,Med20,Fdx1
Lyar,Stk19,Atp6v0d1
Ifit3,Tmem135,Scfd2
Atg16l2,Alg10b,Nlrc5
Zc3h7a,Mrpl17,Lfng
Palm,Pxn,Slc37a4
Ccdc174,Mmgt2,Tmem205
Kif18b,Lin37,Arl15
Uba3,Immt,Dtd2
Gipc1,Dnajc5,Zfp414
Blm,4833439L19Rik,Alg6
Thg1l,Acoxl,Acaa1a
Mta1,Cept1,Mmgt2
Ppa2,Alg6,Alg10b
Tspan2,Ctc1,Med20
Rnf121,Vsig10l,Ctc1
Tmem161a,Scfd2,Pxn
Csk,Rhoq,Faxc
Svil,Nfe2,Arhgef2
Synj1,Lgals9,4833439L19Rik
Cln5,Serpine2,Ahsa1
Tardbp,Thoc3,Chmp5
Apobr,Slc37a4,Camk2n2
Zc3h12d,Zdhhc6,Ggct
Zdhhc21,3830403N18Rik,Neurl1b
Mpst,Egln1,Hhex
Psmg2,Nebl,Lin37
Eml2,Nfs1,Atraid
Otud5,Myadm,Ccndbp1
Usp47,Mcrs1,Tapbp
Fbxw11,Sart1,Stk19
Ilf2,Inppl1,Prss30
Entr1,Fbxo6,Cnot6
Gpsm2,Arl15,Map4
Gpr107,Rab5a,Ndufc1
1110065P20Rik,Arid3b,Mrpl17
Sat1,Epdr1,Fermt3
Parp4,Pex16,Fbxo6
Pmpca,Fam192a,Arid3b
Phf8,Heatr9,Rpp21
Casp2,Dnttip1,Dnajc5
Armc3,Cnep1r1,Cept1
Pxmp4,Gstt3,Zdhhc6
Tnip3,Nfyc,Anxa4
5430427O19Rik,Fcgr2b,Immt
Ppfia1,Plekhj1,Fbxw17
Usp25,Tomm6,Sp100
Cdk9,Caml,Fcrl1
Faap20,Ginm1,Thoc3
Mcrip1,Gpr89,Lancl2
Utp6,Cpsf6,Pex16
Sinhcaf,BC031181,H2ac13
Tbc1d7,Hadh,Trib1
Ddx49,Lyn,Gpr89
Pgm1,Zmat2,Lgals9
Pnkp,Tmem147,Mcrs1
Wdfy1,Sqstm1,Nfs1
Ndrg1,Map2k1,Caml
Tada3,Fbxw17,Tomm6
Usp38,Apool,Egln1
Cbx6,Trib1,Nfyc
Rbmx,Crnkl1,Ppfibp1
Mrpl3,Gnpnat1,Cnep1r1
Rabggtb,Ndufaf1,Sart1
Ap2b1,Lsr,Bco1
Tmem41b,Serinc1,Fsbp
Dnajc30,Zcchc9,Ginm1
Ahcyl1,Gm49336,Tstd2
Ahsa1,Anxa4,Rab5a
Mink1,Phf11c,Dnttip1
Hnrnpm,Eif3j1,Fam192a
Ankrd39,Khdc4,Apool
Rad50,Txnrd1,Sqstm1
Banf1,Srxn1,Map2k1
Gsk3a,Stat2,Smtn
Stil,Xrn1,Gm49336
Sh2b1,Ttc33,Hadh
Gtf2h2,Chuk,Abhd5
Eif2d,Tstd2,Ndufaf1
Nfkbil1,Med7,Eri2
Uqcrc2,Lancl2,Gnpnat1
Rprd1b,Nf2,Stat2
Flnb,Eri2,Phf11c
Rrp7a,Spcs2,Nf2
Unkl,Naa10,Tmem101
Suco,Abhd5,Med7
Podnl1,Cds2,Cpsf6
Lmbr1l,Orc4,BC031181
Traip,Nudc,Tmem147
Mycbp,Mrps9,Slc25a14
Morf4l2,Bysl,Plekhj1
Glyr1,Tmem101,Gbp6
Mrpl49,Igbp1,Crnkl1
Mmgt2,Galnt1,Zmat2
Cd274,Gbp6,Ttc33
Pggt1b,Jazf1,Zcchc9
Apeh,Nampt,Tmbim1
Fam133b,Smco4,Serinc1
Hnrnph2,Ppfibp1,Tnfsf13b
Faap24,Hhex,Chek2
Fgl2,Katnbl1,Txnrd1
Rps6ka4,Cln5,Eif3j1
Lrr1,Mrps14,Khdc4
Ube2q2,Casp8ap2,Bysl
Kras,H2bc12,Chuk
Polr2a,Mif,Xrn1
Fam98b,Chek2,Hpse
Pdgfb,Ddb1,Eif4ebp1
Tmem189,Slc25a14,Ninj2
Bet1,Pigs,Cln5
Ints10,Kptn,Sesn2
Cab39l,9530068E07Rik,Nampt
Stag1,Eif4ebp1,Ankrd29
Cyth2,Mecr,Kptn
Nelfb,Tnfsf4,Cds2
Arfip1,Prss30,a
Fgfr1op,Plekha5,Mecr
Hax1,Tmem205,Smco4
Mgat1,Mrps35,Orc4
Mfsd14b,Rassf1,Nudc
Aunip,Hspd1,Katnbl1
Atpsckmt,Zdhhc4,Olfm1
Zcchc18,Wrnip1,Pigs
Ss18,Clp1,Slc31a1
Exoc7,Wrap53,Naa10
Irf5,Ino80e,Gm6710
Xrn2,D1Ertd622e,1700037H04Rik
Tor1aip2,Heg1,Metrnl
Wdcp,Slc31a1,Gins3
Sptan1,Gins3,Wrap53
Nt5dc1,Faxc,Mif
Wdr48,Sft2d1,Gtdc1
Gpr68,Tmem222,Mrps9
Arl6ip6,Camk2n2,Igbp1
Atg4b,Slc48a1,Plekha5
Etaa1,Tmbim1,Casp8ap2
Nup214,Neurl1b,Galnt1
Snx20,Gtdc1,Tmsb15b1
Hspa13,Fdxr,Gstt1
Asb8,Rab18,Cenpt
Msi2,Psmf1,Heg1
