wilcoxon,t-test,t-test_overestim_var
,Fxyd7,Zfp456
,BC024063,Pdcl
,Zkscan6,Lcp2
,Ino80b,Zfp597
,Runx1,Chmp1a
,Map4k2,Foxn3
,Hltf,Ccdc88b
,C1qtnf6,Filip1
,Wbp1l,Mettl7a1
,Sgsh,Setmar
,Elovl1,Dapp1
,Pdcl,Chic2
,Chmp1a,Hivep2
,Enho,Xlr
,9930111J21Rik1,Bfar
,Vsig10l,Sgsh
,Mettl7a1,Vsig10l
,Cdiptos,C1qtnf6
,Gzmm,Hilpda
,Ccdc88b,Psme2b
,Hilpda,Prkcb
,Fbxl12,Slc52a3
,Hoxb4,Alkbh4
,Chic2,Riok1
,Bfar,Zfp617
,A830005F24Rik,Tmx3
,Lcp2,Csnk1g2
,Gfi1,Trpc4ap
,Mlst8,Aggf1
,Psme2b,Casp1
,Zfp617,Sra1
,Crcp,Fcf1
,Tmem222,Dera
,Aggf1,Crcp
,Foxn3,Gfi1
,Tmx3,Tmem222
,Alkbh4,Fkbp10
,Hivep2,Rpp21
,Dapp1,Mlst8
,Dera,Yipf3
,Riok1,9930111J21Rik1
,Casp1,Ccdc124
,Sra1,Enho
,Washc1,BC005624
,Zfp40,Hoxb4
,Trpc4ap,Ccr3
,Vamp1,Ensa
,Csnk1g2,Phf13
,Prkcb,Washc1
,Bloc1s3,Vamp1
,Slc30a7,Slc30a7
,Glb1,A830005F24Rik
,Fcf1,Stxbp2
,Rpp21,Glb1
,Tmem171,Bloc1s3
,Phf13,Pdlim5
,Yipf3,Fxyd7
,Heatr9,Trbv20
,Gm42715,Fyco1
,BC005624,Gpr65
,Stxbp2,Etaa1
,,Faah
,,Il10rb
,,Abca2
,,Plcg1
,,Akap10
,,Tmsb15b1
,,Bcat2
,,Lyrm2
,,Rap1a
,,Rhog
,,Heatr9
,,Cyb5r4
,,Pigc
,,Usp21
,,Sesn3
,,Sec61a1
,,Rnf181
,,Ly75
,,Scml4
,,Relch
,,Zfp40
,,Dnaja4
,,Aurkaip1
,,Rcn1
,,BC024063
,,Tmem171
,,Gm42715
,,Phlda1
,,Ano10
,,Cdadc1
,,Rab3d
,,Actn1
,,Nr4a1
,,Upk1a
,,Rab11fip2
,,Ptpn6
,,Herpud2
,,Nsmce1
,,Gnai3
,,Selenof
,,Serinc1
,,Cdiptos
,,Rnpc3
,,Wdtc1
,,Mapk3
,,Rab3a
,,Necap2
,,Xrn1
,,Mafk
,,Tmem173
,,Fcgr2b
,,Psd
,,Sytl1
,,Tnfrsf1b
,,Med12
,,Zfp952
,,Spsb3
,,0610030E20Rik
,,Ptcd1
,,Carns1
,,Kdm6b
,,Tmigd1
,,Cyb561d1
,,Scrn3
,,Ighm
,,Tnfrsf13b
,,Stat2
,,Disp1
,,Nkiras2
,,Itgb3bp
,,Ube2l6
,,3110040N11Rik
,,Brd9
,,Fau
,,Jund
,,Ikzf5
,,Kdm7a
,,Mtcp1
,,Dnajc4
,,Nr1h3
,,Ube2a
,,Tnip3
,,Rel
,,Gbp6
,,Slc12a6
,,Sugct
,,Ptpn2
,,Fli1
,,Brox
,,Surf4
,,Stx4a
,,Cib2
,,Esco1
,,Prpf18
,,Rbms2
,,Ankib1
,,Spice1
,,Macf1
