wilcoxon,t-test,t-test_overestim_var
Snd1,Serf1,Taldo1
Odf2,Upk1a,Dpp9
Ccdc167,Txndc5,Msh2
Sra1,Exosc9,Pts
Pts,Lat2,Blvra
Osbpl9,Sap18,Wbp11
Nus1,Sh3bgrl3,Ints10
Xrcc5,Ndc1,Exosc9
Brip1,Sephs2,Krtcap2
Pds5b,Aurkb,Thop1
Wbp11,Mcm8,Mrpl37
Itgb7,Higd1a,Lage3
Rap1a,Stard4,Stard4
H2bc4,Chst2,Cript
Tatdn1,Dpp3,Osbpl9
Ccdc58,Tcof1,Ppp1r2
Cnep1r1,Rad23a,Tiprl
Txndc12,Ints10,Ppp1cb
Caprin1,Bin1,E2f3
Pam16,Oxct1,Aars
Copb1,Mecr,Utp3
Nmt2,Aars,Denr
Pradc1,Med9,Tubb2a
Uba3,Ide,Med9
Flii,Syngr2,Sac3d1
Ola1,Ssu72,Txndc5
Atp5md,Eprs,Eea1
Sars,Mlf2,Dpp3
Taf11,Tbc1d7,Ubac1
Hadha,Chtf18,Acat2
Eif2b5,Ubac1,Sephs2
Slc29a1,Zfp207,Oxct1
Nab1,Pigt,Tmem128
Usp39,Flii,Samd1
Gmppb,Rrbp1,Rad23a
Dhrs4,Ppp4r2,Sap30
Uck1,Mphosph6,Gstcd
Smarce1,Commd2,Ppp2ca
Ilk,Mrpl37,Etaa1
Naxd,Ngdn,Mphosph6
Selenoi,Nol11,Ift46
Gins1,Gm16286,Tcof1
Mrpl44,Etaa1,Haus8
Tmem126a,Aco2,Fbxo45
Lars,Haus8,Kif18b
Rabggtb,Cdkn2aipnl,Nol11
Trnt1,Tcerg1,Syngr2
Kars,E2f3,Timm9
Suds3,Nifk,Ide
Mrpl36,Tpd52l2,Pigt
Pdcd10,Timm9,Eprs
Spint2,Samm50,Dhx29
Farsb,Eea1,Nifk
Myc,Nsl1,Tcerg1
Cnot3,Tubb2b,Sh3bgrl3
Nqo2,Dcp2,Sap18
Stx11,Pam16,Mlf2
Orc3,Memo1,Rnf168
Pafah1b2,Wdr18,Plin3
Ube2v2,Ltv1,Memo1
Rnf26,Atp2a2,Aco2
Rmi2,Sap30,Zfp207
Tiprl,Acat2,Bin1
Ndufaf7,Csnk2b,Ltv1
Thap12,Nelfb,Tpd52l2
Tarbp2,Tspoap1,Higd1a
Htatsf1,Akr1e1,Wdr18
Ndufaf4,Ift46,Flii
mt-Nd1,Cd244a,Rrbp1
Rnft1,Cpsf6,Frmd4b
Blm,Dhx29,Commd2
Commd2,Selenot,Ngdn
Mrpl37,Chtop,Dcp2
Med10,Hnrnpl,Dync1li2
Endod1,Psmd9,Cdkn2aipnl
Gnpnat1,Rpl36al,Ska3
Papola,Sac3d1,Atp2a2
Mta2,Imp4,Crcp
Rnf126,Plin3,Nelfb
Fcho1,Bbip1,Mis18bp1
Gm49336,Thop1,Ppp4r2
Ncl,Cmas,Mrpl39
Cltb,Sf3b2,Ufsp2
Parpbp,Rnf168,Ssu72
Rpe,Trim27,Dhrs7b
Ubqln1,Alkbh1,Pam16
Camk4,Dync1li2,Kctd5
Aco2,Ttk,Esm1
Cfap36,Samd1,Gm16286
Ndufb4,Emc4,Psmd9
Saal1,Mrpl39,Samm50
Malsu1,Crcp,Emc4
Pithd1,Frmd4b,Chtop
Rrp7a,Esco2,Szrd1
Hmgcl,Atp6ap2,Agpat5
Mrpl2,Szrd1,Myc
Agpat1,Atp5d,Imp4
Nop16,Tmem165,Cpsf6
Babam1,Elovl1,Selenot
Rex1bd,Nfu1,Ccdc58
Fam98a,Tubb2a,Bbip1
Sgta,Fbxo45,Mlf1
Agfg2,Agpat5,Alkbh1
Slc39a7,Aip,Cmas
Eif3d,Ufsp2,0610009B22Rik
Thg1l,Dpysl2,Trim27
Erp29,U2surp,Elovl1
Rrn3,Gstcd,Comt
Shc1,Nras,Hnrnpl
Txlna,Hcls1,Pelp1
Acat2,Kctd5,Atp6ap2
Aip,Glrx5,Ggct
E130309D02Rik,Dhrs7b,Nfu1
Isoc1,Mcrs1,Fam98a
Vcpkmt,Dars,Ccdc77
Polb,Comt,Tmem165
Tm2d2,Ggct,Mcrs1
Pon2,Mrpl34,Tatdn1
Dna2,Akirin1,Dars
Atp6v1c1,Ccdc58,Rwdd4a
Washc3,Rp9,Nedd1
Exosc1,Flna,Aip
Trmt6,Ndufb1-ps,Irf8
Mrpl3,Ndufa10,Usp5
Tmem263,Aprt,Nup133
Gbp3,Echs1,Sqle
Ddx18,Myc,Jagn1
Lrrc58,Ykt6,Dpysl2
Ccdc50,Rwdd4a,Gemin2
Eif2s3x,Lsm1,Cep19
Pom121,Esm1,Rpl36al
Prmt5,0610009B22Rik,Csnk2b
Pinx1,Ube2j2,Sf3b2
Suv39h1,Jagn1,Fcer1g
Trim27,Sf3b4,Glrx5
Slc35c1,Usp5,Mtx2
Lcmt1,Gemin2,Cenpt
Cnot11,Crnkl1,Nefh
Snrnp200,Pelp1,Zbed4
Ctps,Mtx2,U2surp
Psmf1,Zpr1,Gmppb
0610009B22Rik,Znrd1,Nras
Utp18,Tatdn1,Atp5d
Fdxr,Mrpl55,Gart
Wdr89,Gart,Mrpl50
Dnaja1,Btbd1,Crnkl1
Ift46,Mrpl50,Echs1
Lta4h,Fam98a,Slc29a1
Osbpl3,Polr2l,Saal1
Arl5a,Trappc3,Ykt6
2310009B15Rik,Tmem41b,Sf3b4
Ppif,Prpf8,Tmem41b
Fhl2,Cox20,Polr2l
Taf2,Psme3,Hcls1
Aimp1,Polr2b,Rapsn
Nusap1,Nedd1,Mrpl55
Tmem208,Lamtor5,Abcb9
Prkag1,Ubtf,Akirin1
Ints8,Gmppb,Endod1
Nfyc,Skp1a,Polr2b
Hcfc1,1110059E24Rik,Aprt
Psmg1,Ccdc50,Dtd2
Thoc5,Tle5,Bet1
Xrcc6,Rras2,Pus7
Kcnab2,Ak3,Mrpl34
Zfp706,Sdha,Zpr1
Suclg1,Bet1,Btbd1
Stk39,Saal1,1110059E24Rik
Chtop,Apobec3,Uba5
Cebpzos,Cep19,Rras2
Ppp1r2,Uba5,Pask
Tbpl1,Irf8,Ccr9
Pole,Slc29a1,Uap1
Akt2,Eed,Rp9
Kdelr1,Dtd2,Ndufa10
Txndc11,Uap1,Psme3
Ccdc86,Abcb9,Ube2j2
Ap2m1,Sqle,Prpf8
Cuedc2,Dynlt1f,Tg
Vps4a,Sla2,Pgm3
Psmd5,Ska3,Lsm1
Nfkbib,Lnpk,Trappc3
Esm1,Endod1,Sla2
Ap1m1,Zbed4,Ticrr
Rcn2,2810004N23Rik,Flna
Tomm70a,Ndufs7,Leo1
Acp1,Erp44,Ak3
Gadd45b,Leo1,Dynlt1f
Pds5a,Kdelr1,Lnpk
Mrpl48,Csnk2a1,Isoc1
Aldh7a1,Msl3,Pbk
Ndufb3,Timm17b,Znrd1
Dhrs7b,Mis18bp1,Msl3
Pelp1,Cops2,Ccdc50
Apoo,Nup133,Btbd10
Rbm34,Ccdc77,Rtca
Ctnna1,Ift20,2810004N23Rik
Drg1,Ctsz,Cox20
Ehmt2,Isoc1,Ndufb1-ps
Coa6,Eef1e1,Skp1a
Dnajc19,Ndfip1,Nbn
Isyna1,Rtca,Tbc1d31
Cmas,Kars,Sdha
Fkbp1a,Pgm3,Spag1
Trp53i13,Btbd10,Ubtf
Med11,Nefh,Eed
Coro1c,Got1,Gm10282
Hsdl2,Thumpd3,Timm17b
Txndc5,Lamtor4,Ctsz
Psmg2,Dad1,Txndc12
Nol8,Pola2,Tube1
Mesd,Myl12a,Tmem263
Eif4g1,Dnajc8,Pola2
Tor1a,Cenpq,Lamtor5
Mtf2,Exosc7,Mdm1
Snap29,Kif18b,Cops2
Eif1ad,Txndc12,Thumpd3
Tcof1,Utp6,Rad51b
Eprs,Tmem263,Utp6
Yipf5,Trabd,Eef1e1
Bbip1,Hax1,Kdelr1
Eif4h,Kras,Dis3
Ddx21,Crls1,Erp44
Ints13,Cenpt,Kars
Cops6,Nmt2,Apobec3
Cab39l,Nbn,Hax1
Akr1a1,Lrwd1,Tle5
Rrp36,Xpnpep1,Crls1
Dctn5,Sbds,Csnk2a1
Hnrnpul2,Ube2g2,Got1
Zfp326,Ero1l,Nmt2
Nfs1,Ubr7,Cenpq
1500011B03Rik,Nelfcd,Ndufs7
Tfrc,Pus7,Recql4
Recql,Anapc1,Ift20
Ndufaf8,Toe1,Sult2b1
Dbnl,Adsl,Mettl1
Trp53i11,Med8,Slc35c1
Mzt1,Mmadhc,Timmdc1
Smco4,Znhit1,Ubr7
Jpt2,Dis3,Ero1l
Pwp1,Bloc1s2,Xpnpep1
Acat1,Ndufs1,Cenpu
Triobp,Ddx54,Adsl
Uso1,Pon2,Exosc7
Mrpl38,Slc35c1,Lrwd1
Nsmce1,Mrpl32,Haus1
Anapc2,Prpf31,Mesd
Bloc1s2,Washc3,Toe1
Tomm40,Amdhd2,BC055324
Zdhhc7,Gpn3,Nudcd1
Pgm2,Sucla2,Trabd
Dus1l,Ticrr,Smco4
Ppp2r5d,Mesd,Tmem106c
Pqlc3,Atp5e,Slc7a5
Ddx19a,Tbc1d31,Dnajc8
Timm10,Haus1,Nelfcd
Ppp1r11,Mrps17,Lamtor4
Mcub,D030056L22Rik,Anapc1
Mrpl19,Timmdc1,Dpagt1
Bola1,Atox1,Sbds
Rfk,2310009A05Rik,Amdhd2
Noa1,Sec23ip,Ctnna1
Gpd2,Pigx,Znhit1
Ubl5,Fcer1g,Ndfip1
Cstf3,Prdx3,Mmadhc
Rrp15,Eif3g,Kras
Fam92a,Pfkp,Ndufs1
Gnas,Wdr5,Thoc5
Fzr1,Thoc5,Wdr5
Map7d1,Smco4,Ube2g2
Pttg1,Runx3,D030056L22Rik
Ptgr2,Ftsj3,Sec23ip
Copg1,Ctnna1,Gpn3
Gm9844,Mars,Dad1
Sacm1l,Mdm1,Bloc1s2
Zc3h15,Mrpl4,Mars
Mre11a,Arl8b,Med8
Prpf6,Mettl1,Prpf31
Leprot,Nop10,Ftsj3
Gfm1,Mlf1,Pon2
Chchd4,Ywhag,Ddx54
Sms,Nudcd1,Tubd1
Cep19,Cstf2,H3c3
Fam98b,Mrps6,Ftsj1
4930522L14Rik,Pacsin2,Sucla2
Rpl3,Rpl15,Myl12a
Med14,Anxa5,2310009A05Rik
Mlf2,Rpf1,Tmem39a
Anapc10,Dpagt1,Arl8b
Api5,Pbk,Zranb3
Lactb,Ppp5c,Haus5
Nipsnap3b,Ewsr1,Mrps6
Fancl,Acads,Ddah2
Cby1,Nudt19,Washc3
Vamp7,Ppp2r5c,Cstf2
Rpp14,Rapsn,Dhcr24
Pcnt,Psmb8,Ywhag
Tmem209,Tmem183a,Trp53i13
Med8,Cope,Prdx3
Glod4,Trim35,Pacsin2
E2f3,Slc7a5,Mrps17
Mid1ip1,Maea,Pigx
Ndufaf3,Gabpa,Ppp5c
Gde1,Tg,Mrpl32
Pik3cg,Tmem39a,Slc35a4
Plekhb2,Gtf2b,Xrcc6
Mcmbp,Thyn1,BC035044
Ccdc69,Mrpl10,Runx3
Farsa,Trp53i13,Thyn1
Taf13,Spag1,Nqo2
Cactin,Grb2,Ube2t
Ppp1r15b,Nus1,Prkaca
Hmgxb4,Slc35a4,Trim35
Zdhhc5,Cdk9,Mrpl10
Topors,Prf1,Anxa5
Tdp2,Capza1,Ndufaf7
Kctd20,Ints7,Dynlt1a
Med4,Dhx15,Efcab11
Crkl,Api5,Mrpl4
Qars,Tube1,Gabpa
Ccdc115,Babam1,Pfkp
Tsen15,mt-Nd5,Nudt19
Trnau1ap,Rad51b,Tmem50b
Nedd1,Hnrnph1,Xrcc5
Derl1,Ech1,Acads
1700123O20Rik,Xrcc6,Rpl15
Naxe,Cenpu,Tmem183a
Ccdc43,Nucb1,Pif1
Med19,Gm10282,Nus1
Fuca2,Nqo2,Rpf1
C1galt1,Xrcc5,Eif3g
Utp3,Ubxn4,Ints7
Smarcd2,Ndufaf7,Acad9
Ccne2,Gfer,Cnep1r1
Nras,Haus5,Maea
Nabp2,Bud23,Atp5e
Sqle,Zmpste24,Atox1
Fam207a,Tmem106c,Gfer
Ddx47,Ptcd2,Cfap36
Itgb3bp,Ube2t,Zmpste24
Noc2l,Sult2b1,Babam1
Ppan,Cnep1r1,Pinx1
Mgst3,Ccr9,Prf1
mt-Atp8,Prkaca,Nop10
Nmd3,Psph,Gtf2b
Chid1,Hnrnpul1,Trmt10a
Nucb1,Maip1,Nucb1
Ube2t,Cfap36,Api5
Immp1l,Ndufa3,Bud23
Wdr36,Ptpn12,Ewsr1
Hmox2,Pinx1,Maip1
Yif1a,Pask,Ptcd2
Prdx3,Wdr83os,Ppp2r5c
Pgm3,Tubd1,Wdr90
Gmds,Ibtk,Rad51c
Pabpc4,Acad9,Ptpn12
Tada3,Nup210,Cope
Emc2,Dhcr24,Ibtk
Chmp6,Eftud2,Egfl7
Fgfr1op2,Cltb,Dhx15
Rbm28,Ftsj1,Cltb
Afg3l1,Ssr4,Sass6
Prdm1,Ddx18,Gins3
Zc3hc1,Brcc3,Yars
Tmem237,Atad1,Pygm
Trabd,Gtf3c6,Prss57
Sgo1,Kcnab2,Cdk9
Sf3a2,Mrpl45,Tedc1
Mis18a,Polr2a,Polq
Arl3,Snrnp200,Rrp15
Med31,Ttll12,Lap3
Prrc1,Osbpl3,Cars
Pggt1b,Phb,Psph
Pigx,Yars,Ubxn4
Sart1,Emc9,Mrnip
Cdk9,Dynlt1a,Grb2
Atp6v1a,H3c3,Mrpl45
Yrdc,Sass6,Hnrnph1
Dpysl2,Lap3,Ankrd55
Gpaa1,Morf4l1,Ass1
Hspa13,Mrps16,Ddx18
Srprb,Rrp15,Ttll12
Prkaca,Emc2,Dkkl1
Bnip1,Tmem50b,Serpinb9b
Mbd4,Gin1,Cgas
Rrp1b,Ints8,Emc9
Ltn1,Trmt10a,Phb
Tsg101,Dkkl1,mt-Nd5
Haus1,Cars,Brcc3
Nenf,Chchd4,Eftud2
mt-Nd2,Ndufs4,Capza1
Slc38a10,Lcmt1,Gtf3c6
Acad9,Htatsf1,Ech1
Naa35,Pitpnb,Hnrnpul1
Ptpn11,1700123O20Rik,Tmem209
Mtrex,Usp39,Dmwd
Hexb,Tmem209,Bnip1
Ppp2r3c,Ndufa13,Psmb8
Kti12,BC055324,Supt3
Akirin1,Uck1,Ints8
Luc7l,Bnip1,Chchd4
Ngdn,Recql4,Atad1
Ubxn8,Ass1,Palm3
Znrd1,Cox18,Gin1
Lap3,Fam107b,Lcmt1
U2surp,Panx1,Kcnab2
Csrp2,Mitd1,Snrnp200
Ppp6c,Fancl,Wdr83os
Ass1,Naxd,Uck1
Orc2,Spint2,Fancl
Pdha1,Gins3,Osbpl3
Yars,Rpp14,Cryz
Snx12,Hccs,Nup210
Mpc1,Fcho1,Ndufa3
Rabepk,Traf7,Htatsf1
Fam192a,Cggbp1,Cmtm4
Mapk3,Pom121,Fam81a
Kifc1,Drg1,Usp11
Caap1,Ddah2,Rpp14
Ppp2r1a,Supt3,Polr2a
Ddx54,Shc1,Prelid2
Dhrs1,Pafah1b2,Emc2
Ube2g2,Ccdc86,Phf19
Sh3bgrl,Tedc1,Pitpnb
Prr5,Ppp2r5d,Ppp2r5d
Mphosph8,Cmtm4,Zcwpw1
Samd1,Ndufaf8,Shc1
Samm50,Rnft1,Naxd
Traip,Nfkbib,Ssr4
Entr1,Efcab11,Usp39
Rpl7a,Zranb3,Heatr1
Cenpc1,Cactin,Ccdc86
Gabpb1,Sgta,Pom121
Eif4enif1,Trp53i11,Spint2
Mrps17,Noa1,Panx1
Aurka,Nsmce1,Cactin
Wdr1,Upf3a,Alms1
Arpc3,Pygm,Cox18
Sgo2a,Wdr90,Trp53i11
Emp3,Agpat1,Fcho1
Tbc1d7,Med28,Traf7
Rrp9,Heatr1,Myo5a
Thumpd1,Myo5a,Noa1
Usp10,BC035044,1700123O20Rik
Ganab,Krr1,Hccs
Faim,Cgas,Nup160
Nsmce3,Tbca,Mitd1
Timmdc1,Rnf126,Agpat1
Sdhaf2,Rrn3,Rnft1
Dlat,Cebpzos,Mylpf
Rnf5,Cyba,Drg1
Wbp4,Nabp2,Cetn4
Pigyl,Rad51c,Rrn3
Gosr2,Rabggtb,Pafah1b2
Exo1,Psmg1,Slc33a1
Tubgcp2,Nup160,Zc3hc1
Acot8,Mrnip,Ndufs4
Atp6v0c,Mtx1,Nfkbib
Dkkl1,Mettl16,Psmg1
Galnt12,Bub3,Upf3a
Rab29,Seh1l,Nsmce1
Xlr4a,Snx1,Ahcy
Tmem39a,Bccip,Mrps16
Foxm1,Zc3hc1,Morf4l1
Rwdd1,Odf2,Exph5
Denr,Polq,Rabggtb
Gtf2h2,Taf11,Krr1
Psmg4,Ppif,Hspa13
Clptm1,Rcn2,Seh1l
Rcn1,Usp11,Plpp2
Aggf1,Pwp1,Pwp1
Sapcd2,Rpl10a,Pla2g12a
Prpf4,Trnt1,Mettl16
Tm9sf2,Hspa13,Fam107b
Eif2b2,Anapc4,Odf2
Parl,Prelid2,Aldh16a1
Mrfap1,Gle1,Rcn2
D10Wsu102e,Dohh,Gtf2h2
Actr2,Slc33a1,Sgta
Kif14,Mylpf,Cog6
Mettl6,Gtf2h2,Cebpzos
Alg8,Ppp2r1a,Ndufaf8
Lrrc8a,2310009B15Rik,Cdr2
Noc4l,Ankrd55,Ppif
Ubtf,Egfl7,Rnf126
Rad18,Otulin,Ndufa13
Dtnbp1,Ndufa1,Cggbp1
1600002K03Rik,Ahcy,BC030867
Ppp4r2,Tmem214,Pop1
Nudt9,Cog6,Mtx1
Tmem214,Mocs2,Trnt1
Ecd,Cryz,Tmem214
Pdss1,Pla2g12a,Tma16
Ndufb10,Aldh16a1,Snx1
Zcchc10,Ccdc43,Cep72
Psph,Cebpg,Ints2
Rnf187,Pif1,2310009B15Rik
Rpl10-ps3,Itgb3bp,Nabp2
Glrx5,Zdhhc7,Med28
Smim24,Mrpl44,Tex15
Rexo4,Ints2,Cyba
Dnm1l,Psmd10,Anapc4
Cops8,Uba3,Tbc1d2
Uxt,Atp6v1c1,Itgb3bp
Gtf2h3,Pop1,Crmp1
Plaa,Agfg2,Ccdc43
Brd9,Gadd45b,Telo2
Pfas,Gtf2f2,Sdr39u1
Ctnnbl1,Tma16,Dohh
Selenok,Hnrnpll,Taf11
Mplkip,Hcfc1,Bccip
Uqcrc2,Mrpl48,Zdhhc7
Kntc1,Snd1,Bub3
Coro2a,Sdr39u1,Nme6
Litaf,Alms1,Rpl10a
Myef2,Rps19,Slc39a9
Prkrip1,Tap2,Gle1
Gnpda1,Pabpc4,Mocs2
Zdhhc6,Cdr2,Cebpg
Dr1,Acat1,Mrpl44
Mtif2,Pithd1,Agfg2
Ift52,Phf19,Mis12
Gtf2h4,Slc16a1,Tnfsf9
Cnot10,Taf2,Uba3
Tmem222,Prss57,Pabpc4
Rpl15,Serpinb9b,Chek2
Amfr,Hsbp1,Atp6v1c1
Ints1,Sart1,Ppp2r1a
Sass6,Tarbp2,Plpp5
Atg101,Camk4,Taf2
Zwilch,Plpp2,Pithd1
Bccip,Brd9,Mrpl48
Rrbp1,Slc39a9,Gadd45b
Cmtm4,Pop7,Hnrnpll
Lsm1,Dhrs4,Otulin
Hacd3,Snx6,Gtf2f2
Gnl2,Crmp1,Tbca
Ergic3,Hmgxb4,Tyw5
Entpd5,Ccdc82,Ankle1
Ap2b1,Eif2b5,Psmd10
Zfp207,Hnrnpdl,Hcfc1
Bop1,Telo2,Acat1
Fkbp3,Mis12,Ddit4
Lias,Med14,Asns
Borcs5,Lta4h,Slc16a1
Riox2,Exph5,Hmgxb4
Las1l,Nme6,Tarbp2
Cbll1,Palm3,Snd1
Dnttip1,Cuedc2,Pidd1
Pex7,Ifi27,Camk4
Plek,Cep72,Fbxo48
Nufip1,Tyw5,Smim24
Trmt10c,Tmem248,Ndufa1
Thap7,Tnfsf9,Med14
Ndufa2,Fancm,Fancm
Unc50,Tomm70a,Osgin2
Pop7,Plpp5,Dhrs4
Actr1a,Osgin2,Slc31a1
Coq2,Fhl2,Hsbp1
Dlst,Prmt5,Gm8251
Ap3m1,Hexb,Eif2b5
Slu7,Sh3glb1,Fhl2
Ints3,E130309D02Rik,Dclre1a
Prpf18,Smim24,Spata24
Xlr4b,Zcwpw1,Lta4h
Snx6,Mcmbp,Snx6
Cherp,Smc6,Ccdc82
Bms1,Slc31a1,Sart1
Wrnip1,Tbc1d2,Brd9
Drg2,Dmwd,Mad1l1
Ccdc47,Dph5,Pop7
Nom1,Tbpl1,Tap2
Anxa5,Hmgcl,E130309D02Rik
Exoc3,Cetn4,Mpp1
Tm9sf3,Chek2,Prmt5
Dnaja3,Asns,F2rl3
Kctd10,Ube2j1,Cuedc2
Ppp1cb,Mre11a,Cox11
Sac3d1,Tstd3,Rps19
Hk1,Fam81a,Tmem248
Fbxo45,Ppp6c,Hmgcl
Lysmd3,Snw1,Mre11a
Slc25a17,Gm9844,Dph5
Ptcd3,Tubgcp2,Tubgcp2
Prmt7,Ndufaf4,Hexb
Heatr1,Mpp1,Tomm70a
Wdr70,Tm2d2,Smc6
Mpp1,Cox11,Depdc1b
Dusp19,Pgm2,Hist1h2ap
Cul4b,Knop1,Tbpl1
Sema7a,Pdha1,Gm9844
Map4k1,Vcpkmt,Ifi27
Dis3,Rbmx,Pgm2
Preb,Mad1l1,Grwd1
Ythdf2,Rpe,Mcmbp
Gnl1,Trmt112,Hnrnpdl
Pus1,Mplkip,Mtmr9
Osgin2,Psmf1,Ube2j1
Anapc7,Gm49336,Vcpkmt
Tor2a,Qars,Tstd3
Selenot,Glod4,Ndufaf4
Inip,Pidd1,Slc25a10
Bcl2l12,Spata24,Gstm1
Prps2,Vapa,Rbmx
Slc25a19,Twf2,Tm2d2
Trpv2,Yrdc,Gtf2h3
Atp5d,Mrpl2,Rpe
Cdc27,Smarcd2,3110009E18Rik
Mpdu1,Tex15,Timm10
Gpat4,Dclre1a,Psmf1
Pde12,Tm9sf2,Knop1
Lonp1,Timm10,Slc16a3
Polr2a,Tor1a,Gm49336
Iah1,Ddit4,Prdm1
Ilkap,Grwd1,Pik3cg
Ap1ar,Pds5b,Ppp6c
Ctr9,Rrp1,Snrnp35
Sdha,Prdm1,Mrpl2
Impdh1,Gtf2h3,Ints1
Itpripl1,Rab2a,Gmds
Nudcd1,3110009E18Rik,Sh3glb1
Tmed5,Mtmr9,Snap29
Pfkl,Rrp7a,Yrdc
Lamtor1,Prr13,Glod4
Mospd3,Pik3cg,Pdha1
Gnl3,Malsu1,Ulbp1
Lmnb2,Gmds,Pds5b
Cars,BC030867,Mplkip
Mob1b,Utp18,Ppan
B4galt5,F2rl3,Tpmt
Myo5a,Dhx9,Qars
Casp1,Snap29,Tonsl
Phf10,Dhx36,Tor1a
Metap1,Hist1h2ap,Snw1
Zbed4,Ccdc12,Chid1
Ap1s3,Ehmt2,Rab29
Skap2,Ints1,Rrp7a
Ccdc127,Stk39,Ehmt2
Sec63,Txlna,Malsu1
Flywch1,Cnot3,Utp18
Odr4,Ppan,Smarcd2
Usp50,Chid1,Cdkn1a
Dhcr7,1500011B03Rik,Coil
Lrpap1,Tmbim4,Tm9sf2
Fanca,Psmg4,Ptgr1
B3gat3,Fbxo48,Stk39
Mtf1,Rab29,Rrp1
Mrps9,Cnot11,Txlna
Dhx15,Grk2,1500011B03Rik
Zc3h18,Gfm1,Dars2
Nup160,Mrpl3,Vapa
Prkar2a,Tmbim6,Cep70
Cndp2,Slc25a10,Gfm1
Mtap,Fdxr,Kif18a
Sap18,Hmox2,Twf2
Hbs1l,Slc16a3,Trmt112
Bid,Ankle1,Fdxr
Aurkb,Gnpnat1,Creb3l1
3110009E18Rik,Ilkap,Nup155
Tmem173,Srprb,Cnot11
Gldc,Dctn5,Bcl3
Krtcap2,Fam92a,Rad54b
Rbm27,Lars,Tmem101
Gm2000,Gm8251,Dhx9
Cep83,Sf1,Kat8
Rnf10,Wdr89,Dhx36
4930503L19Rik,Tonsl,Ikzf2
Naa40,Mid1ip1,Srprb
Ift20,Nup155,Fam92a
Taf1,Tmem30a,Cnot3
Etfdh,Rpp21,Mid1ip1
Ube2f,Cdkn1a,Cnpy4
Gipc1,Snrnp35,Dctn5
Zc3h4,Eif1ad,Mrpl3
Ccng1,Arf5,Tmbim4
Tgds,Gde1,Psmg4
Fancm,Trmt6,Gnpnat1
Dapk3,Trnau1ap,Rab2a
Cat,Farsb,Pcbp4
Ube2e1,Stx11,Trnau1ap
Faap20,Orc3,Phf10
1810030O07Rik,Yipf5,Hmox1
Yaf2,Polb,Gde1
Phf11a,Dars2,Trmt6
Bin1,Cops9,Hmox2
Zfp511,Nfs1,Wdr89
Cul2,Rbm42,Nfs1
Med29,Coil,Cenpc1
Rad23b,Farsa,Trim47
Pmaip1,Depdc1b,Lars
Ube2z,G3bp2,Polb
Ncbp3,Rbm28,Litaf
Eif4ebp1,Tmem101,Ccdc12
Mecr,Copa,Orc3
Mapkapk2,Kat8,Farsb
Ap3s2,Ulbp1,Srm
Tmem128,Bcl3,Mrrf
Dhx38,Phf10,Slf2
Gtf2b,Gng2,Yipf5
Ino80e,Kif18a,Stx11
Cdca7l,Cenpc1,Ilkap
Katna1,Selenoi,Prr13
Lin54,Noc4l,Eif1ad
Wee1,Litaf,Mast2
Eme1,Pcbp4,Farsa
Senp1,Glrx,Noc4l
Eml3,Thap12,Gsto1
Nup214,Slf2,Pdik1l
Apool,Akt2,Flywch1
Elp5,Slc39a7,Grk2
Thap2,Map7d1,Tppp3
Dpagt1,Bola1,Ccdc163
Rnaseh2a,Cnpy4,Sf1
Cox20,Rfk,Odf2l
Fmr1,Sdhaf2,Med31
Utp23,B3gat3,Bola1
Atp6v0a2,Med31,Taf6l
Coa5,Flywch1,Pex6
Pnpt1,Psmd5,Rbm28
Casp2,Sugt1,Thap12
Tomm7,Fam98b,Tmem30a
Rbis,Cep70,Ptcd3
Napa,Polr1d,Rfk
Thap1,Exosc1,Selenoi
Srebf2,Ikzf2,Rpp21
Eif2b4,Mrpl38,Fam98b
Agtpbp1,Triobp,Rbm42
Mrpl14,Lrrfip1,Map7d1
Tusc3,Srm,Ccdc138
Polr1e,Tada3,Tada3
Aldh18a1,Sin3b,Akt2
Pitpna,Mrpl14,Psmd5
Slc33a1,Hsdl2,Med19
Eif2a,Med19,Hsdl2
Cog6,Gsto1,Prss16
Srp68,Rnf10,Mrpl38
Kras,Creb3l1,Ints3
Cc2d1b,Gpaa1,Gpaa1
2310033P09Rik,Ptcd3,Copa
Ints2,Pdik1l,Ppic
Ctc1,Isyna1,Triobp
Gpr89,Pex6,Cops9
Nbn,Timm10b,Slc39a7
Cox11,Eif2s3x,Tmbim6
Cdc25c,Mrrf,Rtel1
Mrpl57,Gstm1,Eif4ebp1
Irf4,Ints3,G3bp2
Strbp,Orc2,Sdhaf2
Cnot8,Fmnl1,Polr3h
Apeh,Ptgr1,Glrx
Ngrn,Lrrc58,Orc2
Bag6,Cyb5r4,Exosc1
Cpsf4,Rrp36,Mtfp1
Jkamp,Ccdc163,St14
Ercc3,Adh5,B3gat3
Spg7,Fzr1,Arf5
Csnk2a1,Mast2,Fzr1
Erp44,Uso1,Riox1
Pigk,Eif4ebp1,Tm7sf2
Nrf1,Zmat2,Isyna1
Cdca5,Hmox1,Lancl2
Helb,Ccdc138,Dhcr7
Pqbp1,Nfyc,Mrm3
Cd2bp2,Abracl,E2f6
Tma16,AI413582,Mrpl14
Cep57,Naxe,Uso1
Phlda1,Riox2,Rrp36
Cdkn1a,Yif1a,Eif2s3x
Letm1,Dhcr7,Praf2
Rcl1,Hnrnph3,Tmem184c
Lrr1,Fam207a,Rnf10
Nadk,Polr3h,Lrrc58
