gene_name,0_A5P,0_A5T,0_A8P,0_A8T,0_C5P,0_C8P,0_NP14B,10_A5P,10_A5T,10_A8P,10_A8T,10_C5P,10_C8P,1_A5P,1_A5T,1_A8P,1_A8T,1_C5P,1_C8P,2_A5P,2_A5T,2_A8P,2_A8T,2_C5P,2_NP14B,3_A5T,3_A8P,3_A8T,3_C8P,3_NP14B,4_A5P,4_A5T,4_A8P,4_A8T,4_C5P,4_C8P,5_A5P,5_A5T,5_A8P,5_A8T,5_C5P,5_C8P,6_A5P,6_A5T,6_A8P,6_A8T,6_C5P,6_C8P,6_NP14B,7_A5P,7_A5T,7_A8P,7_A8T,7_C5P,7_C8P,8_A5P,8_A8T,8_C5P,8_C8P,9_A5P,9_A5T,9_A8T,9_NP14B
Pheta1,-0.084961675,-0.10962672,-0.029177962,-0.011273525,-0.0978947,-0.12254876,-0.13107836,0.032990765,0.030746909,-0.10025685,-0.11334117,-0.017664565,-0.041827563,-0.06542178,-0.07637425,-0.10474404,-0.10231426,-0.05084417,-0.022868901,-0.114248574,-0.12357132,-0.030145543,-0.008516403,-0.12611556,-0.13119106,-0.12842456,-0.055988338,-0.12744962,-0.1274988,0.044739977,-0.027108308,-0.015583703,-0.10706784,-0.10074325,-0.08751772,-0.10373598,-0.044153087,-0.07077879,-0.1240782,-0.118394636,-0.070804305,-0.11307528,0.039895996,0.054566994,-0.12729304,0.26573873,-0.031403016,0.116402514,-0.12515073,0.16339196,0.13409066,0.38660985,-0.11432669,0.02355228,0.07136292,-0.12081734,-0.11460576,-0.098107435,-0.064780295,-0.12247564,-0.023394862,-0.12393461,-0.120135784
Hvcn1,-0.10722109,0.039974906,0.1770304,0.019360365,-0.10173917,-0.020982578,3.0651891,0.021514026,-0.049029827,-0.34549135,0.61074686,0.05788071,-0.13541283,-0.16362445,-0.24071239,-0.28090945,-0.36552858,-0.09551981,-0.11151652,-0.61366814,1.8630252,-0.30436352,-0.33819303,-0.6330658,-0.64136225,-0.6368401,-0.5184363,0.43211064,-0.63532686,0.298538,-0.19437927,-0.3447645,-0.28775457,-0.0070525855,-0.10453743,-0.27420387,-0.027311407,-0.1497006,-0.18450758,-0.08046381,0.08498172,0.3092758,0.13738035,0.09667728,0.49525064,-0.015955904,0.16011852,0.057348248,-0.28732738,0.31737888,0.30572593,0.6770763,0.27319333,0.41369438,0.3437004,-0.6244054,0.46810296,0.23151562,0.111853,1.92456,-0.0055860956,0.060181826,0.45524755
Tctn1,-0.11331461,-0.11113192,-0.05013692,-0.056705773,-0.11217012,-0.10998841,-0.10923359,-0.038190294,0.12936108,-0.11196109,-0.11080322,-0.05627885,-0.1171317,-0.039794642,-0.0051783067,0.08609337,-0.014511519,-0.02374186,0.07508453,-0.110722914,-0.10989791,-0.070847556,-0.014880318,-0.10967277,-0.10922362,-0.10946843,-0.11587856,-0.10955471,-0.10955036,-0.0073234295,-0.034207795,0.051467124,-0.11135837,-0.11191805,-0.065701164,-0.11165321,0.128727,0.023211995,-0.10985306,-0.11035602,-0.0027220391,0.20593959,0.0013161176,-0.019799365,-0.109568566,-0.10988122,0.040639397,0.027354628,-0.109758146,0.37563026,0.1439058,-0.11026676,0.21146761,-0.035889722,-0.11171905,-0.11014163,-0.11069131,-0.1121513,-0.086146705,-0.10999487,-0.06948944,-0.10986576,-0.11020194
Pptc7,-0.23778695,-0.21337944,-0.00044062865,0.06803782,-0.18681945,0.29281574,4.3404922,0.066614166,0.051525038,-0.1184681,0.09466754,0.10254771,0.35456294,-0.021606006,0.00026512382,0.040586613,0.0794737,-0.0814435,-0.0013909588,2.1254,-0.47391257,-0.04234389,0.072267674,-0.47784495,-0.4856897,-0.48141378,-0.36945575,-0.097156614,-0.4799829,0.20390292,-0.06482452,-0.14028817,-0.14678375,0.041273847,-0.09596237,-0.10911441,-0.0925903,0.021529585,0.086748034,-0.17319462,-0.17390555,0.2016825,0.010572908,0.04163959,0.19978836,-0.34808123,0.028028466,0.080692455,0.43894136,-0.104740836,-0.09205639,0.004260841,0.26825663,0.058876097,0.2038121,-0.46965602,0.2556107,-0.20374079,0.08477939,-0.47221905,-0.06563633,-0.10124122,-0.46860257
Rad9b,-0.14163572,-0.14833225,-0.04223118,-0.05749361,-0.14514703,-0.15184057,-0.15415634,0.015464075,-0.07576622,-0.14578834,-0.14934072,0.105027534,0.24247473,-0.10550911,-0.030323021,-0.1470066,-0.14634693,0.041731365,0.032618538,-0.14958708,-0.15211819,-0.09634012,-0.03948684,-0.15280893,-0.15418693,-0.15343583,-0.1337695,-0.15317114,-0.1531845,0.20438705,-0.06516955,-0.03561023,-0.14763752,0.23689905,-0.028991293,0.17700136,0.03483063,-0.08992761,-0.1522558,-0.15071273,-0.04130258,-0.14926852,0.041382447,0.11868312,0.48147476,-0.15216939,-0.07317623,-0.056611966,-0.152547,-0.03912437,-0.14418401,-0.15098655,-0.14960828,0.080527015,0.27532044,-0.1513705,0.9784045,0.034745827,0.05091279,-0.15182072,-0.044861834,0.09541684,-0.15118545
Ift81,-0.060320564,0.014476318,-0.056089077,-0.057719488,-0.06586401,-0.07643141,-0.08008743,0.042765513,0.013098748,-0.06687649,-0.07248479,0.08556752,1.6373873,-0.024372393,-0.05663976,-0.06879982,0.1028588,-0.036512136,-0.06707691,-0.07287373,-0.07686971,-0.059095677,-0.07838733,-0.07796024,-0.08013573,-0.07894994,-0.0479018,1.0413991,-0.07855314,-0.009952898,-0.0043340065,-0.060161944,-0.06979587,-0.067084976,-0.00046445118,-0.06836774,-0.018606363,-0.0630715,-0.07708697,-0.07465084,-0.06494613,-0.07237082,0.029150654,-0.008857728,-0.07846493,-0.07695054,-0.03736387,0.11897756,-0.077546686,0.14503741,0.274201,-0.07508315,0.6733615,0.10843001,0.11838454,-0.07568928,-0.07302682,-0.06595519,-0.04825853,-0.07640007,-0.03548243,-0.07702542,-0.07539714
P2rx7,-0.09883653,0.08326469,-0.097822376,-0.11842868,-0.105544515,-0.11833184,-0.12275589,0.00056088576,0.024478137,-0.10676969,-0.11355614,-0.012864119,-0.07646413,-0.023954455,0.01008759,-0.109097056,-0.107836805,-0.008593093,-0.07390306,-0.11402679,-0.11886222,-0.101328656,-0.12069865,-0.12018184,-0.12281436,-0.12137945,-0.083808914,-0.12087378,-0.1208993,0.039185233,-0.061358124,-0.056165565,-0.110302344,-0.10702197,-0.022093771,0.13442308,-0.09671589,-0.07125857,-0.11912512,-0.11617722,-0.10443381,-0.11341823,-0.0585278,0.0011533614,-0.12079256,-0.11896004,0.0731941,-0.07530932,-0.11968141,0.5835533,0.33941227,0.89507437,0.9786825,0.42523587,0.88659257,-0.117433816,-0.11421204,-0.10565485,-0.09401145,-0.11829392,-0.11772299,-0.119050644,-0.1170803
P2rx4,0.32800058,0.038189203,-0.21646015,-0.17154853,0.15818615,-0.3274294,-0.33765322,0.034849085,-0.04006845,0.08492052,-0.31639293,0.047083635,0.01948194,0.002752771,0.013680235,-0.11308542,-0.17922288,0.009866361,-0.14159526,2.8033314,-0.3286551,-0.29024905,-0.2802924,-0.3317047,-0.33778834,-0.3344723,1.9638355,0.26476103,-0.3333627,0.36558843,-0.06543108,-0.05443983,-0.30887353,-0.21679688,-0.09858188,-0.10299159,-0.072854,-0.13834116,-0.32926264,-0.06544877,-0.12320769,0.024558425,0.11365227,0.11536411,0.5626697,0.6163226,-0.03926393,0.111749396,-0.33054823,0.5343145,0.30939558,0.026467022,0.17499433,0.22045936,0.38347948,-0.3253541,-0.3179087,-0.11380824,-0.22464389,-0.32734177,0.48803034,0.13457087,1.7223457
Kdm2b,0.4481967,-0.013604803,0.029896569,0.0271505,0.7054161,0.32531288,-0.6465992,-0.13238053,-0.10346621,-0.70379287,0.2778499,0.094112806,-0.49003553,-0.08682502,-0.16333081,0.12673491,0.05077785,0.1298985,0.050331865,-0.6778292,-0.66052955,0.10020026,-0.039189983,1.4936477,-0.64639,-0.65152365,-0.7859394,0.33595857,-0.6532415,-0.27715975,-0.011215099,-0.0071998117,0.32248932,-0.18330349,0.20330685,0.257239,-0.101972826,-0.21501297,-0.28548756,-0.16165137,0.029083788,-0.056539804,-0.015290012,0.008690246,-0.65362334,-0.025191871,0.09797721,-0.0586899,0.022133196,0.26279825,0.17622767,0.49642703,-0.17102823,0.32668644,0.07908126,-0.66563994,0.31502122,0.10705084,-0.0033593962,2.9034722,-0.12120446,-0.09766835,0.32336307
Orai1,-0.23777823,0.0489622,0.115190506,-0.024280628,0.44594777,0.7754115,-0.8331743,0.0061618737,0.08144846,-0.60790694,-0.20428438,0.4479486,-0.046811756,0.03138528,0.06699712,0.0625359,-0.048394922,0.5796895,0.026818007,-0.8169987,-0.36035067,-0.022519045,-0.044508506,-0.82840437,3.3959386,1.8082762,-0.13227169,-0.26230997,-0.82973385,-0.25489375,-0.20862588,-0.1557193,-0.110442564,-0.19619273,0.29454643,-0.30642486,-0.2992592,-0.20697993,0.38717154,0.022994326,0.1441095,-0.42525107,-0.25769833,-0.12303699,-0.2795444,-0.04699629,0.06085379,-0.05344859,-0.54377717,0.27635133,0.12194792,0.4317558,-0.0392878,0.6901748,0.2918393,-0.8233121,0.4785621,0.7875426,-0.037160784,-0.82490593,-0.056223866,-0.16700837,-0.822657
Rhof,0.64917123,0.15895502,0.13131319,0.026195858,0.35380876,-0.03792724,2.2057428,0.02415508,0.20360966,0.23334901,-0.026356101,0.2605587,0.10905137,0.07734018,0.18378872,0.69166654,0.29155135,0.20218995,0.14391065,0.7795654,-0.86489147,0.4007243,0.21944663,0.54301155,-0.86475766,-0.86480623,0.29933977,-0.5035528,-0.8648225,-0.30838084,-0.1676334,-0.111556485,0.14828192,-0.032755766,-0.021195408,-0.11879139,-0.024363723,0.015079279,-0.3915037,0.1701314,0.11242287,0.13899794,-0.16776837,-0.10815149,-0.5140702,0.071932234,-0.061942946,-0.3580929,-0.29750815,-0.23275615,0.09342052,-0.27500844,0.09925957,-0.038785912,-0.11671319,1.1328179,0.46010375,0.38518775,0.102723494,-0.8649107,-0.49937126,-0.33486155,-0.86495185
Setd1b,0.25175318,-0.24520124,0.039978795,-0.08004723,0.066224635,-0.69319874,4.0980086,0.16724616,0.01647723,0.29258993,0.36142924,0.08968627,-0.19333592,0.19443971,0.15722036,0.25651866,-0.053097337,0.13100114,0.22588183,-0.687185,-0.6939396,0.15532213,0.02922148,1.4329057,-0.6994604,0.6036614,0.6341758,1.5500525,-0.6967852,0.07005774,0.09882209,-0.044347834,-0.193619,-0.09396271,-0.05662921,-0.086622596,-0.22928737,-0.26267114,-0.5300687,-0.4501783,-0.22234316,-0.43032765,-0.009264295,-0.044770047,-0.20043433,0.34912637,-0.1230238,-0.030513259,0.17960373,0.04505008,-0.12577909,0.20546137,-0.08385484,0.022462972,-0.03660581,1.5007707,-0.6874438,-0.0923624,-0.07998735,1.6270568,0.10410509,0.10418852,-0.6914505
Wdr66,-0.0526655,-0.067320734,-0.07441132,-0.037514776,-0.060349923,-0.074998625,-0.08006666,0.08249596,-0.019521043,-0.06175344,0.7104343,-0.012679569,-0.027036501,0.016437074,-0.004028392,-0.06441959,-0.06297589,-0.04529337,0.015446057,-0.07006691,-0.075606205,-0.039116252,-0.05411541,-0.07711791,-0.080133624,-0.07848985,-0.03545041,-0.07791057,-0.0779398,0.0022278232,-0.032418985,-0.05244562,-0.065800324,-0.06204244,-0.027198587,-0.06382064,0.0508698,-0.010319803,-0.07590737,-0.07253037,0.018647557,-0.06936976,0.014034215,0.058638114,-0.07781753,-0.07571826,-0.020842545,-0.025713583,-0.076544635,-0.047021694,-0.05824239,-0.07312965,-0.070113316,-0.02396151,0.02978489,-0.07396987,-0.07027913,-0.060476318,0.0036060123,-0.07495518,-0.03384066,-0.075822055,-0.0735649
Bcl7a,-0.19005577,-0.16858391,-0.030511625,0.0005743132,-0.17539406,-0.28365928,-0.2807595,-0.07501445,-0.12247057,-0.29123783,0.14743778,-0.21326172,-0.12428998,-0.07176834,-0.20780136,0.0946239,0.002504614,-0.19364852,-0.057850793,-0.28648108,-0.28331167,-0.108829305,-0.16800164,-0.28244668,-0.2807212,2.3315547,-0.30628768,-0.28199315,-0.28197643,0.2035,0.14585647,0.12373412,0.47679475,0.37143418,0.12005252,0.30583867,-0.06594188,-0.02387691,-0.28313935,-0.1508216,-0.106124036,-0.14670448,0.11014648,0.11001634,0.03918322,-0.18899755,0.08059714,0.061588474,0.26256317,0.08766654,-0.29324675,-0.28472868,-0.28645453,-0.1650682,0.24527551,-0.2842479,-0.28635967,0.07959155,-0.029714348,-0.28368416,0.11812056,-0.12951934,-0.28447962
Mlxip,0.13740385,0.039911088,0.01018672,0.047665574,-0.33265224,0.3275581,-0.4833027,0.1192048,0.036245514,0.15569471,0.49868295,0.13885142,0.9799834,-0.07169808,0.007954395,0.20076896,-0.05656402,-0.009323249,0.44705486,-0.44930363,-0.4681372,0.020248199,-0.16691577,-0.47327697,-0.48353034,-0.47794154,-0.33160788,-0.023882052,-0.4760714,-0.026740951,-0.08960422,-0.16776012,0.73981756,-0.083626926,-0.127633,0.1721016,-0.05760969,-0.19865857,-0.46916115,-0.26641887,0.0084622735,0.27538648,0.043556593,0.038062792,-0.47565567,0.054972485,0.0032304977,0.36609235,-0.47132784,-0.10885937,-0.16975653,0.3597769,-0.0121505875,-0.07215695,0.5228109,-0.46257368,0.46106154,0.25466412,0.44989666,-0.46592373,-0.06906099,-0.27375436,1.2432916
Clip1,-0.15758057,-0.08975586,0.061689217,0.059146643,-0.05538114,-0.72359276,-0.70520425,-0.061503626,-0.004468795,-0.77165055,-0.20827942,-0.19558631,0.229256,-0.009253214,-0.121975295,-0.13655601,0.11660257,-0.08273359,-0.024362367,2.0045776,-0.21243323,0.021656124,-0.028643109,-0.7159033,-0.70496136,0.9261695,0.35932925,-0.41703355,-0.71292126,0.22915438,0.030625306,0.13177843,-0.411946,-0.01678983,0.0817496,0.18727438,-0.03416066,-0.082081884,-0.34295228,-0.29208973,-0.2253545,-0.51311713,0.14028044,0.024458556,0.047614925,-0.21705034,-0.08171107,0.2930547,0.23487712,-0.19789775,0.08392657,-0.02312309,-0.12648949,-0.20550013,0.10505344,-0.7273254,-0.48550355,-0.09346142,-0.10634301,-0.7237504,0.0802616,0.27485204,0.4063389
Hcar2,-0.030208515,0.049348053,-0.03841924,-0.038682874,-0.033109974,-0.03864099,-0.04055457,-0.013103051,0.09377395,-0.03363991,-0.036575314,-0.01511074,-0.02053159,-0.025824837,-0.028281968,-0.03464659,-0.034101482,-0.027424965,-0.03374481,-0.036778886,-0.0388704,-0.039672736,-0.039664727,-0.039441183,-0.04057985,-0.0399592,-0.023708489,-0.039740477,-0.03975151,-0.039444175,-0.029603649,-0.030125493,-0.035167925,-0.033749033,-0.030781953,-0.034420438,-0.029291255,0.014393065,-0.038984112,-0.037709035,-0.032629553,-0.036515664,-0.016725868,0.22562224,-0.039705347,-0.03891271,-0.018192893,0.41640052,-0.039224733,-0.02807754,-0.032314222,-0.03793531,-0.036796413,-0.03243425,-0.034253523,-0.03825256,-0.036859017,-0.033157703,-0.036722112,-0.03862459,-0.03837764,-0.0389519,-0.038099654
Vps37b,0.1787461,0.3854858,0.14546242,0.1360396,0.37963834,0.22633496,-1.5586562,0.24610773,0.36656132,0.86526847,-0.12987778,0.39217743,-0.055393133,0.11339923,0.21026176,0.032271132,-0.09826291,0.25229746,-0.46842235,1.2849258,0.4618137,0.21627732,0.21687214,1.0876241,-1.5592378,-1.5449632,-0.1445796,-0.4059041,0.12587607,-0.8197919,-0.23334056,-0.0052162665,-0.004831495,-0.15496646,0.058947936,-0.6119413,-0.19743791,-0.09634646,-0.14194462,-0.43643516,0.050027803,-0.5002907,-0.2358304,-0.13029487,-0.4793441,-0.26123005,-0.15784909,-0.4986457,-0.7729999,-0.044423886,-0.004518685,0.34236333,-0.62823886,-0.15693668,-0.7673591,-1.5057117,-0.2668829,0.51146984,-0.501588,1.7209638,1.2521565,0.5177509,-0.013278723
Pitpnm2,-0.07151891,-0.1283011,0.01791825,0.010572164,0.33794054,-0.41647995,-0.42386404,0.012669702,-0.073536515,-0.39718184,-0.3338429,0.15085058,1.2879118,-0.17387097,-0.17811081,-0.25001898,-0.007959721,0.031338252,0.5368812,-0.4092945,-0.4173652,-0.20170525,-0.14324315,-0.41956776,-0.42396158,2.2841153,0.77700657,0.06847613,-0.42076522,0.019094337,-0.07912807,-0.07521229,0.40618083,-0.07309109,0.14951898,0.25655377,-0.17874289,-0.1878152,-0.10254553,-0.19585888,-0.055813167,-0.18737614,-0.061884593,0.027999353,-0.19990289,-0.41752845,0.10673736,0.19084473,-0.20731866,0.07965633,0.057684693,0.27545464,-0.20634642,0.12153836,0.5650168,3.0595927,0.42430165,0.9656863,0.69633913,-0.41641665,0.0735111,-0.179549,-0.41439104
Sbno1,-0.02569536,0.015621967,0.08402904,0.043870438,0.094628945,0.48721865,2.4079688,-0.03709046,0.08172638,-0.32247347,0.44761482,0.071794614,0.34918654,-0.0613259,-0.07864637,0.23239599,0.061324865,0.027687682,0.09117284,0.9381026,0.49047977,0.04213367,0.04217709,1.1351892,-1.2182647,1.5382724,0.6158914,0.46475378,-1.2201396,0.045360763,-0.14784685,-0.024018385,-0.5363156,-0.1182606,-0.09411752,-0.18442631,0.055357862,-0.12799722,0.31228617,-0.078750774,0.021843603,0.25807485,0.054677527,0.010897275,0.6899291,0.075742126,-0.029659275,0.0026613092,-0.09046731,0.038554423,0.015424586,0.025430385,0.0375751,-0.016435748,0.21275613,-1.2235326,0.5111597,0.2159557,0.09512983,2.070706,-0.023654165,-0.21806125,0.87481666
Rilpl2,-0.039431475,0.122602075,-0.040851776,-0.058961,0.75012326,-0.12098189,0.9554806,-0.32955617,-0.3044157,-0.7504648,-0.33457768,0.1867653,0.3140169,0.116732374,-0.09306376,-0.19256487,-0.31014597,0.49030665,0.2497439,1.3695182,0.26175776,-0.14609523,-0.16138493,-0.6407948,-1.2483677,-1.2695739,-1.3558899,-1.2770472,-1.2766701,-0.9628458,0.13218592,-0.10519766,0.050766468,-0.14305992,0.42053446,-0.45954525,0.33901134,0.26035172,-0.25150713,0.17669119,0.7691137,0.7191157,-0.3295433,-0.41816616,-0.065050796,-0.2351731,0.0019267871,-0.35613742,-0.82293135,0.82650983,0.69550407,0.043489777,0.3694396,0.98646504,0.61483204,0.876664,0.5486746,0.8925511,0.4300747,0.20267615,-0.73179233,-1.0415437,-1.3331103
Zfp664,0.6766494,-0.034505654,-0.076727256,-0.01687421,-0.280121,-0.3702667,-0.36753705,0.010348749,0.03963684,-0.37740058,0.08878273,-0.13018964,-0.39609918,-0.12769607,-0.0517462,-0.25731236,0.040349443,0.063873395,0.07120359,-0.37292296,-0.36993945,0.07137823,-0.11189243,1.2989682,-0.367501,-0.36838633,2.548778,-0.36869833,-0.3686826,0.119311154,-0.021094669,-0.024910904,0.13951208,0.1319179,-0.019203592,0.24146165,-0.01749328,-0.042041853,0.6536291,-0.060488846,-0.0023112143,-0.31250274,-0.022036178,0.033168226,0.20768693,-0.09517443,0.10405689,-0.059587788,0.24359879,0.023558615,0.004168484,0.32874545,-0.2706648,-0.029914733,0.09255506,-0.3708208,-0.15979812,0.09756267,0.115416355,-0.3702901,-0.022046708,-0.06752625,-0.3710389
Rflna,-0.042662922,-0.055117596,-0.0014809461,-0.061736878,-0.049193487,-0.061642606,-0.065949656,-0.0041622138,0.058277223,-0.050386257,-0.056993216,-0.008681089,-0.02088225,-0.032796208,-0.038326684,-0.052652072,-0.051425155,-0.0062535484,-0.05062236,-0.057451416,-0.062158957,-0.063964844,-0.06394681,-0.063443676,-0.066006556,-0.06460961,-0.028032769,-0.06411731,-0.06414215,-0.029489715,0.057479016,0.009591346,-0.05382548,-0.050631866,-0.043953605,0.21943167,-0.04059837,-0.045903716,-0.062414903,-0.059544973,-0.009305371,-0.056858953,-0.012316393,-0.017436925,-0.06403824,-0.062254187,0.16892025,-0.019757977,-0.06295648,-0.037866563,-0.04740241,0.9460272,-0.05749086,0.087688595,-0.051767368,-0.06076833,-0.057631772,-0.049300905,-0.057323627,-0.061605684,-0.06104986,-0.062342398,-0.06042417
Ubc,0.5193679,0.43173933,0.3074286,0.3163447,0.9030253,0.24204871,0.07705477,0.34794208,0.34783792,0.72472125,0.36670414,0.5514601,0.24451075,0.6317886,0.46041283,0.6359143,0.6367358,0.6185599,-0.2788822,0.3289113,0.3664014,-0.0025582113,0.08956661,-2.0352914,0.6958755,-1.9379847,0.022321874,-0.41170245,1.0195708,-0.61509776,-0.4429641,-0.05401386,-0.40546295,-0.26601696,-0.21627964,-0.7861539,-0.4940565,-0.41588932,0.4687209,0.052936736,-0.14910191,-0.92402905,-0.53026396,-0.3793048,-0.3582598,0.34075272,-0.23714912,-0.8284606,-0.3402993,-0.007274275,0.38097477,-0.10815037,0.5028097,0.2548597,-0.35543185,0.11704136,-0.36169347,0.2611805,-0.3154232,0.8420132,0.39453682,0.14582214,0.80838937
Stx2,0.012712012,-0.22970001,-0.026757648,-0.051520426,0.47477677,-0.29015836,-0.30973998,0.10864254,0.25097522,-0.23898223,0.20676947,0.024922777,0.082495324,0.010293735,0.043021213,-0.061086122,-0.09352414,-0.056584492,-0.07998792,-0.2711034,-0.2925059,0.15170877,0.066676594,-0.29834676,-0.30999872,-0.30364758,-0.13735381,1.0431392,-0.3015223,0.2623715,-0.117323786,-0.05939539,-0.25461838,-0.24009886,-0.14655517,0.18968646,-0.13940035,-0.020291263,-0.29366952,-0.17747375,-0.10864451,-0.13649417,0.015776772,-0.01550611,-0.30104992,-0.034408398,-0.013230805,-0.03579537,0.67699367,-0.049490005,-0.16780569,-0.28293708,-0.27128273,-0.13343899,-0.1597088,-0.2861835,0.31386814,-0.23404774,-0.08946495,-0.28999048,0.04065092,0.36205667,-0.28461882
Ran,-0.1195352,-0.39729846,-0.63115805,-0.5487044,-0.5710219,0.037914246,-0.16945328,-1.021256,-0.7682256,-0.99614793,-0.75301635,-0.968526,-0.7504403,0.26142642,0.41823626,1.05096,0.9559784,0.31337148,0.6336046,1.0057513,-0.87110454,-0.5560917,-0.43757495,1.1709251,0.72768,-0.16354954,-0.3001275,-1.1092254,-2.341846,-0.3709003,0.8351834,0.7099041,0.5215836,0.5472826,0.7667947,0.7697737,0.7558914,0.7612846,0.66864145,0.4930113,0.7989494,0.9036436,-0.14322352,-0.09241793,-0.43477377,-0.38546667,-0.07887212,-0.15602934,-0.54989564,-0.028134638,-0.15587284,-0.71674675,-0.7616272,-0.107448354,-0.65779954,0.052199606,0.13348816,-0.02145481,-0.18015428,-2.47736,-0.48197183,-0.3547167,-0.6261681
Nipsnap2,-0.052017573,-0.11991649,0.08588951,0.043689717,-0.12098714,-0.41253936,-0.42124718,0.021474576,-0.05643432,-0.3897816,0.3950332,-0.011338102,0.9879743,-0.016057026,0.020218832,0.32014516,0.12047262,-0.058964185,0.35475197,-0.40406573,-0.41358328,-0.022547834,-0.04977023,3.0282335,-0.42136225,-0.4185379,-0.34458804,0.4861601,-0.41759282,-0.012955085,-0.12111566,-0.062431417,-0.11306953,0.4464032,-0.045071457,0.29333958,0.117066965,-0.036347855,-0.08037131,0.20891014,-0.017610924,0.7153231,-0.060753565,-0.06865251,0.25354075,0.0705788,-0.0013808451,-0.07498971,-0.14151326,0.25052828,0.2928666,-0.24071753,0.39741853,0.006844732,0.2471606,-0.41077176,0.42355943,0.2567905,0.13526087,3.3418367,-0.15174699,-0.1965524,-0.41007596
Cct6a,-0.24511911,-0.3688485,-0.117555894,-0.055817526,-0.35217252,-0.23888606,1.4751395,-0.63490254,-0.6664346,-1.2592019,-0.3245291,-0.59347564,-0.76778084,-0.22956681,-0.39380717,-0.44478664,-0.2092463,-0.37764323,-0.4737673,0.8087599,-0.33973786,-0.15667996,-0.20437792,-1.1083835,-1.0205096,-1.068407,0.7145615,0.1709377,1.0105506,0.070469,0.37667707,0.16428226,0.027724598,-0.01847659,0.1420593,0.2366426,0.36391428,0.120704,0.2965311,0.039502237,0.19146313,-0.01004553,0.4392865,0.45566288,0.28736988,0.059698116,0.59465533,0.36092058,-0.3136183,-0.2922649,0.06948092,0.35490453,0.1349797,0.06468261,-0.30076104,-1.2001134,0.20088431,0.09140272,-0.01348782,0.54808867,0.10287713,0.10877423,-0.33449954
Phkg1,-0.124900945,-0.09958755,-0.029269263,-0.04849562,-0.11162796,-0.08632585,-0.07757203,-0.040209915,-0.04748739,-0.10920371,-0.09577546,-0.07159551,-0.16916889,-0.0666239,-0.11871339,-0.10459859,0.14506672,-0.045245882,-0.00080780586,-0.09484421,-0.085276395,-0.062294044,-0.0108103845,-0.08266528,-0.07745636,-0.08029559,-0.15463588,-0.08129616,-0.081245676,-0.02594625,0.092986174,0.045004804,-0.1022137,0.1847144,0.16310783,-0.10563313,0.10594281,0.16402979,-0.0847562,-0.090589166,0.14684875,0.034370024,-0.012858274,0.026562363,-0.081456855,-0.08508285,-0.10622819,0.093610145,-0.08365548,-0.13464928,0.03041491,-0.08955405,-0.09476404,0.08408814,-0.04710934,-0.08810277,-0.09447763,0.19895098,-0.054452304,-0.08640089,-0.0065234583,-0.08490356,-0.08880225
