gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Ccdc17,57.6467269375748,-0.149714014611432,0.463009936519166,-0.323349463592419,0.746430597654184,0.961243669622501
Gm7446,0.939881673077338,-0.294722518808042,0.570719979566423,-0.516404768292751,0.605571736155113,NA
Gpc6,28.3330304313964,-0.572843612525517,0.621725365191589,-0.921377258508652,0.35685349766944,0.830941823092881
Ywhaq,6938.24537962813,-0.037157202485983,0.261152561883218,-0.142281592866774,0.886857585364445,0.987529686249024
Rpl21-ps15,1.23234656892366,0,0.455205316869277,0,1,NA
Dysf,2.48027479430306,0.0666794039709547,0.788281758973392,0.0845882873882477,0.93258871100302,NA
Fam120c,20.70558177363,-0.301208099251942,0.588224771770585,-0.512062928504849,0.608606968621346,0.925553137148876
Gm21855,0,NA,NA,NA,NA,NA
Trav12d-3,23.9929376575843,0.21097895482167,0.464272820548556,0.454428830385526,0.649520205561051,0.938004536074333
Trav13d-2,17.6629036051213,-0.0453443374575183,0.745722468621949,-0.0608059155590577,0.95151377910652,0.998034349810343
Ermap,21.1561349388978,1.41847200814844,0.771343823937027,1.8389620349955,0.0659207703076837,0.527015985258767
Gm7046,0.0408023521684073,0,0.448717947245699,0,1,NA
Ntan1,3420.6724020871,-0.092558587141412,0.218131918361381,-0.424323903795086,0.671329608659048,0.941460301082581
Crocc2,0.452404577144226,0,0.448717947245699,0,1,NA
Gm3852,0,NA,NA,NA,NA,NA
Olfr858-ps1,0,NA,NA,NA,NA,NA
Pnma2,0.408333351611525,0,0.448717947245699,0,1,NA
Tecr,5263.97064616044,0.230811284032656,0.238019917216595,0.969714159771852,0.3321889904572,0.816513565853588
Rpl21-ps5,1.21602366768744,0.510564302978832,0.903724670614068,0.564955588334123,0.572103972303306,NA
Elf5,124.809439825874,-0.488733807629507,0.333668770256576,-1.46472745187898,0.142995292093131,0.659213486424422
Defb42,8.86510617552417,-0.592327329239288,0.801383984394908,-0.739130480236051,0.459827769998879,0.877190583455476
Slc25a36,360.43537929903,-0.353157084475042,0.259885653659605,-1.35889411170653,0.174180145011301,0.700789351710649
Cenpq,914.66929853056,-0.165862406081212,0.289828484173724,-0.572277795793853,0.567133790038171,0.912798765491003
Prrt3,2.95564475119938,-0.031045948835078,0.934763643548743,-0.0332126190929024,0.973505035093918,NA
Cd99l2,129.901247248395,0.718868133938786,0.264667889330832,2.71611390318759,0.00660531886314149,0.188820361262941
Gm44132,0.169359621639807,0,0.448717947245699,0,1,NA
Ighv1-41,1.57161672381105,0,0.453713159994254,0,1,NA
Col25a1,3.63971867390514,0.344318227961509,0.928121448906728,0.370984021937103,0.710649432536408,NA
Clec4a2,31.6849980367696,0.023602047611442,0.5449732160048,0.0433086377794284,0.965455505732105,0.999805031474565
Ppp2r1a,1369.83280538955,0.29738581665948,0.153811206116587,1.93344701057779,0.0531811548193915,0.48951650195043
Defb30,0.114336190886536,0,0.448717947245699,0,1,NA
Gm29269,0,NA,NA,NA,NA,NA
Gm1866,105.685632278181,0.678780505438733,0.483913346172815,1.40269019403389,0.160709242703147,0.684751366041938
Gm47954,1.67082345854876,0.971092455511868,0.87174953600554,1.11395809851707,0.265297162970078,NA
Ighv1-42,15.0862084909137,0,0.463749205527805,0,1,1
Gm14894,0,NA,NA,NA,NA,NA
Ifrd1,817.019332564308,-0.241093615658895,0.306052202175741,-0.787753245835015,0.430841053792478,0.864429232220578
Mmut,266.416065709134,-0.0953450140719119,0.230066881015661,-0.414423030603094,0.678564325219911,0.94353023098606
Wnt2,0.121159733572544,0,0.448717947245699,0,1,NA
Gm6451,4.47309142059541,1.15824756636419,0.93189588218999,1.2428937486474,0.213906989625053,NA
Emc3,1162.605648702,0.206101824483248,0.163534169434917,1.26029823122238,0.207561797830289,0.728586488874158
Zdhhc20,2221.81384612787,-0.0555424932075878,0.155164785021614,-0.357958110146262,0.72037466240482,0.954179131013399
Tmem14a,52.2940658833425,0.32369558293772,0.364760480722932,0.887419553500357,0.37485305995942,0.837392903039841
Phc3,805.485850654308,0.176632879689469,0.231605124057976,0.762646683262734,0.445674135586543,0.870603198152905
Obox4-ps14,0.191233081957262,0,0.448717947245699,0,1,NA
Obox4-ps15,0,NA,NA,NA,NA,NA
Obox4-ps16,0,NA,NA,NA,NA,NA
Obox4-ps17,0,NA,NA,NA,NA,NA
Stk-ps2,0.457355675224327,0,0.448717947245699,0,1,NA
Gm5942,0.116908895155358,0,0.448717947245699,0,1,NA
Hist1h4j,12.927417997327,-0.95537873830505,0.856995945706091,-1.11479960096882,0.264936307516953,0.767308935583205
Mlh1,320.009133304241,0.294712025762753,0.242515057136474,1.21523186742547,0.224277669360542,0.741812926081767
Gm5431,13.4831273616606,0.28681103589416,0.618582965961476,0.463658153677678,0.642892682677627,0.93540850431501
Hist1h4k,13.0436674204319,-1.56139750774794,0.814595807268855,-1.91677577249376,0.0552664241310591,0.49720022848629303
Cpne3,457.591633994041,-0.0415197386060608,0.193118598643505,-0.214996064064787,0.829770387232206,0.979058328582364
Gm8435,0.329838001322314,0.0922322724674815,0.460246646908814,0.200397489230932,0.841169722967041,NA
Hist1h2ak,95.2073993437435,-0.241509359734735,0.377371177512479,-0.639978286965883,0.522186715659865,0.898553335223977
Hist1h2bn,48.9136968807137,0.572897101309408,0.47792524180334,1.19871697746642,0.230638014262495,0.744502039939121
Stxbp3,701.273189241236,0.125480157327543,0.199827144470479,0.627943504172331,0.530040950469899,0.901545323506641
Slc22a21,3.68501667030031,1.10516935519288,0.936091615423433,1.18062093173751,0.237753344533713,NA
Gsta3,6.72589688660121,0.445240577475154,0.870273572642331,0.511609902301539,0.608924053771646,NA
Gm13526,0.0488799182628294,0,0.448717947245699,0,1,NA
Syt7,8.48921646229558,0.34690800773551,0.72780758981844,0.476647966562221,0.633612820948196,0.933949650255212
S1pr2,90.2211501502998,-0.0838162442098472,0.361540824140155,-0.231830649855893,0.816669550346375,0.976860094486179
Khdc4,776.022097125389,-0.286295822931944,0.221531361471615,-1.29234895244675,0.196236326399285,0.716018311403855
Gm9242,0.271799776403977,0,0.448717947245699,0,1,NA
Fam3b,6.87201630413393,0.0421856191101043,0.726522484495067,0.0580651253201383,0.953696753466318,NA
Ap2s1,6611.99233406942,0.0964554735587436,0.26985180014932,0.357438688588962,0.720763417810118,0.954263331815716
