wilcoxon,t-test,t-test_overestim_var
Vta1,Prxl2a,Tmem248
Nop58,Dlat,BC030867
Atf6,Agpat4,Hax1
Txndc17,Smarcb1,Hcfc1
Phf10,Gm16286,Fam136a
Mrps35,Blvra,Tmem165
Ccnh,Ubxn4,Rnf216
Fancl,Hax1,F2rl3
Slc7a1,Gps1,Ino80c
Pspc1,Gfm1,Ubac1
Otud6b,Eif2s3x,Hmgn1
Syncrip,Fam136a,Fam207a
Lamtor3,Fam207a,Zeb2
Lnpk,Ccr2,Cox6c
Gpr183,Alg8,Iars
Hcfc1,Sra1,Suv39h1
Orc1,Lsm1,Msrb1
Haus6,Ubac1,Atp5mpl
Srpr,Cenpu,Blvra
Noa1,Metrn,Toe1
Grsf1,Imp4,Eftud2
Anxa11,Sucla2,Atf6
Stt3a,Nae1,Trappc4
Commd2,9130401M01Rik,Cad
Usp48,Selenom,Mid1
Strbp,Iars,Cops6
Ola1,Mrpl43,Ndufa9
Ncbp1,Prelid2,Pnn
Desi2,Polq,Dcaf13
Lyrm9,Mrpl14,Sar1a
Pole2,Ino80c,9130401M01Rik
Agfg2,Dnajc8,Mecr
Lsm8,Dohh,Kif2a
Eif2s3x,Naa38,Sdhc
Gmppb,Aldh7a1,Nipa2
Rbm15,Cad,Vasp
Erp44,Rsl24d1,Fundc2
Zcchc8,Suv39h1,Ahcy
Wdr4,Srm,Mpc1
Gtf3c1,Rpia,Metrn
Mrps30,Ifi211,Polr2m
Sec61a1,Ube2v2,Fam129b
Crcp,D030056L22Rik,Pla2g12a
Rel,Toe1,Smarcb1
Cdca2,Ccnd3,Akr1a1
Mrps28,S100a13,Nup85
Xpot,Mgat2,Dohh
Meaf6,Stard4,Gps1
Tmed3,Ifrd1,Siah1b
Uqcrc1,Tbc1d31,Atp6v0e
Kif2a,Htatsf1,Eif2s3x
Smim7,Prkcsh,Ccnb1ip1
Asns,Cmss1,Srp72
Tdp1,Dusp4,Phax
Nus1,Tgfb1,Atp1a1
Cyba,Pla2g12a,Tnfaip3
Atpsckmt,Nup85,Wdr1
Polb,Cul1,Tnfrsf13c
Stk16,Pkmyt1,Rrp1
Pkmyt1,Khdrbs1,Sucla2
Unc119b,Ubfd1,Ngdn
Acat2,Dtd1,Naa10
Gusb,Nudt19,Cmss1
Smarcad1,Timm22,Apobec2
Arl6ip4,Clic4,Cd47
Thap12,Mecr,Slc25a13
Acd,Crip2,Rpia
Tomm6,Aimp1,Fanci
Vcpkmt,Ctnna1,D030056L22Rik
Cbfb,Cnot6,Clic4
Lag3,Ndufs4,Actr2
Pdcl3,Ilf2,Fancm
Cndp2,Mrps5,Siah2
Bud31,Aifm1,Ddx46
Triap1,Msrb1,Zfp207
Atxn1,Sec22b,Cript
Cand1,Tnfaip3,Psip1
Elp5,Irak1bp1,Nae1
Donson,Ddx19a,Ezr
Nampt,Selenoi,Aifm1
Cactin,Bnip2,Atox1
Llph,Zc3h18,Dtnbp1
Msl3,Fam162a,Srsf10
Rabggtb,Samm50,Crybg1
Mea1,Dars,Nrgn
Plscr1,Dpysl2,Mars
Kdm2b,Ppp1r11,Ifrd1
Tsn,Dtnbp1,Lsm1
Dcps,Serinc3,Ddx19a
Plrg1,Exosc7,Sf1
Zdhhc6,Ddx21,Imp4
Uxt,Grk2,Anln
Cs,Mrps30,Ubfd1
1500011B03Rik,Mars,Mrpl14
Yipf5,Gng5,Ubxn4
Ssr3,Cep57,Selenoi
Preb,Rgs16,Gm16286
Eci1,Sema7a,Sra1
1600002K03Rik,Ostf1,Htatsf1
Rwdd4a,Tbkbp1,Dgkh
Map2k1,Anxa11,Arpc3
Riox2,Crybg1,Tedc1
Entr1,Pycrl,Timm22
Acot9,Ggh,Prkcsh
0610010K14Rik,Afg3l1,Dtd1
Trappc3,Vapa,Stk35
Aida,Mid1,Naa38
Pafah1b2,Ptcd2,Mrpl43
Sc5d,Mrpl2,Stard10
Eme1,Msh6,Pycrl
B9d2,Eif1ad,Nudt19
Anapc1,Smc6,Sf3b2
Ercc1,Fancm,Mrps5
Triobp,Klrg1,Ccnd3
Nono,Commd3,Msh6
Bet1,Siah2,Ube2v2
Hdac1,Itgb2,Dnajc8
Dtd1,Atf6,Rsl24d1
Drg2,Mrpl39,S100a13
Rab35,Ndufb11,Cul1
Nipsnap3b,Tm9sf3,Tubgcp2
Taf11,Eif3g,Zc3h18
Upf3a,1110008P14Rik,Gldc
Lactb,Fbxw8,Sec22b
Dtd2,Fasn,Cnot6
Nmt1,Far1,Eif4ebp1
Phax,Nup205,Mgat2
Hspa14,Dpp3,Mrpl39
Polr2b,2310011J03Rik,Fasn
Cd9,Tubgcp2,Dpysl2
Ccl4,Pole4,Tgfb1
Kntc1,Mknk2,Timmdc1
Nfyb,Ncbp1,Cep57
Tmem165,1110059E24Rik,Nup205
H1f1,Cebpzos,Bnip2
Ska2,Mrps10,Ttc39b
Snf8,Sema4d,Usp5
Gtf2h2,Usp5,Fam162a
Dhrs7b,Rab7,1110059E24Rik
Pfkl,Hnrnpul1,Ilf2
Pinx1,Gale,Gpr89
Prpf3,Ccnc,Phf19
Psmd5,Palm,Arhgdig
Eif4ebp1,Olfr1369-ps1,Mrps30
Maz,Ewsr1,Exosc7
Pqlc3,Dcp2,Prss16
2610001J05Rik,Rnf216,Ccnc
Ppp1r14b,Ttc1,Afg3l1
Lars,Alms1,Haus8
Zw10,Lrrfip1,Blm
Cltb,Maea,Dcp2
Dhx29,Cdc5l,1110008P14Rik
Anapc10,Pcyox1l,Dpp9
Tor2a,Clns1a,Kifc1
Hnrnpdl,H2bc11,Ska2
Parp2,Aven,Nbn
Col4a3bp,Atf4,Rad54b
Selenos,Sgta,Dars
Ass1,Htatip2,Smyd2
Dync1li2,Cuta,Mrpl2
Eml3,Haus8,Pradc1
Ndufaf7,Lgalsl,Acat2
Zfp330,Cst7,Cebpzos
Emc4,Dpp9,Khdrbs1
Rnaseh2a,Hyou1,Ptcd2
Wdr3,Ptprj,Hyou1
Sf3a2,Gpr89,Ddx21
Ssbp1,Timmdc1,Nop16
Sap30bp,Blm,Yars
Drg1,Psmg2,Far1
Nabp2,Dus1l,Anxa11
Srsf6,Setd3,Gtse1
Cdpf1,Gimap7,Dpp3
Ufc1,Ptp4a2,Eif1ad
Nsfl1c,Tomm70a,Mrps10
Rad18,Idh3b,Ndufs4
Ufd1,Mtap,Ppp1r11
Aasdhppt,Ttc39b,Aimp1
Ndufb6,Csnk2a2,Serinc3
Trim28,Brix1,Samm50
Rap2c,Glud1,2310011J03Rik
Cdca4,Tspan2,Sdcbp2
Larp1b,Rheb,Tspan3
Rpe,Tcof1,Htatip2
Fam107b,Nfkbia,Ass1
Snip1,Ndufa10,Haus1
Rnft1,Nop16,Ncbp1
Emd,Nbn,Hspa13
Ppp2r3c,Ahcy,Commd3
Sod1,Haus1,Plpp2
Fuca2,Arf6,Ubxn8
Ube2g1,Yars,Mdfic
Dpy19l1,Polr2b,Scd2
Slc39a7,Mrpl3,Ttc1
Atg5,Ube2e1,Nup155
Smndc1,Map7d1,Maea
Eif1ad,Cab39,Smc6
Mrpl17,Slc25a13,Map7d1
Trmt6,Vta1,Ostf1
Ndufc1,Tmed3,Mtap
Degs1,St14,Pglyrp1
Wdr75,Ndufb2,Vapa
Furin,Pradc1,Itgb2
Ciao2b,Cnot11,Recql4
Pop7,Smim3,Nfkbia
Nup160,Nol7,AA467197
Slc25a17,Tspan3,Sh3bgrl
Zc3h18,Prpf4,Rap1gap2
Egln1,Gnai3,Ubr7
Neil3,Ino80e,Grk2
Polr3h,Trir,Tubb2b
Nup188,Paxip1,Pgrmc2
Nol11,Sh3bgrl,Dus1l
Myef2,Siah1b,Sema4d
Clpb,Acat2,Clns1a
Dctn5,Pgrmc2,Sass6
Ndufaf1,Ubr7,Sgta
Trp53i11,Spcs1,Cnot11
Dazap1,Hist1h2an,Eif3g
Eif1a,Sod2,Rad51b
Vps36,Cep83,Prr11
Eef1d,Rrp7a,Setd3
Bms1,Mapk1ip1l,Ifrd2
Top1,Scd2,Aven
Tuba4a,Spn,Pask
Bad,Eif4ebp1,Lat2
Lmf2,Hcls1,Gyg
Ddx47,Letm1,Tm9sf3
Nup133,Prpf31,Psmg2
Ergic3,Unc13d,Rrp7a
Mthfsl,Ska2,Dsn1
Zpr1,Psmd9,Cep83
Serp1,Taf11,Mknk2
Mapkapk3,Cdc16,Gng5
Tdp2,Suclg1,Prpf4
Ppm1g,Mrps17,Rrp1b
Fam111a,Pon2,S100a3
Mta2,Ubxn8,Pole4
Mapkapk2,Nup155,Kif18a
Gart,Ivns1abp,Paxip1
Stard7,Smarce1,Csnk2a2
Lin54,Ass1,Hnrnpul1
Rnf168,Aldh9a1,Cdc5l
Dusp2,Tfam,Nrp1
Tnfrsf1b,Thrap3,Vta1
Jak2,U2surp,Tmed3
Tcf3,Sin3b,Cst3
Impad1,Eef1akmt2,Utp6
Psmc5,Smyd2,Mtfp1
Me2,Ift27,Rab7
Anapc2,Rrp1b,Brix1
Eif4e,Tedc1,Fam98a
Mapk1ip1l,Dgkh,Ino80e
Rmi2,Sass6,Ppif
Tbc1d10b,Cltc,Tomm70a
Mrpl38,Cst3,Mrpl3
Nab1,F2rl3,Gimap7
Eef1g,Eef1e1,Atf4
Naa35,Rbm10,Gbp3
Prpsap1,Ndufb10,Smpdl3b
Sarnp,Tnfrsf13c,Polr2b
Zbed4,Ppif,Eef1akmt2
Lsm4,Fanci,BC035044
Rab1b,Eif2a,Unc13d
Ilkap,Ranbp2,Tcof1
Gemin5,Stk35,Ewsr1
Mospd3,Utp6,Ift27
Mogs,Tial1,Ccl4
Mzt1,Gbp3,Ndufb11
Tcerg1,Cenpx,Btbd10
Sacm1l,Hdac3,Mrpl37
Ltv1,Ndufb3,Mfsd10
Faim,Gyg,Cdc16
Itgb1bp1,Gemin2,Aldh9a1
Odf2,Ppp2r2d,Hspa4l
Xrcc6,Nol11,Glud1
Zyx,Rnf187,Srf
Hspa13,Cd24a,Cst7
Pyurf,Hspa4l,Lrrfip1
Golph3,Endog,Gemin2
Stx12,Rnaseh2c,H1f0
Dapk2,Snrpd3,Dpagt1
Utp23,Hspa13,Ivns1abp
Tmed9,Acads,Cuta
Cluh,Poglut3,Rheb
Smu1,Diaph1,Pon2
Ppa2,Ifrd2,Exosc2
Dpysl2,Eif1a,Idh3b
Sirt2,Gabpa,Prpf31
Actr3,Cstf2,Arf6
Sinhcaf,BC030867,Ube2e1
Anapc5,Ppp6c,Faap24
Nolc1,Mfsd10,Eef1e1
Nmral1,Tpm1,Gem
Snrnp27,Plaa,Slc31a1
Gtf2h4,Traf1,Cab39
Ywhag,Fam129b,Letm1
Zdhhc16,Degs1,Bysl
Nsmaf,Tcea1,Rbm10
Leprot,Ccnb1ip1,Psmd9
Arl1,Kcnk5,Rbm47
Rfxap,Fam98a,Ctla2b
Traf7,Lamtor4,Popdc2
Uba5,Mtx1,Hdac3
Echs1,Gon7,Taf11
Tbcc,Adh5,Gnai3
Mrpl32,Lonp1,Gabpa
Cul1,Atp5l,Endog
Hdac2,Mrpl37,Tex15
Casp8ap2,Btbd10,Mapk1ip1l
Agpat1,Fkbp8,Sod2
Prdx3,Anln,Gon7
Abt1,Kifc1,Acads
Nfu1,Cetn3,Cstf2
Bag6,Mbd3,Tfam
Comtd1,Zeb2,Ppp2r2d
Wwp2,Map2k2,Vcpkmt
Tmem237,Dync1li1,Ndufa10
Polr2h,Ccdc12,Ndufb2
Rnf7,Ctsc,Traf1
Dap3,Dynlt1f,Cebpg
Chtf18,Pglyrp1,Nol11
Nbeal2,Stard10,Tpm1
Prpf40a,Srf,Dync1li1
Sec63,Ppp1cb,Igsf8
Suv39h2,Smc5,Spn
Hsd17b12,Dnajc3,Swap70
Rpn2,Ppp4r2,Perp
Immt,Trabd,Mtx1
Gpn3,Rbmx2,Lin54
Ttf2,Cebpg,Eif1a
Sdhc,Psmb1,Lonp1
Naf1,Pspc1,Rdm1
Pex7,Mtrex,Dynlt1f
Aph1a,Faap24,Mrps17
Caprin1,Cdc26,Ctsc
Ndufaf3,Txn2,Bora
Coa7,Cdc27,Sin3b
Ddx56,Bora,Pdss1
Senp3,Bysl,Cdc27
Katna1,Exosc2,Fancl
Ptpn2,Pom121,Trir
Gpn2,Cnpy2,Hcls1
Pcbd2,Edem2,Nol10
Pcnt,Tbpl1,Nol7
Ap1s2,Ppp5c,Degs1
Heatr3,Glipr2,Spcs1
Ccp110,Rdm1,Slc2a3
Trp53i13,Ubap2,Cltc
Cenpq,Oat,Ptp4a2
Surf1,Glo1,Eif2a
Galnt7,Dnajc24,Pusl1
Fzr1,Apobec2,Smarce1
Psen1,Tmem208,Plaa
Bcap29,Nrgn,U2surp
Igsf8,Idh3g,Smc5
Mrpl11,Gadd45b,Gadd45b
Rprd1b,Fdx1,Tial1
1700123O20Rik,Clptm1l,Gpaa1
Vps53,Snapc5,Hmga1
Hira,Kif18a,Tbpl1
Smyd2,Dsn1,Ranbp2
Lypla1,Pusl1,Tmem263
Exoc5,Atg3,Suclg1
Nmd3,Nol10,Rbmx2
Sec23ip,Fcf1,Zfand4
Ipo9,Glod4,Edem2
Fanca,Tmem256,Ap1s3
Sart1,Sart1,Thrap3
Nacc1,Ddt,Trabd
Eif2b2,Vcpkmt,Nfil3
9530068E07Rik,Mapk1,Ppp6c
Lsm11,Tradd,Cenpx
Mrfap1,Abhd17a,Nr4a1
Bnip2,Nip7,Pom121
Rpap3,Pop7,Ppp5c
Dnttip1,Slc31a1,Gemin5
Gtf2h3,Ptpn22,Dnajc24
Dctn2,Fancl,Pspc1
Mrps18c,Dpagt1,Oat
Cox11,Ptpn2,Ubap2
Sac3d1,Htra2,Rapgef5
Olfr1369-ps1,Amfr,Htra2
Psmd11,Asnsd1,Mtrex
Dnm1l,Gpaa1,Snrpd3
Recql,Psmb9,Poldip2
Nsun2,Adsl,Kpna2
Cuedc2,Rap1gap2,Diaph1
Tmem11,Slc2a3,Ndufb3
Smco4,Brd9,Lamtor4
Ythdf2,Psmd4,Rnf187
Mettl16,Tcf3,Ndufb10
Ythdf1,Igsf8,Rad51c
Babam1,Pdss1,Adh5
Rraga,Papola,Borcs7
Lrrc47,Rab8a,Crmp1
Tsta3,Mdfic,Gabarapl1
Slc31a1,Tmem263,Itgax
Ormdl1,Ghitm,Hmox1
Rsu1,Cdc42se1,Cenpl
Dhrs1,Prr11,Mbd3
Rap1b,Lin54,Fdx1
Map4,Zmpste24,Pqlc3
Ttk,Uap1,Rnaseh2c
Xrcc1,Itpk1,Oxsr1
Smpd4,Nsmce2,Glipr2
Tada3,Agps,Serf1
Itpripl1,Sdcbp2,Cxcr4
Psmd3,Emc4,Ttf2
Paqr4,Atg101,Tcea1
Aaas,Gclm,Itpk1
Cops8,Hmox2,Fam110a
Sumo1,Sart3,Tdp1
Nedd8,Poldip2,Pop7
Raph1,Emc3,Ppp4r2
Erg28,Oxsr1,Cdc26
Ivns1abp,Psmb8,Mlf1
Klf6,Hmga1,Agps
Rab9,Ccdc43,Cetn3
Csrnp1,Dis3,Ccl5
Eif2b4,Gldc,Dis3
Emc3,Mrpl41,Ndufaf6
Wsb1,Pitpna,Map2k2
Ptpn12,Prpf8,Ddt
Atp6v0c,Tdp1,Sart3
Rrs1,Myb,Cnpy2
Vti1b,Utp3,Ptpn2
Spast,Nabp2,Dnajc3
Rnps1,Ap1s3,Glod4
Ctsc,Nus1,Clptm1l
Sec11a,Nup35,Uap1
Trnt1,Tubb2b,Amfr
Nudt2,Rad54b,Sart1
Rrp15,Rhoa,Tradd
Caap1,Chmp2a,Ccdc43
Zwilch,Faf1,Nip7
Amdhd2,Borcs7,Tmem256
Gnl1,Ttf2,Adsl
Nudt9,Pelp1,Fkbp8
Copb2,Prss16,Paox
Zdhhc5,Spr,Myb
Ppwd1,Myg1,Brd9
3830406C13Rik,1190007I07Rik,Tbc1d7
Calu,Pafah1b3,Akr1e1
Nubp1,Gosr2,Fcf1
Bckdk,D1Ertd622e,Txn2
Ccnk,Phf19,Tonsl
Stk11,Ctbp1,Ppp1cb
Kat7,Eny2,Ccdc12
Ap1s3,Thap12,Atg3
Cenpu,Ndufaf6,Nsmce2
Chchd1,Mrpl44,Tmem208
Ankrd13a,Cxcr4,Glo1
Dhx16,Rfxap,Asnsd1
Mcrs1,Pqlc3,Idh3g
Gtf2h5,Fgfr1op2,Tmem107
Pml,Recql4,Mdm1
Smap1,Capns1,Slc4a7
Itpr1,Tmem128,Pelp1
Taf1,Rae1,Tcf3
Acly,Prpf18,Snapc5
Ptcd3,Nadk,Hmox2
Ift52,Ythdf2,E130309D02Rik
Ech1,Ndufs3,Gclm
Pwp1,Xpnpep1,Ptprk
Vps72,2410004B18Rik,Nup35
Nudt16l1,Fnta,Pafah1b3
Polr1e,H1f0,Zmpste24
Eef1e1,1500011B03Rik,Kctd17
Casp1,Pask,Nup133
Nanp,Nfyc,Atg101
Ndufaf6,Taldo1,Pus10
Ptpn11,Mre11a,Atp5l
Mfsd1,Rab35,Ccdc18
Aldh7a1,Ints10,Phf10
Ccng1,Gtse1,Xpnpep1
Brix1,Gemin5,Cemip2
Adam17,2610001J05Rik,Pqlc1
Pik3cg,E130309D02Rik,Nabp2
Tsen15,Ccnh,D1Ertd622e
Cnpy2,Polr2g,Zbed4
Pitrm1,Lars,Cryz
Cnot6,Sipa1,Ptpn22
Afg3l2,Nr4a1,Abhd17a
Ndufs1,Yeats4,Mapk1
Vps4a,Tacc1,Slc39a6
Coq2,Fcho1,Faf1
Kif14,Rad51b,B9d1
Gpx1,Phf10,Emc4
Cnot7,Gem,Gosr2
Mad2l2,Nup133,Cobll1
Trmt2a,Ppig,Emc3
Slc25a33,Cops9,Nus1
Mrpl19,Hbs1l,Slamf1
Prkcsh,Lrpap1,1190007I07Rik
Ndufv2,Cenpl,Ghitm
Bub3,Dnajc19,Gpr160
Kif18a,Mtfp1,Mre11a
Gmpr2,Tbc1d7,Nadk
Dhrs13,Swap70,Slco4a1
Psmf1,Timm10b,Myg1
Tmem209,Arhgdig,Spr
Pdss1,Fdps,Ints10
Nfkbiz,Szrd1,Thap12
Mocs2,Riox2,Slc25a24
Tmem192,Mmd,Mmd
Utp11,Rrs1,1500011B03Rik
Cfap36,Hnrnpul2,Nme6
Xpo7,Slc39a6,Mrpl44
Ppp6c,AA467197,Cdc42se1
Csnk2b,Slc4a7,Nfyc
Bcl2l12,Crls1,Psmb9
Rnf26,Naa15,Psmd4
Timm44,Paox,Fdps
Vps51,Tpst2,Unc119b
Polr2c,Ddx10,Serpinb1b
Vapb,Zbed4,Prpf18
Tusc3,Memo1,Ctc1
Tbl1xr1,BC035044,Prpf8
Orc4,Lage3,Rab8a
Naa38,Tpd52l2,Lrrc40
Hnrnpm,Zmat2,Lrpap1
Rrp8,Ccl4,Psmb1
Spsb3,Rfk,Enkd1
Cherp,Saal1,Papola
Imp4,Ssu72,Rfk
Nae1,Plpp2,2610001J05Rik
Bcap31,Fam110a,Fnta
Ergic2,Arl5a,Rfxap
Coro7,Pus10,2410004B18Rik
Ubqln1,Iqgap1,Hbs1l
Rfc1,Cisd2,Mrpl41
Tfrc,Suds3,Crls1
Nedd1,Timm17b,Fcho1
Galk2,Taf15,Utp3
Csnk2a2,Pttg1,Grb7
Dapk3,Utp18,Rrs1
Krr1,Tmem41b,Saal1
Trim27,Dhx38,Batf3
Kctd5,Tonsl,Ythdf2
1810030O07Rik,Nfkbiz,Nsl1
Mrps5,Tmem107,Gm49336
Derl1,Itgb1bp1,Sqle
Farsa,Seh1l,Ccnh
Atp6v1b2,Psmg3,Rab35
Nomo1,Pitpnb,Pcbp4
Slain1,Txlna,Slc16a3
Cox18,Hnrnpa0,Nfkbiz
Polr3c,Ube2j1,Arl5a
Pop5,Crnkl1,Sipa1
Cmip,Unc119b,Scpep1
Abce1,Gabarapl1,Lars
Sptlc2,Nup210,Wdr4
Gstt2,Tmbim6,Szrd1
Malsu1,Nsfl1c,Naf1
Ngdn,Bcap29,Tmem41b
Maip1,Eif1b,Dmwd
Gtf3c6,Gm49336,Fasl
Trnau1ap,Alkbh5,Tsen54
Cmpk1,Ctc1,Atp10a
Poldip3,Mak16,Dhx38
Pam16,Sqle,Ctbp1
Nelfa,Zfp330,Rae1
Pde12,Rbm47,Cluh
Naa16,Nrp1,Gen1
Ms4a6d,Spg21,Riox2
Coq5,Wdr4,Tmem128
Cers2,Dr1,Pitpna
Tpgs2,S100a3,Chmp2a
Yipf1,Smpdl3b,Klf10
Eif2d,Ergic2,Slc25a10
Nufip1,Fbxo22,Eny2
Api5,Ube2f,Net1
Mis18a,Ndufs1,Skp2
Ikzf3,Rab10,Fam72a
Dnaja3,Kpna2,Dnajc19
Qk,Nme6,Capns1
Oip5,Smim15,Taldo1
Slc2a1,Tor1a,Ndufs3
Gabpb1,Pds5a,Ube2j1
Zc3h14,Cers5,Klf11
Car5b,Anapc1,Ddx10
Mtf1,Bms1,Psmb8
Wdcp,Chchd3,Tmsb4x
Grwd1,Tram1,Polh
Lias,Lat2,Psmg3
Ptgr2,Pih1d1,Fut7
Atf1,Clptm1,Tacc1
Elavl1,Bccip,Sgcb
Upf1,Ftsj3,Ints8
Chuk,Popdc2,Troap
Rgs16,Net1,Yeats4
Ddx10,Prkrip1,Seh1l
Micu1,Ints8,Lmf2
Zc3hc1,Lrrc40,Tpd52l2
Tada1,Fam49b,Crnkl1
Abcb7,Eef1akmt1,Memo1
Snapc1,Lrwd1,Micu1
Raf1,Ss18l2,Nsfl1c
Nkap,Usp37,Lage3
Rce1,Serf1,Pitpnb
Gpat4,Naf1,Prkrip1
Zeb2,Tpp2,Utp18
Cby1,Akr1e1,Timm17b
Phf6,Arcn1,Usp37
CAAA01118383.1,Zpr1,Polr2g
Smim26,Hnrnph1,Syne3
Taf5,Cluh,Fgfr1op2
Utp18,Cenpb,Naa15
3110040N11Rik,Perp,Rhoa
Lbr,Pqlc1,Bcap29
Haus7,Lmf2,Dr1
Tbc1d7,Prkar2a,Hacd2
Mrpl47,Atp13a3,Timm10b
Mrpl15,Grsf1,Itgb1bp1
Ndufa5,Slamf1,Ppig
Clptm1l,Znhit1,Txlna
Psmd10,Cdk9,Lyrm9
Tial1,Ei24,Taf15
Pxn,Ddx47,Lsr
Tbc1d31,Mdm1,Hnrnpul2
Snx2,Rnf10,Cers5
Oard1,Eloa,Zfp330
Tatdn2,Tsen54,Fbxo22
Med17,Hacd2,Mastl
Phb,Tex15,Noc4l
Rragc,Nfil3,Cops9
Otulin,Lyrm9,Anapc1
Spag7,Gmppb,Ube2f
Taf13,Exosc9,Gmppb
Mrrf,Atp10a,Zmat2
Coa3,Xrn2,Pttg1
Cab39l,Pafah1b2,Prkar2a
Cpt1a,Lcmt1,Grsf1
Oaz1,Ehmt2,Ss18l2
Fbxo45,Rabggtb,Tpst2
Etaa1,Noc4l,Il12rb1
Trappc1,Hmox1,Spata24
Hmga1,Ctla2b,Alkbh5
Psmg1,Sec63,Clptm1
Psme4,Ptprk,Atxn1
Thoc7,Sun1,Pih1d1
Wdr36,Mrps35,Bms1
Lrba,Aco2,Suds3
Ftsj3,Ccl5,Tor1a
Pepd,Micu1,Eif1b
St3gal4,Cstb,Tmem39a
Ilrun,Hacd3,Ftsj3
Pcmt1,Uba3,Ndufs1
Dhdds,Tm9sf2,Nup210
Luc7l3,Haus6,Smim15
Sin3a,G3bp2,Spg21
Nsmce4a,Tpr,Mak16
Atp5md,Rpl36al,Ehmt2
Sars,Thy1,Abhd5
Lage3,Zfand4,Lcmt1
Hilpda,Dkc1,Ergic2
Rrp36,Oser1,Haus6
Rnf8,Mrpl9,Hacd3
Kin,Sgcb,Iqgap1
Akt2,Xpot,Mapkapk3
Ehd1,Anapc4,Stk32c
Vkorc1l1,Cryz,Sun1
Bid,Ubxn1,H2bc4
Ppil3,Hmgcr,Cby1
Pus10,Ugp2,Cenpb
Dhrs4,Ccdc18,Ssu72
Zdhhc3,Prmt5,Lrwd1
Wipi2,Gen1,Cul4b
Bclaf3,Ccdc58,Xpot
Atl3,Suclg2,Zpr1
Mgat1,Cby1,1700020L24Rik
Sf3a3,Plekhb2,Lrrk1
Sapcd2,Slco4a1,Exosc9
Carm1,Itgax,Exph5
Copg1,Skp2,Cisd2
Actr1a,Tomm7,Slc35c2
Brcc3,Gtpbp4,Hnrnpa0
Prcc,Cul4b,Mbd4
Cnot8,Slc35c2,Ei24
Pnkd,Trpv2,Fuca2
Nploc4,Otud6b,Ksr1
Plekhf2,Rad23b,Znhit1
Vars,Atp6v1f,Pds5a
Gem,Nifk,Bccip
Rnaseh1,Atxn1,Pafah1b2
Tmem256,Ccdc59,Slc25a33
Adss,Fam120a,Plekhb2
Mlx,Polh,Tomm6
Armc10,Slc25a24,Eef1akmt1
Dnajc21,Rab5a,Mpp2
Rcl1,Mrps18b,Tpp2
Eprs,Nmt2,Dhdds
Gemin7,Mcts1,Otud6b
Xrcc5,Cpsf4,Chchd3
Pank2,Crmp1,Anapc4
Epn1,Stk16,Rab10
Yrdc,Panx1,Nmt2
Ilk,Tomm6,Eloa
B3gat3,Klf10,Trpv2
Mrpl14,Atpaf2,Thy1
Minpp1,Spata24,Nup160
Ccdc167,Pus1,Ttc39c
Glmn,Akr1b3,Arcn1
Galnt12,Tmem70,Rabggtb
Esm1,Rad51c,Ddx47
Dhcr24,Nup160,Oser1
Trappc5,Raf1,Fbxo45
Colgalt1,Trnau1ap,Ugp2
Osgin2,Scpep1,Tram1
Ctc1,Dctn2,Uba3
Mtpn,Slc25a10,Casp1
Ubald2,Pcbp4,0610009B22Rik
Ilf3,Fuca2,Atpaf2
Mapk3,Pnpt1,Polr3h
Eef1akmt1,Pcbd2,Tmbim6
Jagn1,Commd7,Mrps35
Foxk2,Mogs,Cdk9
Golga7,Polr3h,Atp13a3
Diablo,Gpr160,Ccdc58
Tamm41,Rel,Sec63
Med7,Cactin,Wdr55
0610009B22Rik,Tmem39a,Rnf10
Wdr83,Rhog,Zgrf1
Arl4a,Mrpl10,Cstb
Mcm8,Smchd1,Suclg2
Tsen54,Wdr55,Gsap
Xlr4b,Mapkapk3,Cpsf4
Dpm2,Casp1,Mrpl9
Dpagt1,Il12rb1,Smtn
Gtf2b,Kctd17,H2ac10
Aldh18a1,Nmd3,Pif1
Sacs,Sec23b,Prss57
Espl1,Metap1,Prmt5
Rpp25l,Asna1,Pde4a
Rps6ka4,Kif5b,Ipo9
Ddx41,Gnpnat1,Hmgcr
Entpd5,Tex261,H2bc14
Clpp,Tarbp2,Dkc1
Polr2k,Ssr4,Asna1
Amd1,Klf11,Pnpt1
Ing2,Ifngr1,Mthfsl
Prmt7,Mastl,Cactin
Rps17,Nsl1,Panx1
Ppip5k2,Arpc1b,Rhbdf2
Ggt1,Ssbp3,Slc25a37
Acot8,Med21,Aco2
Prelid2,2810004N23Rik,P2ry12
Slf2,Dhdds,Tm9sf2
Apaf1,Kctd20,Tada2a
Smc1a,Trmt6,Metap1
Eif4g2,Cobll1,Mogs
Pds5b,Rwdd4a,Npat
Ltn1,Cul2,Lancl2
Trps1,Gnl3l,Fam49b
Ap2a1,Abhd5,Tarbp2
Nrf1,Def6,Hnrnph1
Dusp19,Enkd1,Nifk
Mfsd14b,Rrp15,Gins3
Pex13,Npat,Tmem70
Stil,Mlf1,Mast2
Capza1,Usp48,Gnpnat1
Qars,Pigt,Kctd20
Ankrd26,Sf3b3,Pop1
Appbp2,Cemip2,Agfg2
Pgm2,Fbxo45,Stk16
Srrt,Yaf2,Pcbd2
Tsr1,Rpl14,Pus1
Tyw5,Becn1,Rrp15
Nr2c2ap,Trappc3,Mrpl10
G6pdx,Mbd4,Sec23b
Ap4s1,Ipo9,Ttc32
